onet_soc_code,spe_ocupacion,similarity_score
29-9021.00,Ingenieros de Tecnologías de la Información,0.45844364860930886
29-9021.00,Técnicos en Tecnologías de la Información,0.4548838504982052
29-9021.00,Auxiliares administrativos en Salud,0.441208684484936
29-9091.00,Terapeutas Ocupacionales,0.46331456805388693
29-9091.00,Fisioterapeutas,0.4541246085305819
29-9091.00,Entrenadores y Preparadores Físicos,0.4530845514396326
29-9092.00,Trabajadores Sociales y Consultores de Familia,0.3538568962649712
29-9092.00,Consejeros de Servicios de Empleo,0.35091464957929314
29-9092.00,Asistentes Financieros,0.3378541402893266
29-9093.00,Auxiliares en Enfermería,0.5103152043909257
29-9093.00,Instrumentadores Quirúrgicos,0.4737942124441556
29-9093.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.43743720104744344
29-9099.00,Ayudantes de Otros Oficios,0.5055828259893516
29-9099.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.5006538988700138
29-9099.00,Operadores de Equipo Pesado (excepto grúa),0.4825744972513691
29-9099.01,Auxiliares del Cuidado de Niños,0.58340113737938
29-9099.01,Auxiliares en Enfermería,0.5612217285962023
29-9099.01,Ayudantes de Otros Oficios,0.5124433443532985
31-1121.00,Auxiliares en Enfermería,0.49403997552952217
31-1121.00,Supervisores de Personal de Manejo Doméstico,0.42985608280701687
31-1121.00,Aseadores y Servicio Doméstico,0.4208384899505588
31-1122.00,Auxiliares en Enfermería,0.42668781580637893
31-1122.00,Auxiliares del Cuidado de Niños,0.42347219113479395
31-1122.00,Asistentes de compras,0.40491010898732527
31-1131.00,Auxiliares en Enfermería,0.6292669850263121
31-1131.00,Auxiliares del Cuidado de Niños,0.48853194264971844
31-1131.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.47405263905113365
31-1132.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.46599340179865645
31-1132.00,Auxiliares en Enfermería,0.46562850707161535
31-1132.00,Operarios de Rampa de Transporte Aéreo,0.4344074028493575
31-1133.00,Auxiliares en Enfermería,0.45536836242056544
31-1133.00,Auxiliares del Cuidado de Niños,0.42690565254364576
31-1133.00,Ayudantes de Otros Oficios,0.4185285114020145
31-2011.00,Ayudantes de Otros Oficios,0.5345934639151844
31-2011.00,Auxiliares en Enfermería,0.5183241183279419
31-2011.00,Terapeutas Ocupacionales,0.5028658702259895
31-2012.00,Auxiliares en Enfermería,0.5354573191929929
31-2012.00,Ayudantes de Otros Oficios,0.5265110872903653
31-2012.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.5043597312467948
31-2021.00,Auxiliares en Enfermería,0.4724924012899898
31-2021.00,Fisioterapeutas,0.4365526799958338
31-2021.00,Asistentes Tesorería,0.4268465701139323
31-2022.00,Auxiliares en Enfermería,0.5285032561288303
31-2022.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.47643088972581615
31-2022.00,Auxiliares del Cuidado de Niños,0.47536225208553295
31-9011.00,Terapeutas Ocupacionales,0.4945451297326841
31-9011.00,Fisioterapeutas,0.47968819622749015
31-9011.00,Manicuristas y Pedicuristas,0.44021351238369644
31-9091.00,Auxiliares en mecánica dental,0.5451529983055329
31-9091.00,Auxiliares de Salud oral,0.5377880493775039
31-9091.00,Auxiliares de Laboratorio Clínico,0.4880238031620692
31-9092.00,Auxiliares administrativos en Salud,0.49090540474995187
31-9092.00,Asistentes Administrativos,0.4880981549256887
31-9092.00,Auxiliares Administrativos,0.4680128943014406
31-9093.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4921948949708914
31-9093.00,Auxiliares de Laboratorio,0.48842466642931537
31-9093.00,Auxiliares de Laboratorio Clínico,0.48174975646936435
31-9094.00,Transcriptores y Relatores,0.49637921692476916
31-9094.00,Traductores e Intérpretes,0.3918728485473044
31-9094.00,Editores y Redactores,0.3663474031974319
31-9095.00,Auxiliares de Droguería y Farmacia,0.5898445547827024
31-9095.00,Auxiliares de Almacén,0.5166452282611393
31-9095.00,Asistentes Tesorería,0.5151261203168854
31-9096.00,Auxiliares de Laboratorio,0.5044084239158619
31-9096.00,Trabajadores del Cuidado de Animales,0.503457579285223
31-9096.00,Auxiliares de Laboratorio Clínico,0.4795677130658938
31-9097.00,Auxiliares de Laboratorio,0.46736747458530975
31-9097.00,Auxiliares de Laboratorio Clínico,0.4557657591364112
31-9097.00,Auxiliares en Enfermería,0.43218483218791587
31-9099.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.5518395384938932
31-9099.00,Ayudantes de Otros Oficios,0.5281123005284121
31-9099.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.4817835112077714
31-9099.01,Audiólogos y Terapeutas del Lenguaje,0.5103101962729212
31-9099.01,Auxiliares de Salud oral,0.47914333000486065
31-9099.01,Auxiliares en Salud pública,0.4422756360113971
31-9099.02,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4677898621295042
31-9099.02,Auxiliares de Laboratorio Clínico,0.4598610326010876
31-9099.02,Auxiliares en Enfermería,0.45754092929072065
33-1011.00,Supervisores de Vigilantes,0.5495902578620245
33-1011.00,Supervisores de Empleados de Apoyo Administrativo,0.5297297389707579
33-1011.00,Supervisores de Empleados de Correo y Mensajería,0.5201519427288075
33-1012.00,Supervisores de Vigilantes,0.5647292860229863
33-1012.00,Inspectores de Policía,0.5323471952772367
33-1012.00,Suboficiales y nivel ejecutivo de la Policía,0.5193263808823169
33-1021.00,Supervisores de Vigilantes,0.539276900391903
33-1021.00,Supervisores de Minería y Canteras,0.5105353484176525
33-1021.00,Jefes y supervisores de entidades financieras,0.5077750653646038
33-1091.00,Supervisores de Vigilantes,0.6078070954867463
33-1091.00,Vigilantes y Guardias de Seguridad,0.5471612811638622
33-1091.00,Supervisores de Empleados de Apoyo Administrativo,0.5259428260029818
33-1099.00,Supervisores de Vigilantes,0.5588961668075194
33-1099.00,Supervisores de Personal de Manejo Doméstico,0.526781205112256
33-1099.00,Supervisores de Servicios de Alimentos,0.5136450759579728
33-2011.00,Oficiales de Bomberos,0.47632864358600263
33-2011.00,Bomberos,0.4754642576967366
33-2011.00,Suboficiales de Bomberos,0.45461124247394086
33-2021.00,Inspectores de Construcción,0.5451431791083187
33-2021.00,Instaladores de Tuberías para Sistemas de Extinción de Incendios,0.4964476906326306
33-2021.00,Inspectores de Pruebas No destructivas,0.4925735410687643
33-2022.00,Supervisores de Explotación Forestal y Silvicultura,0.5613310844575609
33-2022.00,Expertos Forestales,0.5441691343641301
33-2022.00,"Inspectores de Control de Calidad, Procesamiento de la Madera",0.49920504643685476
33-3011.00,Bailarines,0.5039313621720345
33-3011.00,Jueces,0.4849836386655881
33-3011.00,Abogados,0.4842547471791868
33-3012.00,Guardianes de Prisión,0.5114411572970093
33-3012.00,Suboficiales del Cuerpo de Custodia y Vigilancia,0.4753569545149649
33-3012.00,Vigilantes y Guardias de Seguridad,0.439954026699297
33-3021.00,Investigadores criminalísticos y judiciales,0.5714173784964096
33-3021.00,Técnicos Investigadores Criminalísticos y Judiciales,0.4904948173675655
33-3021.00,Inspectores de Policía,0.4654696950743395
33-3021.02,Investigadores criminalísticos y judiciales,0.47524987561269005
33-3021.02,Auxiliares de policía,0.4674875983006012
33-3021.02,Oficiales de Policía,0.4625863071812151
33-3021.06,Investigadores criminalísticos y judiciales,0.46195325218162386
33-3021.06,Analistas de Sistemas Informáticos,0.4218402253007119
33-3021.06,Técnicos Investigadores Criminalísticos y Judiciales,0.4095832813291125
33-3031.00,Supervisores de Vigilantes,0.49696752484326384
33-3031.00,"Inspectores de Productos Agrícola, Pecuarios y de Pesca",0.4823814070272825
33-3031.00,Vigilantes y Guardias de Seguridad,0.47094879919754434
33-3041.00,Ensambladores e Inspectores de Vehículos Automotores,0.48708327327812173
33-3041.00,Supervisores de Vigilantes,0.4754812911501786
33-3041.00,Auxiliares de policía,0.4657530256202974
33-3051.00,Suboficiales y nivel ejecutivo de la Policía,0.4708256318519486
33-3051.00,Oficiales de Policía,0.4513487221801106
33-3051.00,Auxiliares de policía,0.4306387639120304
33-3051.04,Agentes de Aduana,0.5431715335425603
33-3051.04,"Funcionarios de Aduanas, Impuestos, Inmigración y Seguridad Social",0.4940628722434902
33-3051.04,"Inspectores de Control de Calidad, Procesamiento de Alimentos y Bebidas",0.48056124175460435
33-3052.00,Guardafrenos y Otros Operadores Ferroviarios,0.5643253486816322
33-3052.00,Supervisores de Operación de Transporte Ferroviario,0.540792730169091
33-3052.00,Controladores de Tráfico Ferroviario y Marítimo,0.5141746954580884
33-9011.00,Trabajadores del Cuidado de Animales,0.623082048301933
33-9011.00,Operarios de Planta de Beneficio Animal,0.558048563781079
33-9011.00,Veterinarios,0.5000687904931059
33-9021.00,Investigadores criminalísticos y judiciales,0.5115199922544353
33-9021.00,Supervisores de Vigilantes,0.4453959082583649
33-9021.00,Inspectores de Policía,0.4402359201433814
33-9031.00,Supervisores de Vigilantes,0.5017278198456653
33-9031.00,Vigilantes y Guardias de Seguridad,0.4661983721347064
33-9031.00,Supervisores de Servicios de Alimentos,0.4199865011232299
33-9032.00,Vigilantes y Guardias de Seguridad,0.6244717213376586
33-9032.00,Supervisores de Vigilantes,0.5486303517929686
33-9032.00,Guardafrenos y Otros Operadores Ferroviarios,0.4820858097273202
33-9091.00,Vigilantes y Guardias de Seguridad,0.4855175557848414
33-9091.00,Supervisores de Vigilantes,0.4622628055718709
33-9091.00,Guardafrenos y Otros Operadores Ferroviarios,0.4590386258762479
33-9092.00,Vigilantes y Guardias de Seguridad,0.5265519635503704
33-9092.00,Supervisores de Vigilantes,0.5205684622684074
33-9092.00,Auxiliares de Servicios de Recreación y Deporte,0.49923066017109025
33-9093.00,Operarios de Rampa de Transporte Aéreo,0.5202459696830557
33-9093.00,Auxiliares de Servicios a Viajeros,0.5050201997071346
33-9093.00,Inspectores de Equipos de Transporte e Instrumentos de Medición,0.48099627232664527
33-9094.00,Auxiliares del Cuidado de Niños,0.46243264485176006
33-9094.00,Supervisores de Vigilantes,0.45962834938357316
33-9094.00,"Conductores de Bus, Operadores de Metro y Otros Medios de Transporte Colectivo",0.42452768088934506
33-9099.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.5130004617169694
33-9099.00,Ayudantes de Otros Oficios,0.4969382622452929
33-9099.00,Operadores de Equipo Pesado (excepto grúa),0.49030997571706286
33-9099.02,Auxiliares de Compras e Inventarios,0.4700327817464712
33-9099.02,Supervisores de Vigilantes,0.46019065596510045
33-9099.02,"Supervisores de Almacenamiento, Inventario y  Distribución",0.44528926523438866
35-1011.00,Chefs,0.5436565318135408
35-1011.00,Cocineros,0.5271877710574462
35-1011.00,Jefe de Laboratorio de Alimentos,0.46521268405168087
35-1012.00,Supervisores de Servicios de Alimentos,0.6386745721848183
35-1012.00,Ayudantes de establecimientos de alimentos y bebidas,0.5518373898480594
35-1012.00,"Supervisores de Procesamiento de Alimentos, Bebidas y Tabaco",0.5373725006721773
35-2011.00,Cocineros,0.5121800198382555
35-2011.00,Chefs,0.4904305208560257
35-2011.00,Ayudantes de establecimientos de alimentos y bebidas,0.47626633635338256
35-2012.00,Chefs,0.540221054766475
35-2012.00,Cocineros,0.5210608703228198
35-2012.00,Ayudantes de establecimientos de alimentos y bebidas,0.5146696552056867
35-2013.00,Cocineros,0.5754249610900359
35-2013.00,Chefs,0.5658723687657862
35-2013.00,Aseadores y Servicio Doméstico,0.4945766565032015
35-2014.00,Restauradores,0.5392601890228005
35-2014.00,Cocineros,0.5339630533459169
35-2014.00,Gerentes de Restaurantes y Servicios de Alimentos,0.500708721885263
35-2015.00,Cocineros,0.5069251877199352
35-2015.00,Ayudantes de establecimientos de alimentos y bebidas,0.48196559943253425
35-2015.00,Chefs,0.466353479244354
35-2019.00,Cocineros,0.5832991422044589
35-2019.00,Chefs,0.5660801580232211
35-2019.00,Restauradores,0.5011345580325663
35-2021.00,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.503343186807716
35-2021.00,Ayudantes de establecimientos de alimentos y bebidas,0.49723710701117924
35-2021.00,Ayudantes de Otros Oficios,0.47309826023840335
35-3011.00,Bartender,0.6502402517026236
35-3011.00,Baristas,0.5724369565186732
35-3011.00,Ayudantes de establecimientos de alimentos y bebidas,0.539742241587699
35-3023.00,Ayudantes de establecimientos de alimentos y bebidas,0.5202103365996374
35-3023.00,Meseros y Capitán de Meseros,0.49058883301900835
35-3023.00,Empleados de Recepción Hotelera,0.43533139639118573
35-3023.01,Baristas,0.62170744694521
35-3023.01,Ayudantes de establecimientos de alimentos y bebidas,0.5278047099476914
35-3023.01,Panaderos y Pasteleros,0.5154017470307615
35-3031.00,Ayudantes de establecimientos de alimentos y bebidas,0.5976189500406643
35-3031.00,Restauradores,0.541832329865458
35-3031.00,Meseros y Capitán de Meseros,0.5304726219329772
35-3041.00,Ayudantes de establecimientos de alimentos y bebidas,0.5248803319910916
35-3041.00,Auxiliares de servicios hoteleros,0.5097191512951752
35-3041.00,Empleados de Recepción Hotelera,0.482610911616978
35-9011.00,Ayudantes de establecimientos de alimentos y bebidas,0.5394064796155201
35-9011.00,Meseros y Capitán de Meseros,0.4506474111970589
35-9011.00,Gerentes de Restaurantes y Servicios de Alimentos,0.43493477665695834
35-9021.00,Reparadores de Aparatos Electrodomésticos,0.48050836738583697
35-9021.00,Cocineros,0.47038658481309026
35-9021.00,Pintores y Empapeladores,0.43997555949834416
35-9031.00,Ayudantes de establecimientos de alimentos y bebidas,0.5468053119394441
35-9031.00,Empleados de Recepción Hotelera,0.5183009813092111
35-9031.00,Restauradores,0.48830690905715624
35-9099.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.5383031357003324
35-9099.00,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.5243234402378713
35-9099.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.5211389527539206
37-1011.00,Supervisores de servicios de Alojamiento y Hospedaje,0.5685095351740904
37-1011.00,Supervisores de Personal de Manejo Doméstico,0.547141224376849
37-1011.00,Supervisores de Empleados de Apoyo Administrativo,0.509627563099064
37-1012.00,Contratistas y Supervisores de Servicios de Jardinería y Viverismo,0.5574275583010276
37-1012.00,Contratistas y Supervisores de Carpintería,0.47391062994191246
37-1012.00,Contratistas y Supervisores de Operación de Equipo Pesado,0.4698616461801504
37-2011.00,Operadores de Equipo para Limpieza de Vías y Alcantarillado,0.401849323522084
37-2011.00,Aseadores y Servicio Doméstico,0.37589458015219795
37-2011.00,Supervisores de Personal de Manejo Doméstico,0.3756578356877573
37-2012.00,Aseadores y Servicio Doméstico,0.4459006480996345
37-2012.00,Supervisores de Personal de Manejo Doméstico,0.43832468138990016
37-2012.00,Auxiliares de servicios hoteleros,0.4147416900539068
37-2019.00,Empleados de Lavandería,0.5051098512125397
37-2019.00,Ayudantes de Otros Oficios,0.495038704705478
37-2019.00,Ayudantes y Obreros de Construcción,0.4651749500491033
37-2021.00,Aseadores Especializados y Fumigadores,0.5204422835450931
37-2021.00,Operarios de Cementerios,0.4849440025902376
37-2021.00,Operadores de Máquinas de Planta Química,0.47138654373469613
37-3011.00,Operarios de Riego Agrícola,0.4285288740314671
37-3011.00,Jardineros,0.41301429647896326
37-3011.00,Operarios de Mantenimiento de Instalaciones de Abastecimiento de Agua y Gas,0.4012445040448718
37-3012.00,Aseadores Especializados y Fumigadores,0.5303007694472948
37-3012.00,Operarios de Riego Agrícola,0.4602903860286386
37-3012.00,Operadores de Maquinaria Agrícola,0.4343486048814228
37-3013.00,Operadores de Grúa,0.38919364221759356
37-3013.00,Jardineros,0.3766245259327212
37-3013.00,Ayudantes de Mecánica,0.37583218412295616
37-3019.00,Operarios de Mantenimiento de Instalaciones de Abastecimiento de Agua y Gas,0.5090734768130413
37-3019.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5082480981208193
37-3019.00,Operadores de Equipo Pesado (excepto grúa),0.4873506405855137
39-1013.00,Supervisores de servicios de Alojamiento y Hospedaje,0.48269482328967406
39-1013.00,Supervisores de Servicios de Alimentos,0.4372373001970937
39-1013.00,Supervisores de Vigilantes,0.433304376855848
39-1014.00,Curadores y Supervisores Musicales,0.5398094869506284
39-1014.00,Supervisores de Empleados de Apoyo Administrativo,0.5126553986152672
39-1014.00,Supervisores de Empleados de Correo y Mensajería,0.5115725328941274
39-1022.00,Supervisores de Personal de Manejo Doméstico,0.6136820144945249
39-1022.00,Supervisores de Vigilantes,0.5975914738495406
39-1022.00,Supervisores de Empleados de Apoyo Administrativo,0.5685408155563731
39-2011.00,Trabajadores del Cuidado de Animales,0.5139128289349453
39-2011.00,Operarios de Planta de Beneficio Animal,0.4856825156922942
39-2011.00,Veterinarios,0.41373535382249094
39-2021.00,Trabajadores del Cuidado de Animales,0.5891076555410323
39-2021.00,Operarios de Planta de Beneficio Animal,0.46618064936988934
39-2021.00,Veterinarios,0.4225889551377562
39-3011.00,Operadores de Juegos Mecánicos y de Salón,0.5080993949926351
39-3011.00,Vendedores de Mostrador,0.4375459432366521
39-3011.00,Operarios de Acabado de Muebles,0.4290128146996408
39-3012.00,Operadores de Juegos Mecánicos y de Salón,0.4559723782465474
39-3012.00,Empleados de Recepción Hotelera,0.40963849163180016
39-3012.00,Ayudantes de establecimientos de alimentos y bebidas,0.39413951850419393
39-3019.00,Gerentes de Otros Servicios a las Empresas,0.47030904022763326
39-3019.00,Trabajadores de Estación de Servicio,0.46340519415963066
39-3019.00,Gerentes de Otros Servicios,0.4626816124644911
39-3021.00,Operadores de Máquinas de Planta Química,0.5176462896739836
39-3021.00,Auxiliares de Producción de Audio y Sonido,0.5115566682629101
39-3021.00,Auxiliares de Producción de Eventos y Espectáculos,0.5077905529892166
39-3031.00,Asistentes Tesorería,0.48630117342349166
39-3031.00,Ayudantes de establecimientos de alimentos y bebidas,0.4759917508133654
39-3031.00,Asistentes de compras,0.4685102632311743
39-3091.00,Auxiliares de Servicios de Recreación y Deporte,0.5110161472095693
39-3091.00,Recreadores,0.5005702293656307
39-3091.00,Ayudantes de establecimientos de alimentos y bebidas,0.4740023892346039
39-3092.00,Auxiliares de Producción de Eventos y Espectáculos,0.5029843812335828
39-3092.00,Ayudantes Electricistas,0.5024507370879927
39-3092.00,Asistentes de compras,0.4959353048040562
39-3093.00,Empleados de Lavandería,0.535112746194504
39-3093.00,Ayudantes de establecimientos de alimentos y bebidas,0.5021501010658985
39-3093.00,Empleados de Recepción Hotelera,0.49336067604697575
39-3099.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.49361663867125116
39-3099.00,Ayudantes de Otros Oficios,0.4887472984170022
39-3099.00,"Productores, Directores Artísticos, Coreógrafos y Ocupaciones Relacionadas",0.47348324493599664
39-4011.00,Operarios de Cementerios,0.5848096893004027
39-4011.00,Auxiliares de Servicios Funerarios,0.5571355507862729
39-4011.00,Operarios de Acabado de Muebles,0.513166067365992
39-4012.00,Operarios de Cementerios,0.5922352851710553
39-4012.00,Operadores de Máquinas de Planta Química,0.5078518828027787
39-4012.00,Operadores de Máquinas de Soldadura,0.49578267255892094
39-4021.00,Auxiliares de Servicios Funerarios,0.5511535417098558
39-4021.00,Coordinadores De Servicios Funerarios,0.4804906078697628
39-4021.00,Operarios de Cementerios,0.45889685350295584
39-4031.00,Coordinadores De Servicios Funerarios,0.5537471532214439
39-4031.00,Auxiliares de Servicios Funerarios,0.5426920504237036
39-4031.00,Operarios de Cementerios,0.43566904804590967
39-5011.00,Peluqueros,0.46778781374576434
39-5011.00,Manicuristas y Pedicuristas,0.44442518154249233
39-5011.00,"Sastres, Modistos, Peleteros y Sombrereros",0.42148323662482096
39-5012.00,Cosmetólogos Esteticistas,0.5652219957050421
39-5012.00,Manicuristas y Pedicuristas,0.5396730007495907
39-5012.00,"Sastres, Modistos, Peleteros y Sombrereros",0.49257972602009753
39-5091.00,Maquilladores,0.5441366240468146
39-5091.00,Cosmetólogos Esteticistas,0.5430464422716713
39-5091.00,Manicuristas y Pedicuristas,0.5119126394335815
39-5092.00,Manicuristas y Pedicuristas,0.7180754320217153
39-5092.00,Higienistas Dentales,0.49827431208765544
39-5092.00,"Sastres, Modistos, Peleteros y Sombrereros",0.4931824441137079
39-5093.00,Peluqueros,0.5525931139801427
39-5093.00,Empleados de Lavandería,0.5505884408840369
39-5093.00,Manicuristas y Pedicuristas,0.4975472137151639
39-5094.00,Cosmetólogos Esteticistas,0.5970360338230943
39-5094.00,Manicuristas y Pedicuristas,0.5064368898821214
39-5094.00,Médicos Especialistas,0.47271456148179103
39-6011.00,Empleados de Recepción Hotelera,0.5588177321149776
39-6011.00,Operarios de Rampa de Transporte Aéreo,0.5217126827493825
39-6011.00,Auxiliares de Servicios a Viajeros,0.5086340444088984
39-6012.00,Auxiliares de servicios hoteleros,0.531419585927422
39-6012.00,Empleados de Recepción Hotelera,0.4878460412116043
39-6012.00,Auxiliares de Servicios a Viajeros,0.47301688752035626
39-7011.00,Guías de Turismo,0.5316522433159081
39-7011.00,Informadores Turísticos,0.47083288181768607
39-7011.00,Aseadores y Servicio Doméstico,0.463029569800867
39-7012.00,Guías de Turismo,0.5912286720507131
39-7012.00,Agentes de Viajes,0.4892421585736027
39-7012.00,Guías-intérpretes,0.45143149415658573
39-9011.00,Auxiliares del Cuidado de Niños,0.5844116000517645
39-9011.00,Auxiliares de educación para la primera infancia,0.4662814097245178
39-9011.00,Trabajadores del Cuidado de Animales,0.4497383914911997
39-9011.01,Auxiliares del Cuidado de Niños,0.5213192378912406
39-9011.01,Aseadores y Servicio Doméstico,0.4356921477146465
39-9011.01,Supervisores de Personal de Manejo Doméstico,0.41602377550473113
39-9031.00,Entrenadores y Preparadores Físicos,0.46237767422879184
39-9031.00,Profesores e Instructores de Formación para el Trabajo,0.43824395443405406
39-9031.00,Otros Instructores,0.43487423856626345
39-9032.00,Recreadores,0.5281065454040096
39-9032.00,Auxiliares de Servicios de Recreación y Deporte,0.4825097160635654
39-9032.00,Ayudantes de Otros Oficios,0.4115023751442426
39-9041.00,Supervisores de servicios de Alojamiento y Hospedaje,0.4485290998933341
39-9041.00,Asistentes Administrativos,0.44328587119660234
39-9041.00,Supervisores de Personal de Manejo Doméstico,0.43842497445938283
39-9099.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.5578743861381183
39-9099.00,Ayudantes de Otros Oficios,0.5294335738508782
39-9099.00,Aseadores y Servicio Doméstico,0.5038285825720775
41-1011.00,Supervisores de Ventas,0.5046116735756895
41-1011.00,Supervisores de Empleados de Apoyo Administrativo,0.4708497711672203
41-1011.00,Supervisores de Empleados de Correo y Mensajería,0.46021910472272176
41-1012.00,Supervisores de Ventas,0.5191412453437807
41-1012.00,Supervisores de Empleados de Apoyo Administrativo,0.49787433760101485
41-1012.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.47772359524350694
41-2011.00,Asistentes Tesorería,0.42155368715307917
41-2011.00,Auxiliares de Cartera y Cobranzas,0.42091981696076974
41-2011.00,Empleados de Recepción Hotelera,0.4135559094730208
41-2012.00,Empleados de Recepción Hotelera,0.42481283507269557
41-2012.00,Recepcionistas y Operadores de Conmutador,0.41909028104128954
41-2012.00,Operadores de Juegos Mecánicos y de Salón,0.41747444521911414
41-2021.00,Empleados de Recepción Hotelera,0.44328542877485694
41-2021.00,Operarios de Acabado de Muebles,0.4250812809133589
41-2021.00,Auxiliares de Compras e Inventarios,0.4063518879144519
41-2022.00,Vendedores de Mostrador,0.5309056380523117
41-2022.00,Vendedores de Ventas Técnicas,0.5183391578101811
41-2022.00,Otros Reparadores,0.5130210841836819
41-2031.00,Vendedores de Mostrador,0.5103215965455142
41-2031.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.4673188274063495
41-2031.00,Ensambladores e Inspectores de Muebles y Accesorios,0.46595390757866734
41-3011.00,Publicistas,0.5129494797088623
41-3011.00,"Gerentes de Ventas, Mercadeo y Publicidad",0.4871583742525736
41-3011.00,"Asistentes de Mercadeo, Publicidad y Comunicaciones",0.47368872962682984
41-3021.00,"Gerentes de Seguros, Bienes Raíces y Corretaje Financiero",0.5316835845855019
41-3021.00,Agentes y Corredores de Seguros,0.5199539581322551
41-3021.00,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.5174807499170886
41-3031.00,"Analistas, Asesores y Agentes de Mercado Financiero",0.5423271261060965
41-3031.00,"Gerentes de Seguros, Bienes Raíces y Corretaje Financiero",0.5208123089844281
41-3031.00,"Analistas, Asistentes y Asesores de Servicios Financieros",0.5202802193877193
41-3041.00,Agentes de Viajes,0.6221343782724529
41-3041.00,Auxiliares de Servicios a Viajeros,0.5113874921574112
41-3041.00,Informadores Turísticos,0.42042362078323237
41-3091.00,Representante de servicios especializados,0.5585174486148049
41-3091.00,Gerentes de Otros Servicios a las Empresas,0.5208498262673196
41-3091.00,Supervisores de Ventas,0.4896479667918733
41-4011.00,Vendedores de Ventas Técnicas,0.48762755646886424
41-4011.00,Vendedores de Ventas no Técnicas,0.4576900510965177
41-4011.00,Ensambladores e Inspectores de Productos Mecánicos,0.4309403742702095
41-4011.07,Representante de servicios especializados,0.5130944809192663
41-4011.07,Supervisores de Ventas,0.49875557412100285
41-4011.07,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.49084184652086343
41-4012.00,Vendedores de Ventas Técnicas,0.5034549693975914
41-4012.00,Vendedores de Ventas no Técnicas,0.5031085053145844
41-4012.00,Vendedores de Mostrador,0.4811477543431664
41-9011.00,Vendedores de Mostrador,0.5545771165049602
41-9011.00,Agentes y Promotores Artísticos,0.48529972437663677
41-9011.00,Ensambladores e Inspectores de Productos Mecánicos,0.4691129914625287
41-9012.00,Modelos,0.518112786202343
41-9012.00,Modelistas y Matriceros,0.47331299278289474
41-9012.00,Agentes y Promotores Artísticos,0.4181130907423427
41-9021.00,Agentes de Bienes Raíces,0.4325514035109762
41-9021.00,"Gerentes de Seguros, Bienes Raíces y Corretaje Financiero",0.42433891644273575
41-9021.00,Representante de servicios especializados,0.42037602736197766
41-9022.00,Agentes de Bienes Raíces,0.4638972681101287
41-9022.00,Representante de servicios especializados,0.4346667287843648
41-9022.00,Asistentes Financieros,0.40056472234826657
41-9031.00,Vendedores de Ventas Técnicas,0.5132349410120136
41-9031.00,Vendedores de Ventas no Técnicas,0.48833042979032204
41-9031.00,Gerentes de Ingeniería,0.48780639431497014
41-9041.00,Gerentes de Empresas de Telecomunicaciones,0.44444083833410025
41-9041.00,Operadores Telefónicos,0.43987693406141354
41-9041.00,Vendedores de Mostrador,0.4206012436896666
41-9091.00,Vendedores de Mostrador,0.49315403176364625
41-9091.00,"Empleados de Ventas y Servicios de Líneas Aéreas, Marítimas y Terrestres",0.4688263512820091
41-9091.00,"Sastres, Modistos, Peleteros y Sombrereros",0.45889049708538504
41-9099.00,Otras Ocupaciones Elementales de las Ventas,0.5001646420744593
41-9099.00,"Empleados de Ventas y Servicios de Líneas Aéreas, Marítimas y Terrestres",0.48883476174063895
41-9099.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.47769748598621764
43-1011.00,Supervisores de Empleados de Apoyo Administrativo,0.6774607747949611
43-1011.00,Asistentes Administrativos,0.6076391139729438
43-1011.00,Auxiliares Administrativos,0.5832063715574628
43-2011.00,Recepcionistas y Operadores de Conmutador,0.6028815705538237
43-2011.00,Operarios de Rampa de Transporte Aéreo,0.5089676303290891
43-2011.00,Operadores de Máquinas de Soldadura,0.497722633354184
43-2021.00,Operadores Telefónicos,0.44926510427548266
43-2021.00,Auxiliares de Información y Servicio al Cliente,0.4369289124832878
43-2021.00,Operadores de Telares y Otras Máquinas Tejedoras,0.424866695186715
