uri,nombre,nombres_alternativos,nombres_ocultos,codigo_isco,codigo_nace,definicion,nota_profesion_regulada,nota_alcance,esquema
http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df,ingeniero de preventa de TIC/ingeniera de preventa de TIC,"ingeniero de preventa de TICs
ingeniero de preventa de TIC
ingeniera de preventa de TIC
ingeniera de preventa de TICs
ingeniero de preventa de TI
ingeniera de preventa de TI
responsable del apoyo de preventa de TIC",,2434,"http://data.europa.eu/ux2/nace2.1/622,
http://data.europa.eu/ux2/nace2.1/629",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1663e9d9-857b-4efa-9ab6-886c7fc763f6,director de servicio posventa de vehículos de motor/directora de servicio posventa de vehículos de motor,"gestor de servicio posventa de vehículos de motor
gestora de servicio posventa de vehículos de motor
director de servicio posventa de vehículos de motor
directora de servicio posventa de vehículos de motor",,1221,"http://data.europa.eu/ux2/nace2.1/478,
http://data.europa.eu/ux2/nace2.1/467",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16811760-fb2d-42cf-912d-2215f085898f,operador de cortadora de plasma/operadora de cortadora de plasma,"operador de cortadora de plasma
operadora de cortadora de plasma",,7223,http://data.europa.eu/ux2/nace2.1/241,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16ad07cd-2fd2-4f93-b442-89918c10bbbf,operador de máquinas para cortar piezas de calzado/operadora de máquinas para cortar piezas de calzado,"operadora de máquina cortadora de piezas de calzado
operadora de máquinas para cortar piezas de calzado
operador de máquinas para cortar piezas de calzado
cortador de piezas de calzado
cortadora de piezas de calzado
operador de máquina cortadora de piezas de calzado",,8156,http://data.europa.eu/ux2/nace2.1/152,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16b974f4-cb8c-436c-8c05-a16957c40131,operador de central de combustible fósil/operadora de central de combustible fósil,"operador de central de ciclo combinado
operadora de central de cogeneración
operador de central de cogeneración
ingeniera técnica en combustible y energía
operadora de central eléctrica
operador de central eléctrica
operador de central de combustible fósil
operadora de central de combustible fósil
ingeniero técnico en combustible y energía
operadora de central de ciclo combinado",,3131,http://data.europa.eu/ux2/nace2.1/3511,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,técnico en control de calidad de química textil/técnica en control de calidad de química textil,"especialista en control de calidad de los procesos de ennoblecimiento textil
técnica de laboratorio químico
técnico de laboratorio químico
técnico en control de calidad de química textil
técnica en control de calidad de química textil
especialista en control de calidad de química textil (ennoblecimiento textil)
especialista en control y aseguramiento de calidad en la química textil
analista de procesos de química textil
técnica de laboratorio para productos textiles (sustancias y preparados químicos)
técnico de laboratorio para productos textiles (sustancias y preparados químicos)",,3119,http://data.europa.eu/ux2/nace2.1/13,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16bf6d6f-64ec-4f80-9070-f81a7b179d53,supervisor de mecánica de precisión/supervisora de mecánica de precisión,"supervisora de mecánicos de instrumentos de precisión
supervisora de mecánica de precisión
supervisora de mecánicos-ajustadores de instrumentos de precisión
supervisor de mecánicos de instrumentos de precisión
supervisor de mecánica de precisión
supervisor de mecánicos-ajustadores de instrumentos de precisión",,3122,"http://data.europa.eu/ux2/nace2.1/28,
http://data.europa.eu/ux2/nace2.1/7112",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c,ingeniero de soldadura/ingeniera de soldadura,"ingeniera de soldadura
ingeniero en soldadura",,2144,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/242,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/3311",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16d7bae5-503e-4e19-bc8b-619c9bcf5c4f,operador de máquinas para montar piezas de calzado/operadora de máquinas para montar piezas de calzado,"operadora de máquinas para montar piezas de calzado
montador de piezas de calzado
operador de máquinas para montar piezas de calzado
operador de máquinas de montar (calzado)
operadora de máquinas de montar (calzado)
montadora de piezas de calzado",,8156,http://data.europa.eu/ux2/nace2.1/152,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16e65196-3449-4c88-b379-0aa98f43db2b,enfermero anestesista/enfermera anestesista,"enfermero anestesista
asistente de anestesiólogo
técnica de anestesiología
ayudante de anestesiología
enfermera anestesista
técnico de anestesiología",,3259,"http://data.europa.eu/ux2/nace2.1/861,
http://data.europa.eu/ux2/nace2.1/8622,
http://data.europa.eu/ux2/nace2.1/8694",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,operador de producción de salsas/operadora de producción de salsas,"operadora de producción de salsas
operador de producción de salsas",,8160,http://data.europa.eu/ux2/nace2.1/1089,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1738173e-ef9c-4222-88c8-b6aa9bad3cf7,biofísico/biofísica,"biofísica
biofísico",,2131,http://data.europa.eu/ux2/nace2.1/721,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1739b07b-7e8f-4dcb-bc59-b5ae18f30077,mayorista de artículos del hogar,"consultor de comercio al por mayor de artículos del hogar
consultora de comercio al por mayor de artículos del hogar
comerciante al por mayor de artículos del hogar",,3324,http://data.europa.eu/ux2/nace2.1/4649,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/173a882d-0a14-4919-ac1b-23e8ee8273de,"director de importación y exportación de equipos y artículos de ferretería, fontanería y calefacción/directora de importación y exportación de equipos y artículos de ferretería, fontanería y calefacción","responsable de importación y exportación de equipos y artículos de ferretería, fontanería y calefacción
directora de importación y exportación de equipos y artículos de ferretería, fontanería y calefacción
director de importación y exportación de equipos y artículos de ferretería, fontanería y calefacción",,1324,"http://data.europa.eu/ux2/nace2.1/4618,
http://data.europa.eu/ux2/nace2.1/4684",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1765f9b2-8483-490d-8df6-6e39db30ad82,supervisor de maquinaria agrícola/supervisora de maquinaria agrícola,"supervisora de máquinas agrícolas
supervisora de maquinaria agrícola
controlador de maquinaria agrícola
supervisor de maquinaria agrícola
supervisor de máquinas agrícolas
controladora de maquinaria agrícola",,8341,http://data.europa.eu/ux2/nace2.1/016,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1790c821-c582-4944-8597-d2d4a66f6a6d,geólogo de minas/geóloga de minas,"geóloga de minas
geólogo de minas",,2114,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/091,
http://data.europa.eu/ux2/nace2.1/0891,
http://data.europa.eu/ux2/nace2.1/052,
http://data.europa.eu/ux2/nace2.1/4313,
http://data.europa.eu/ux2/nace2.1/0899,
http://data.europa.eu/ux2/nace2.1/099,
http://data.europa.eu/ux2/nace2.1/0721",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,promotor/promotora de marcas de cigarro,"responsable de la promoción de marcas de cigarro
encargado de la promoción de marcas de cigarro
responsable de promoción de marcas de cigarro
encargada de la promoción de marcas de cigarro",,8183,http://data.europa.eu/ux2/nace2.1/120,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/17b29190-6746-4b81-a1d1-8053a5bbc0e9,soldador de soldadura blanda/soldadora de soldadura blanda,"soldador
soldadora
soldador por arco eléctrico
soldador de soldadura blanda
soldadora de soldadura blanda
soldadora por arco eléctrico",,7212,"http://data.europa.eu/ux2/nace2.1/2553,
http://data.europa.eu/ux2/nace2.1/2893,
http://data.europa.eu/ux2/nace2.1/2829",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/17c02096-05d6-4a5a-ba93-9f22d68df0d3,montador de instrumental dental/montadora de instrumental dental,"montadora de equipos de odontología
montador de instrumental dental
montadora de instrumental dental
montador de instrumental de dentista
montador de instrumental de odontología
montador de equipos de odontología
montadora de instrumental de odontología
montador de instrumental de protésico dental
montadora de instrumental de protésico dental
montadora de instrumental de dentista",,8212,http://data.europa.eu/ux2/nace2.1/266,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/17e39591-7137-4960-94c8-8169f7a5d67b,oficial de guardia,"supervisor de vigilancia
oficial de guardia de nivel medio
oficial de la guardia de navegación
especialista en operaciones de vigilancia
comandante de guardia
supervisor de guardia
oficiales de la guardia de ingeniería
oficial de guardia de navegación
oficial de navegación
capitán de guardia
vigilante",,3152,http://data.europa.eu/ux2/nace2.1/50,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e,profesor de formación profesional en hostelería/profesora de formación profesional en hostelería,"profesor de formación profesional en hostelería
profesora de formación profesional en hostelería",,2320,http://data.europa.eu/ux2/nace2.1/8532,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,conserje de edificio,,,5153,http://data.europa.eu/ux2/nace2.1/982,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18232485-5f8b-4c53-80f2-3d9f8f9d0e20,patronista de prendas de vestir,,,7532,http://data.europa.eu/ux2/nace2.1/7411,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/183d60f2-277f-47c8-a8c6-f5c8eedba2b0,montador de municiones/montadora de municiones,"montadora de municiones
montador de municiones
ensamblador de municiones
ensambladora de municiones",,8219,http://data.europa.eu/ux2/nace2.1/253,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18459eb0-5506-4692-9889-d1f9a2b989eb,operador de máquina de grabado/operadora de máquina de grabado,"operadora de máquina de grabado
operador de máquina de grabado",,7223,http://data.europa.eu/ux2/nace2.1/2553,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574,técnico de protección radiológica/técnica de protección radiológica,"técnica de protección radiológica
técnico experto en protección radiológica en instalaciones nucleares
técnica experta en protección radiológica en instalaciones radiactivas
técnico experto en protección radiológica en instalaciones radiactivas
técnico de protección radiológica
técnica experta en protección radiológica en instalaciones nucleares",,3111,"http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/3831,
http://data.europa.eu/ux2/nace2.1/3832,
http://data.europa.eu/ux2/nace2.1/3822",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,desarrollador de juegos de azar/desarrolladora de juegos de azar,"desarrolladora de juegos de azar, apuestas y loterías
desarrollador de juegos de azar, apuestas y loterías",,2120,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/920",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/186ef31e-f26f-4320-a307-c5f95d6cb284,experto en trabajo social/experta en trabajo social,"experto en trabajo social
experta en trabajo social
profesora de trabajo social
profesor de trabajo social",,2635,http://data.europa.eu/ux2/nace2.1/8899,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/187f063b-1002-4d46-9b79-c46b2caedbb3,coordinador de montaje de maquinaria/coordinadora de montaje de maquinaria,"coordinador de montaje de maquinaria
coordinadora de montaje de maquinaria",,4322,http://data.europa.eu/ux2/nace2.1/28,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/189a337d-f6fb-44e2-9e7a-bc27b7b76e0e,coreógrafo/coreógrafa,"coreógrafo
asistente de coreografía
coreógrafa",,2653,"http://data.europa.eu/ux2/nace2.1/902,
http://data.europa.eu/ux2/nace2.1/9013",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18a98579-f0b1-4dde-944f-1758dc113099,operador de mecanizado por electroerosión/operadora de mecanizado por electroerosión,"operador de máquina de electroerosión
operador de máquina de erosión de chispas
operadora de máquina de electroerosión
operadora de mecanizado por electroerosión
operador de mecanizado por electroerosión
operadora de máquina de erosión de chispas",,7223,http://data.europa.eu/ux2/nace2.1/2841,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18b00c9e-3a07-4346-bb86-b1577554cf56,técnico de tejido textil/técnica de tejido textil,"tejedor
tejedora
operador de máquina circular tejedora
operadora de máquina circular tejedora
técnica de tejido textil
técnica tejedora
técnico de tejido textil
técnico tejedor",,8152,http://data.europa.eu/ux2/nace2.1/1391,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18cff178-4ef0-46c9-a6e5-f6f38179cdcb,supervisor de obras de alicatado/supervisora de obras de alicatado,"supervisor de obras de colocación de baldosas
supervisora de obras de colocación de baldosas
jefa de equipo de alicatadores
encargado de obra de alicatado
encargada de obra de alicatado
supervisora de obras de alicatado
supervisor de obras de alicatado
jefe de equipo de alicatadores
supervisora de obras de colocación de suelo porcelánico
supervisor de obras de colocación de suelo porcelánico",,3123,http://data.europa.eu/ux2/nace2.1/4333,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,analista de fusiones y adquisiciones,,,2413,http://data.europa.eu/ux2/nace2.1/702,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18dafd4f-8c37-4276-b4b3-cfa31059b2b6,marinero de cubierta de buque pesquero/marinera de cubierta de buque pesquero,"marinero pescador
marinera pescadora
marinero de cubierta de buque pesquero
marinera de cubierta de buque pesquero",,8350,http://data.europa.eu/ux2/nace2.1/031,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,enfermero especialista/enfermera especialista,"enfermera pediátrica practicante
enfermera especialista en diabetes
enfermero acompañante
enfermera acompañante
enfermera practicante
enfermero especialista
enfermero vascular
enfermero practicante
enfermera vascular
enfermera especialista
enfermero especialista en diabetes",,2221,"http://data.europa.eu/ux2/nace2.1/861,
http://data.europa.eu/ux2/nace2.1/871,
http://data.europa.eu/ux2/nace2.1/8622,
http://data.europa.eu/ux2/nace2.1/8694",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18fa8080-3156-429a-bbd7-b3ef559b6721,montador de andamios/montadora de andamios,"montador de andamios
montadora de andamios",,7119,http://data.europa.eu/ux2/nace2.1/4399,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/18fbb1f8-eceb-4bf4-8fc7-932b8f6130cd,supervisor de empapelado/supervisora de empapelado,"empapelador
empapeladora
jefa de equipo de pintores y empapeladores
especialista en empapelado de paredes
jefe de equipo de pintores y empapeladores
encargado de empapeladores
supervisor de empapelado
supervisora de empapelado
encargada de empapeladores",,3123,http://data.europa.eu/ux2/nace2.1/4333,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/190ec9a5-938c-45a5-bd9c-c12b1af33353,embajador/embajadora,"embajadora
embajador",,1112,http://data.europa.eu/ux2/nace2.1/8421,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22,creador de prototipos digitales/creadora de prototipos digitales,"creador de prototipos digitales
creadora de prototipos digitales",,7532,http://data.europa.eu/ux2/nace2.1/7411,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1978c6ff-37b4-48f1-9aa6-88b9c568f74f,masajista,,,5142,http://data.europa.eu/ux2/nace2.1/9623,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,asistente de secadero de pirotecnia,"operador de pirotecnia
operadora de pirotecnia
operadora de secadero pirotécnico
operario de producción  de artículos pirotécnicos
operador de secadero pirotécnico
operario pirotécnico
encargada de secadero pirotécnico
operaria de producción  de artículos pirotécnicos
pirotécnica
encargado de secadero pirotécnico
pirotécnico
operaria pirotécnica",,8131,http://data.europa.eu/ux2/nace2.1/2059,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,gerente de tienda de electrodomésticos,responsable de tienda de electrodomésticos,,1420,http://data.europa.eu/ux2/nace2.1/4778,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/19c2d8bc-aa3d-4b72-b55a-50bf751873fe,fabricante de clavecines,"constructor de clavecines
constructora de clavecines",,7312,http://data.europa.eu/ux2/nace2.1/322,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/19cb84ca-952e-4f33-b31a-c918db074a6e,operario de izaje en altura/operaria de izaje en altura,"operario de izaje en altura
operadora de grúas, montacargas y maquinaria similar
operador de grúas
operadora de grúas
operadora de montacargas
operaria de izaje en altura
operador de grúas, montacargas y maquinaria similar
operador de montacargas",,7215,http://data.europa.eu/ux2/nace2.1/9039,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,especialista en medios de comunicación,"investigador de los medios de comunicación
investigadora de los medios de comunicación",,2632,http://data.europa.eu/ux2/nace2.1/722,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/19f6634f-ec0c-4513-b0d9-d43f9ddeb82d,trabajador social en centros educativos/trabajadora social en centros educativos,"trabajadora social en centros educativos
trabajador social en centros educativos",,2635,"http://data.europa.eu/ux2/nace2.1/8569,
http://data.europa.eu/ux2/nace2.1/8899",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a07bd7d-2e1d-4930-a84a-1a442b8f2a44,traductor/traductora,"traductor literario
gestor de proyectos de traducción
traductor jurado
traductor de videojuegos
traductora de videojuegos
traductora jurada
traductora
traductor técnico
traductor
gestora de proyectos de traducción
traductora médica
traductora literaria
traductor médico
traductora técnica",,2643,http://data.europa.eu/ux2/nace2.1/743,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a165cb5-99ff-4a4e-9e08-97a0fb7ed6f8,técnico de energía renovable marina/técnica de energía renovable marina,"instaladora MRE
instalador MRE
instalador de energía renovable costa afuera
instaladora de energía renovable costa afuera
técnico de aerogeneradores marinos
instalador de energías renovables marinas
técnico ORE
técnica de aerogeneradores marinos
técnica ORE
instaladora de energías renovables marinas",,3119,http://data.europa.eu/ux2/nace2.1/3512,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a1ea837-0103-4230-8756-533a77c5f9f4,montador de recipientes contenedores/montadora de recipientes contenedores,"montadora de recipientes contenedores
montador de recipientes contenedores",,7213,"http://data.europa.eu/ux2/nace2.1/2451,
http://data.europa.eu/ux2/nace2.1/2821,
http://data.europa.eu/ux2/nace2.1/2522",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4,consultor de servicios sociales/consultora de servicios sociales,"consultor de servicios sociales
consultora de servicios sociales",,2422,http://data.europa.eu/ux2/nace2.1/8412,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a6d1acf-5956-4ba0-95bf-b15b05a02013,montador en mecatrónica/montadora en mecatrónica,"montadora en mecatrónica
reparadora de equipos mecatrónicos
instaladora de equipos mecatrónicos
montador en mecatrónica
reparador de equipos mecatrónicos
instalador de equipos mecatrónicos
operador de equipos mecatrónicos
operadora de equipos mecatrónicos",,8211,http://data.europa.eu/ux2/nace2.1/28,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0,director de cine y televisión/directora de cine y televisión,"director de cine y televisión
directora de cine y televisión",,2654,http://data.europa.eu/ux2/nace2.1/5911,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a87e487-6761-4374-b6db-100ac5a9ad5a,asesor crediticio/asesora crediticia,"asesor financiero
asesora financiera
técnico comercial en entidad financiera
técnica comercial en entidad financiera
técnica de banca
especialista en asesoramiento financiero
asesor crediticio
asesora crediticia
técnico de banca",,3312,http://data.europa.eu/ux2/nace2.1/6419,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a8bda86-307e-4cc0-a945-ceb678ff1471,operario de limpieza de aseos/operaria de limpieza de aseos,"operario de limpieza de sanitarios
operaria de limpieza de aseos
operaria de limpieza de sanitarios
operario de limpieza de aseos",,9112,http://data.europa.eu/ux2/nace2.1/8121,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
