periodo,ano,mes,DPTO,empleo,informales,tasa_informalidad
2023-08,2023,8,76,2085961.1229068981,1004717.848474432,48.17
2023-08,2023,8,81,32116.721828554,18043.586168512,56.18
2023-08,2023,8,85,81443.44759552,48717.42687666,59.82
2023-08,2023,8,86,13145.532827792997,7408.586368039,56.36
2023-08,2023,8,88,19522.772543173,4259.573285998,21.82
2023-08,2023,8,91,14844.78213721,9687.935579357996,65.26
2023-08,2023,8,94,9399.828702157,7933.619275626,84.4
2023-08,2023,8,95,22396.375679705998,15468.939474748002,69.07
2023-08,2023,8,97,5328.837193592401,2505.4015768707004,47.02
2023-08,2023,8,99,7293.330737437001,4758.517149788,65.24
2023-09,2023,9,5,3171060.403029659,1438629.6662704502,45.37
2023-09,2023,9,8,1322070.626289381,775292.155053447,58.64
2023-09,2023,9,11,4163564.4205033598,1317627.43209991,31.65
2023-09,2023,9,13,1000608.832616603,743873.9404559929,74.34
2023-09,2023,9,15,547148.934791548,349679.486763003,63.91
2023-09,2023,9,17,466944.21828813,221218.135319572,47.38
2023-09,2023,9,18,173048.361634096,140193.37315486,81.01
2023-09,2023,9,19,659529.3987525671,522047.91792796,79.15
2023-09,2023,9,20,546732.474802775,415489.780485907,76.0
2023-09,2023,9,23,742815.5111222011,587714.5673920659,79.12
2023-09,2023,9,25,1654574.107478267,680618.389919247,41.14
2023-09,2023,9,27,163527.836080804,134438.313595163,82.21
2023-09,2023,9,41,503129.441641622,391532.905403064,77.82
2023-09,2023,9,44,324084.761496095,254733.02413492498,78.6
2023-09,2023,9,47,627650.42761608,502087.23202586,79.99
2023-09,2023,9,50,517630.99817408004,319145.94512120995,61.66
2023-09,2023,9,52,907436.9056624849,748467.521576371,82.48
2023-09,2023,9,54,650671.67050778,466661.20587484003,71.72
2023-09,2023,9,63,229617.72695733001,114961.239757167,50.07
2023-09,2023,9,66,437871.780850381,232239.658893661,53.04
2023-09,2023,9,68,1074248.9310126859,649449.5738409979,60.46
2023-09,2023,9,70,414161.38377718796,328245.73451053404,79.26
2023-09,2023,9,73,505441.67990620993,318318.78033897,62.98
2023-09,2023,9,76,2091124.2327532598,1128863.313833909,53.98
2023-09,2023,9,81,32474.629619575997,15336.664180901002,47.23
2023-09,2023,9,85,84381.98617008,34703.3469654,41.13
2023-09,2023,9,86,14948.639358425999,9311.018422543002,62.29
2023-09,2023,9,88,21513.344874137998,5726.321882839,26.62
2023-09,2023,9,91,14114.091735287,10665.818955451,75.57
2023-09,2023,9,94,8769.127392159,7491.653573878,85.43
2023-09,2023,9,95,23565.530775547995,14144.210018556,60.02
2023-09,2023,9,97,4711.818571174299,1851.7279575267,39.3
2023-09,2023,9,99,7416.613811302001,5618.293377254,75.75
2023-10,2023,10,5,3353172.6139138164,1532701.28246249,45.71
2023-10,2023,10,8,1321926.950162588,803184.241539527,60.76
2023-10,2023,10,11,4197788.413820161,1375542.82596774,32.77
2023-10,2023,10,13,1020321.9228411601,742673.61152752,72.79
2023-10,2023,10,15,542153.6370258719,277844.73790759896,51.25
2023-10,2023,10,17,452205.94472907204,216956.154798808,47.98
2023-10,2023,10,18,158795.35091528,126591.966454401,79.72
2023-10,2023,10,19,665432.989428544,536725.781436875,80.66
2023-10,2023,10,20,550908.770091394,409084.74416591704,74.26
2023-10,2023,10,23,748682.881275107,578893.322586379,77.32
2023-10,2023,10,25,1554995.6103238738,616394.427183022,39.64
2023-10,2023,10,27,140542.569765572,113110.497311449,80.48
2023-10,2023,10,41,451674.808250766,344473.987750065,76.27
2023-10,2023,10,44,324477.31597756303,246332.309245161,75.92
2023-10,2023,10,47,582633.6900206499,436001.23000110005,74.83
2023-10,2023,10,50,492169.364098114,297251.06062384,60.4
2023-10,2023,10,52,892748.1793603629,750862.8178845331,84.11
2023-10,2023,10,54,640814.86637837,467088.20084077003,72.89
2023-10,2023,10,63,227800.251962344,119961.802475951,52.66
2023-10,2023,10,66,429457.501014142,203818.21227644,47.46
2023-10,2023,10,68,1042242.834737634,578883.618337434,55.54
2023-10,2023,10,70,394687.482001486,323678.041281311,82.01
2023-10,2023,10,73,568611.1363579,372895.06095191004,65.58
2023-10,2023,10,76,2110001.496963725,1039641.789176053,49.27
2023-10,2023,10,81,32335.263337719,18831.028455661,58.24
2023-10,2023,10,85,84510.90508098001,45677.06530313,54.05
2023-10,2023,10,86,14018.402485691002,7687.726312336001,54.84
2023-10,2023,10,88,19740.399959147,5075.048454425001,25.71
2023-10,2023,10,91,18631.369390016996,8972.676988010999,48.16
2023-10,2023,10,94,10824.416879228,8676.938259138,80.16
2023-10,2023,10,95,24707.660500398,14961.137438082,60.55
2023-10,2023,10,97,4926.3163022904,2182.2870595,44.3
2023-10,2023,10,99,7839.297522903,5573.9652225,71.1
2023-11,2023,11,5,3100025.6720155217,1401378.078189854,45.21
2023-11,2023,11,8,1266457.7174640042,761316.590609602,60.11
2023-11,2023,11,11,4335407.40133133,1318498.61473148,30.41
2023-11,2023,11,13,858261.02761143,596849.9796914,69.54
2023-11,2023,11,15,564169.5325251729,378895.80706336896,67.16
2023-11,2023,11,17,450411.080813669,213430.96603068098,47.39
2023-11,2023,11,18,168292.387112267,131663.91239012702,78.24
2023-11,2023,11,19,736861.713658612,575150.6450528579,78.05
2023-11,2023,11,20,531166.2015367639,358587.78406227694,67.51
2023-11,2023,11,23,789397.239726696,662468.293079877,83.92
2023-11,2023,11,25,1647516.3891618531,691929.147363378,42.0
2023-11,2023,11,27,143900.939119043,123091.49303024399,85.54
2023-11,2023,11,41,483098.75222859497,353008.92929302796,73.07
2023-11,2023,11,44,314599.209008021,242516.31789044297,77.09
2023-11,2023,11,47,596611.9318017329,471875.845527104,79.09
2023-11,2023,11,50,521831.772434293,311187.37537193194,59.63
2023-11,2023,11,52,898894.073935532,719219.700020173,80.01
2023-11,2023,11,54,678803.55047184,491473.22675563995,72.4
2023-11,2023,11,63,238523.156062402,119444.576281155,50.08
2023-11,2023,11,66,440280.594915229,222789.607724558,50.6
2023-11,2023,11,68,1190315.6702793199,684669.82935751,57.52
2023-11,2023,11,70,379695.089805935,311349.302660497,82.0
2023-11,2023,11,73,562952.48346916,369044.41170138004,65.56
2023-11,2023,11,76,2072935.702386532,1033756.476813043,49.87
2023-11,2023,11,81,33403.333149294005,18839.464159485,56.4
2023-11,2023,11,85,81995.60825636,37761.31912638001,46.05
2023-11,2023,11,86,15552.592156956001,8495.159829141998,54.62
2023-11,2023,11,88,21334.212721632,6681.987125207001,31.32
2023-11,2023,11,91,14992.398441110001,9969.896954289,66.5
2023-11,2023,11,94,10260.910680353001,8102.451925702,78.96
2023-11,2023,11,95,23925.156640602,14296.631697400999,59.76
2023-11,2023,11,97,5254.880665537999,2144.661917456999,40.81
2023-11,2023,11,99,8412.253234864,4666.093128785001,55.47
2023-12,2023,12,5,3147870.1307420405,1343257.846652192,42.67
2023-12,2023,12,8,1260212.168297371,826993.865615794,65.62
2023-12,2023,12,11,4083510.36556818,1334639.74954258,32.68
2023-12,2023,12,13,938633.7679816701,669504.7131757999,71.33
2023-12,2023,12,15,525699.325191849,263197.937962655,50.07
2023-12,2023,12,17,438366.746062214,212108.105402322,48.39
2023-12,2023,12,18,171801.986769264,138064.999192607,80.36
2023-12,2023,12,19,739231.248950274,617961.3485912341,83.6
2023-12,2023,12,20,523229.002123061,393908.3894540811,75.28
2023-12,2023,12,23,827672.991320164,675178.3700704769,81.58
2023-12,2023,12,25,1630145.386400133,663717.853114,40.72
2023-12,2023,12,27,173346.660472513,151913.603483381,87.64
2023-12,2023,12,41,470676.44243537803,349128.117296188,74.18
2023-12,2023,12,44,326203.612919335,264453.008592235,81.07
2023-12,2023,12,47,591412.0458329649,418799.700609292,70.81
2023-12,2023,12,50,526459.34310222,330650.21212933,62.81
2023-12,2023,12,52,862539.110543687,717692.0872627371,83.21
2023-12,2023,12,54,660184.38512923,489923.57886808005,74.21
2023-12,2023,12,63,251179.99868451201,141694.110382888,56.41
2023-12,2023,12,66,441207.19442581,223042.49081157,50.55
2023-12,2023,12,68,1113173.538557126,636355.692966107,57.17
2023-12,2023,12,70,371881.241990095,296512.460861217,79.73
2023-12,2023,12,73,563508.3217708501,397005.76877322997,70.45
2023-12,2023,12,76,2020612.0533208991,1055003.651980434,52.21
2023-12,2023,12,81,33491.457330209996,26348.600174159998,78.67
2023-12,2023,12,85,76294.01491130001,47605.37890385999,62.4
2023-12,2023,12,86,16447.783275989997,7687.688762383001,46.74
2023-12,2023,12,88,21088.230490821,6087.889279778,28.87
2023-12,2023,12,91,15152.397813402,10819.221425238,71.4
2023-12,2023,12,94,8710.082104912,6384.9825086910005,73.31
2023-12,2023,12,95,22757.541680736,15315.660331320001,67.3
2023-12,2023,12,97,4444.8590882714,1527.4205347904,34.36
2023-12,2023,12,99,7179.602412343,3923.160293477,54.64
2024-01,2024,1,5,3072005.8994450644,1209536.743636639,39.37
2024-01,2024,1,8,1159057.294535914,678041.239747484,58.5
2024-01,2024,1,11,4053664.79599017,1283507.3246927,31.66
2024-01,2024,1,13,949466.170164152,708052.191323662,74.57
2024-01,2024,1,15,504912.84272292897,304254.99914595496,60.26
2024-01,2024,1,17,445484.277000205,226612.49919945298,50.87
2024-01,2024,1,18,155848.81558595703,124357.32193724399,79.79
2024-01,2024,1,19,737704.105370626,633174.068703349,85.83
2024-01,2024,1,20,472035.35303898796,352522.07663752,74.68
2024-01,2024,1,23,777246.093420987,596356.381939449,76.73
2024-01,2024,1,25,1510234.898189542,679235.009878424,44.98
2024-01,2024,1,27,104458.86403681501,87054.12758881,83.34
2024-01,2024,1,41,474297.579065648,359715.44801430195,75.84
2024-01,2024,1,44,317530.039851211,255836.725180306,80.57
2024-01,2024,1,47,533269.170538555,363420.282686295,68.15
2024-01,2024,1,50,504649.69449418,297716.25902429,58.99
2024-01,2024,1,52,856534.1819478581,715361.0229740331,83.52
2024-01,2024,1,54,614685.85737511,440992.71777965996,71.74
2024-01,2024,1,63,228870.74020998,129702.19393724599,56.67
2024-01,2024,1,66,431150.509459557,218411.212226418,50.66
2024-01,2024,1,68,1037387.925220507,622062.68152711,59.96
2024-01,2024,1,70,367545.159877329,316542.77583348297,86.12
2024-01,2024,1,73,547198.48238723,374151.27051487,68.38
2024-01,2024,1,76,1971734.049898964,1117607.05716908,56.68
2024-01,2024,1,81,31737.365620522003,20405.414637192996,64.29
2024-01,2024,1,85,75651.91115639001,35056.52968039,46.34
2024-01,2024,1,86,13880.546108496997,6388.8236504980005,46.03
2024-01,2024,1,88,21427.053150783002,5480.188029676999,25.58
2024-01,2024,1,91,14992.900884483,9827.841584221998,65.55
2024-01,2024,1,94,8889.289736851,6531.662325195,73.48
2024-01,2024,1,95,20022.630475384,13425.828900701003,67.05
2024-01,2024,1,97,4265.0959909475005,2077.6392905612,48.71
2024-01,2024,1,99,6762.627695134,4085.2381738169997,60.41
2024-02,2024,2,5,3163966.4373418,1565090.309193476,49.47
2024-02,2024,2,8,1196946.391277147,709267.0154892299,59.26
2024-02,2024,2,11,4120725.1402039505,1385941.63814732,33.63
2024-02,2024,2,13,882568.24376044,611575.39597641,69.29
2024-02,2024,2,15,506560.099367394,338020.280232155,66.73
2024-02,2024,2,17,448539.634942514,223937.071107207,49.93
2024-02,2024,2,18,159770.172599121,119640.74224273601,74.88
2024-02,2024,2,19,698989.051668816,544767.65113497,77.94
2024-02,2024,2,20,486362.229434541,326600.86085923295,67.15
2024-02,2024,2,23,840762.124890575,670025.9339424139,79.69
2024-02,2024,2,25,1588983.427885916,776390.453504871,48.86
2024-02,2024,2,27,128380.942255833,105261.705949305,81.99
2024-02,2024,2,41,477557.51928834105,350849.912890878,73.47
2024-02,2024,2,44,303637.708765817,253787.885485759,83.58
2024-02,2024,2,47,583463.450710419,448085.55997885903,76.8
2024-02,2024,2,50,515808.502618329,302783.9958785,58.7
2024-02,2024,2,52,886770.0522483091,743737.765506466,83.87
2024-02,2024,2,54,679107.72923067,480915.74719495996,70.82
2024-02,2024,2,63,238311.540789751,131223.80346024502,55.06
2024-02,2024,2,66,425717.11311573,197034.089358038,46.28
2024-02,2024,2,68,1025715.0416494419,599970.46234155,58.49
2024-02,2024,2,70,373352.43600916595,303536.976926438,81.3
2024-02,2024,2,73,543652.15055555,327215.26577394997,60.19
2024-02,2024,2,76,2019191.7392928652,1099767.4066543488,54.47
2024-02,2024,2,81,30509.603959369997,19568.258467727992,64.14
2024-02,2024,2,85,76657.67689633,31363.528761599995,40.91
2024-02,2024,2,86,15543.776163088001,9313.738899663002,59.92
2024-02,2024,2,88,21358.239317015003,6082.887544622001,28.48
2024-02,2024,2,91,13535.895670512,9182.411105151,67.84
2024-02,2024,2,94,9307.399006309997,6925.473985336001,74.41
2024-02,2024,2,95,20251.27483679,12319.987124133999,60.84
2024-02,2024,2,97,4419.428124217,1930.7158656170002,43.69
2024-02,2024,2,99,6513.657670310001,4798.354238704001,73.67
2024-03,2024,3,5,3054089.653043572,1411001.226508143,46.2
2024-03,2024,3,8,1213722.9650532599,743173.022918043,61.23
2024-03,2024,3,11,4313630.80015225,1350335.50087633,31.3
2024-03,2024,3,13,893176.3286353699,632018.2167702899,70.76
2024-03,2024,3,15,564593.418516124,344788.934034144,61.07
2024-03,2024,3,17,439946.48979569797,215388.676929473,48.96
2024-03,2024,3,18,160961.89881346602,127156.736556138,79.0
2024-03,2024,3,19,713703.5736542509,583915.46595658,81.81
2024-03,2024,3,20,542209.455003838,404032.938814098,74.52
2024-03,2024,3,23,878559.495213127,719638.0426452861,81.91
2024-03,2024,3,25,1513470.6323990452,699455.783385236,46.22
2024-03,2024,3,27,109885.527551834,81991.934415211,74.62
2024-03,2024,3,41,525359.632021971,378675.256099768,72.08
2024-03,2024,3,44,321783.882354566,271623.871234658,84.41
2024-03,2024,3,47,553294.651079112,417327.59114030295,75.43
2024-03,2024,3,50,524394.2197333099,319357.02341528,60.9
2024-03,2024,3,52,946689.5329177299,779974.683076527,82.39
2024-03,2024,3,54,671417.84633219,455689.29560713994,67.87
2024-03,2024,3,63,225156.19004349,112140.889299546,49.81
2024-03,2024,3,66,420047.77569564397,195365.193768272,46.51
2024-03,2024,3,68,1048070.20922148,555754.32935597,53.03
2024-03,2024,3,70,383617.377162268,316041.31333908695,82.38
2024-03,2024,3,73,493183.5020516501,318549.90265531,64.59
2024-03,2024,3,76,1933806.553127574,1037769.420081156,53.66
2024-03,2024,3,81,30729.647317304,21726.717820171998,70.7
2024-03,2024,3,85,77338.73064999002,38626.24910999,49.94
2024-03,2024,3,86,14704.469913711999,9008.903188362,61.27
2024-03,2024,3,88,20592.912068015,5867.490965709,28.49
2024-03,2024,3,91,15812.699442849,9656.17323739,61.07
2024-03,2024,3,94,8689.538549395,5770.352477276,66.41
2024-03,2024,3,95,20560.25444466,13134.570020037998,63.88
2024-03,2024,3,97,4864.831685925001,2056.4281815369995,42.27
2024-03,2024,3,99,7007.636797200001,4051.8876871800003,57.82
2024-04,2024,4,5,3274493.8712078272,1620591.5120037398,49.49
2024-04,2024,4,8,1237880.646187272,794816.725558372,64.21
2024-04,2024,4,11,4224014.70639977,1299325.0494431802,30.76
2024-04,2024,4,13,891282.52175546,607878.11801122,68.2
2024-04,2024,4,15,578944.758885789,336168.486461855,58.07
2024-04,2024,4,17,431555.72020036203,231075.495215473,53.54
2024-04,2024,4,18,160467.08546696597,122453.79882545,76.31
2024-04,2024,4,19,759574.341974376,619159.3603587741,81.51
2024-04,2024,4,20,507356.81375952496,374724.090911849,73.86
2024-04,2024,4,23,815177.633267467,671709.9287081,82.4
2024-04,2024,4,25,1516121.309894505,662936.4019812371,43.73
2024-04,2024,4,27,148925.61141758,118257.464194206,79.41
2024-04,2024,4,41,488907.87349928205,359294.00446604204,73.49
2024-04,2024,4,44,337290.142065984,258771.47080884,76.72
2024-04,2024,4,47,561754.84084391,405424.63850234996,72.17
2024-04,2024,4,50,496787.29742709396,294560.66856983,59.29
2024-04,2024,4,52,877284.33290611,717514.840229664,81.79
2024-04,2024,4,54,664021.42449358,475378.54215129,71.59
2024-04,2024,4,63,251721.221262508,122861.256522914,48.81
2024-04,2024,4,66,448819.604156114,229878.546591596,51.22
2024-04,2024,4,68,1104632.829803272,667941.486775736,60.47
2024-04,2024,4,70,360081.583012366,294257.359644883,81.72
2024-04,2024,4,73,522170.12996150996,316217.0413339,60.56
2024-04,2024,4,76,1996902.1222952,1048488.47082483,52.51
2024-04,2024,4,81,28895.670290528004,21088.828508193,72.98
2024-04,2024,4,85,88065.12855093999,36650.841232659994,41.62
2024-04,2024,4,86,14990.712692071998,5569.840946395999,37.16
2024-04,2024,4,88,19736.998993709,5918.678622525999,29.99
2024-04,2024,4,91,15440.065584672,9082.219603625002,58.82
2024-04,2024,4,94,9079.502039939,6091.434896858999,67.09
2024-04,2024,4,95,20603.873240197,12519.868087244,60.76
2024-04,2024,4,97,4583.3379296777,1607.9440967230998,35.08
2024-04,2024,4,99,7074.254194478,5153.454336539,72.85
2024-05,2024,5,5,3226978.543039559,1455775.2868638998,45.11
2024-05,2024,5,8,1248512.215598459,761970.5752064739,61.03
2024-05,2024,5,11,4286890.955987399,1420108.96736893,33.13
2024-05,2024,5,13,897679.36905077,608099.55027823,67.74
2024-05,2024,5,15,573274.9856590449,360671.67878338404,62.91
2024-05,2024,5,17,435752.071528367,221815.77283275098,50.9
2024-05,2024,5,18,168551.35904850397,132426.854854577,78.57
2024-05,2024,5,19,711610.083851839,585427.926351144,82.27
2024-05,2024,5,20,521923.91647626,393817.173503132,75.45
2024-05,2024,5,23,768596.779948785,585777.803207816,76.21
2024-05,2024,5,25,1559223.542484116,666697.6033699501,42.76
2024-05,2024,5,27,147016.35991439002,122385.858113019,83.25
2024-05,2024,5,41,496204.143897405,355828.188814187,71.71
2024-05,2024,5,44,302351.638592146,246772.3421073,81.62
2024-05,2024,5,47,568591.6518709019,440174.431083132,77.41
2024-05,2024,5,50,545209.730340869,333449.1629780469,61.16
2024-05,2024,5,52,980110.324520762,812720.290050075,82.92
2024-05,2024,5,54,688488.31470426,481653.0140132,69.96
2024-05,2024,5,63,236044.337344607,120603.60329671299,51.09
2024-05,2024,5,66,441089.0876063809,190028.758059666,43.08
2024-05,2024,5,68,1061799.868371712,567404.980719192,53.44
2024-05,2024,5,70,378869.036700092,301604.914782748,79.61
2024-05,2024,5,73,531714.54771804,343540.77882440004,64.61
2024-05,2024,5,76,2041490.555955756,1002841.844111701,49.12
2024-05,2024,5,81,30852.13798059,19188.60464053,62.2
2024-05,2024,5,85,83543.87025992999,40544.88980283,48.53
2024-05,2024,5,86,15151.527871567005,7061.1066239,46.6
2024-05,2024,5,88,19738.604045109,5477.638225703,27.75
2024-05,2024,5,91,16432.602134254,9092.582915378001,55.33
2024-05,2024,5,94,9216.022628853001,6506.118977487,70.6
2024-05,2024,5,95,24683.68161937,16887.268777589,68.41
2024-05,2024,5,97,4832.358861358,2294.386610882,47.48
2024-05,2024,5,99,7666.827464981,5510.873028988,71.88
2024-06,2024,6,5,3234903.8272619955,1480067.4684955517,45.75
2024-06,2024,6,8,1241354.1508051818,749284.3504053641,60.36
2024-06,2024,6,11,4241366.70349423,1374961.720291,32.42
2024-06,2024,6,13,806555.63002273,536118.2961172,66.47
2024-06,2024,6,15,588257.891148263,339627.221402733,57.73
2024-06,2024,6,17,457795.1334716,206031.263450301,45.01
2024-06,2024,6,18,169269.375518506,126604.09911141699,74.79
2024-06,2024,6,19,743154.3097840841,607993.6031138981,81.81
2024-06,2024,6,20,542641.19160548,382532.7450379981,70.49
2024-06,2024,6,23,818895.483178309,664878.744912866,81.19
2024-06,2024,6,25,1486878.268176837,676655.775061016,45.51
2024-06,2024,6,27,107154.73479273298,71155.070278284,66.4
2024-06,2024,6,41,481417.296845008,351871.989756738,73.09
2024-06,2024,6,44,396976.261256732,330101.192775676,83.15
2024-06,2024,6,47,588553.151084502,433464.72186664096,73.65
2024-06,2024,6,50,498783.1858189859,313178.766847509,62.79
2024-06,2024,6,52,910025.7474271131,754596.147733826,82.92
2024-06,2024,6,54,652408.9001291101,459941.88863435003,70.5
2024-06,2024,6,63,234278.38679215,125300.62338538602,53.48
2024-06,2024,6,66,467497.31288071,214258.16275258598,45.83
2024-06,2024,6,68,1050311.516648174,626768.694406374,59.67
2024-06,2024,6,70,381761.813166593,305063.751309302,79.91
2024-06,2024,6,73,520094.44062848995,329141.60201264,63.28
2024-06,2024,6,76,2093261.122946134,1148653.33737581,54.87
2024-06,2024,6,81,32028.980768862995,16531.888632983002,51.62
2024-06,2024,6,85,82422.472308,34662.261454470005,42.05
2024-06,2024,6,86,15552.915993202,8934.700445251001,57.45
2024-06,2024,6,88,20203.572820634,4322.438949587,21.39
2024-06,2024,6,91,15741.714649574998,7695.965067118001,48.89
2024-06,2024,6,94,9601.025181949,5931.975163521,61.78
2024-06,2024,6,95,20319.496740694998,13673.372053255001,67.29
2024-06,2024,6,97,5315.322201419001,2469.919719156001,46.47
2024-06,2024,6,99,7174.665970069999,4688.7077453110005,65.35
2024-07,2024,7,5,3308536.703490516,1471444.880911524,44.47
2024-07,2024,7,8,1320412.7334950191,857398.805621334,64.93
2024-07,2024,7,11,4264073.77879739,1403502.4455993702,32.91
2024-07,2024,7,13,844756.04106524,559363.03989821,66.22
2024-07,2024,7,15,562786.368936925,372847.14023837796,66.25
2024-07,2024,7,17,422397.420897384,214240.172402823,50.72
2024-07,2024,7,18,168970.00685829,132371.814640872,78.34
2024-07,2024,7,19,734729.576600251,599383.565129475,81.58
2024-07,2024,7,20,492569.291804349,383609.113509338,77.88
2024-07,2024,7,23,809915.328078273,642900.2460269,79.38
2024-07,2024,7,25,1611436.594419472,679072.5398791269,42.14
2024-07,2024,7,27,112165.873887188,84139.07391772099,75.01
2024-07,2024,7,41,489844.75730063696,352692.09754129406,72.0
2024-07,2024,7,44,411989.69726428704,335367.84111997706,81.4
2024-07,2024,7,47,623399.624955761,460560.719313861,73.88
2024-07,2024,7,50,526187.72927374,315759.22664506,60.01
2024-07,2024,7,52,955967.115206299,802560.478440282,83.95
2024-07,2024,7,54,666638.1776018699,443435.7316416,66.52
2024-07,2024,7,63,242655.19334133502,123840.27057628799,51.04
2024-07,2024,7,66,446660.640058955,218947.45358687697,49.02
2024-07,2024,7,68,1076055.29817382,607471.7756608799,56.45
2024-07,2024,7,70,351766.337092482,282978.518784966,80.45
2024-07,2024,7,73,544009.76814076,381254.98398624,70.08
2024-07,2024,7,76,2006023.946091365,1027530.2439175561,51.22
2024-07,2024,7,81,31032.22190923,21834.642719319996,70.36
2024-07,2024,7,85,81752.53000898001,45481.014797410004,55.63
2024-07,2024,7,86,16807.570260708,8402.045829809,49.99
2024-07,2024,7,88,20354.955685925997,4685.657288303999,23.02
2024-07,2024,7,91,15334.808518277001,6844.7745186619995,44.64
2024-07,2024,7,94,8755.828705958,6330.044955553999,72.3
2024-07,2024,7,95,22719.260700858,14697.230956277002,64.69
2024-07,2024,7,97,5180.689722731,2157.9789257390003,41.65
2024-07,2024,7,99,7097.046923785,4762.085671062001,67.1
2024-08,2024,8,5,3296181.757957985,1497256.653032537,45.42
2024-08,2024,8,8,1282729.348042091,768676.1711874311,59.93
2024-08,2024,8,11,4294268.97294593,1477815.96108298,34.41
2024-08,2024,8,13,891788.0430797602,597738.1046865099,67.03
2024-08,2024,8,15,564485.762179699,384186.785895604,68.06
2024-08,2024,8,17,458848.431655504,237411.539969258,51.74
2024-08,2024,8,18,151240.49737433498,112922.154086021,74.66
2024-08,2024,8,19,738517.7147197389,580948.6553101139,78.66
2024-08,2024,8,20,546878.7440609271,401868.650754847,73.48
2024-08,2024,8,23,896669.5700924629,706766.9655460829,78.82
2024-08,2024,8,25,1601872.6996046542,607131.4795252461,37.9
2024-08,2024,8,27,158253.33831796498,126133.63198231699,79.7
2024-08,2024,8,41,531943.632664532,380240.67829442007,71.48
2024-08,2024,8,44,406389.177563873,336604.64071961096,82.83
2024-08,2024,8,47,581317.704846581,441504.046597981,75.95
2024-08,2024,8,50,541385.164894646,327421.157216773,60.48
2024-08,2024,8,52,915924.2004312209,761709.009640031,83.16
2024-08,2024,8,54,663339.3847741401,494429.06220454996,74.54
2024-08,2024,8,63,245118.174417578,126027.604991972,51.42
2024-08,2024,8,66,442001.664116096,213166.404675435,48.23
2024-08,2024,8,68,1030754.88110946,585638.00285438,56.82
2024-08,2024,8,70,399727.003495547,331888.455860802,83.03
2024-08,2024,8,73,554731.4281200301,343777.14023658,61.97
2024-08,2024,8,76,2015966.48777238,1054031.796258931,52.28
2024-08,2024,8,81,32426.63136565,19528.6190042,60.22
2024-08,2024,8,85,81942.41885223999,41120.474136790006,50.18
2024-08,2024,8,86,16150.880214437,10817.505741877001,66.98
2024-08,2024,8,88,20877.768835083,4527.21833238,21.68
2024-08,2024,8,91,13889.319603387003,9127.516136386002,65.72
2024-08,2024,8,94,8400.447603152,6802.811051351001,80.98
2024-08,2024,8,95,22496.584203827,15084.757926367001,67.05
2024-08,2024,8,97,4717.963177107,1933.097039791,40.97
2024-08,2024,8,99,6637.225950812,4020.2914227699994,60.57
2024-09,2024,9,5,3287656.92932208,1449435.21969296,44.09
2024-09,2024,9,8,1225084.187315458,662225.2813589829,54.06
2024-09,2024,9,11,4215147.16512718,1352910.6104783602,32.1
2024-09,2024,9,13,900562.2501943801,654796.64187938,72.71
2024-09,2024,9,15,583989.0425608259,389740.930614579,66.74
2024-09,2024,9,17,474150.048109079,221892.727315169,46.8
2024-09,2024,9,18,165526.62094553403,125948.693013296,76.09
2024-09,2024,9,19,736510.651144995,580829.237488175,78.86
2024-09,2024,9,20,492792.830463501,351564.88810262503,71.34
2024-09,2024,9,23,861784.236596036,702787.15745275,81.55
2024-09,2024,9,25,1580438.0515014492,650434.0314594321,41.16
2024-09,2024,9,27,167516.14326288697,138196.991549551,82.5
2024-09,2024,9,41,534805.253919038,407666.10633082304,76.23
2024-09,2024,9,44,387584.864449215,307523.390919293,79.34
2024-09,2024,9,47,633012.48522835,509859.32448941004,80.54
2024-09,2024,9,50,530171.94200538,339418.20000161,64.02
2024-09,2024,9,52,954187.835578363,786794.612808978,82.46
2024-09,2024,9,54,637221.56242261,489798.14256346994,76.86
2024-09,2024,9,63,258247.55198297702,127574.0398529,49.4
2024-09,2024,9,66,432851.19967084104,215507.433597034,49.79
2024-09,2024,9,68,1051064.144353682,642510.225282472,61.13
2024-09,2024,9,70,356504.346828058,282567.987278889,79.26
2024-09,2024,9,73,496620.35373057006,301950.33881124,60.8
2024-09,2024,9,76,2040137.1388393308,997704.423870007,48.9
2024-09,2024,9,81,29631.727227672996,18045.387409947,60.9
2024-09,2024,9,85,83915.99655286,37385.07068637,44.55
2024-09,2024,9,86,15314.663735377,9008.342361317,58.82
2024-09,2024,9,88,20276.778767016,5036.667267808,24.84
2024-09,2024,9,91,16817.064399952003,8733.61081756,51.93
2024-09,2024,9,94,8812.844428693,6140.17051842,69.67
2024-09,2024,9,95,22319.146586609997,11870.014867943002,53.18
2024-09,2024,9,97,4514.472305167999,2639.586514524,58.47
2024-09,2024,9,99,8144.769747553,5639.164954062001,69.24
2024-10,2024,10,5,3333291.013079099,1396328.44824262,41.89
2024-10,2024,10,8,1287275.818379054,843535.379406833,65.53
2024-10,2024,10,11,4198336.86250221,1578346.5689360301,37.59
2024-10,2024,10,13,944586.0381661899,670202.04841887,70.95
2024-10,2024,10,15,587226.782209047,373544.498708917,63.61
2024-10,2024,10,17,459593.687791185,228377.955237837,49.69
2024-10,2024,10,18,162615.47317140998,130838.253325009,80.46
2024-10,2024,10,19,698713.201154524,574338.117928582,82.2
2024-10,2024,10,20,487654.514227935,329581.767626981,67.59
2024-10,2024,10,23,798102.477185324,661710.268632015,82.91
