uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,desplegar sistemas de TIC,"Entregar e instalar ordenadores o sistemas de TIC, encargándose de que se pongan a prueba y se preparen para su uso.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8,tecnología de transmisión,"Tecnologías que permiten la transmisión de señales de información analógicas o digitales a través de una conexión punto a punto o de punto a multipunto mediante el uso de canales de comunicación o medios de transmisión, como la fibra óptica, el hilo de cobre o canales de comunicación inalámbrica. La información o los datos que se suelen transmitir como señal electromagnética: por ejemplo, las ondas de radio o las microondas.",knowledge,cross-sector
http://data.europa.eu/esco/skill/7229b6dc-e2ef-44fe-b9a1-06b1c1075d8f,sistema de control automático,"Conjunto de mecanismos y componentes interconectados, como controladores o elementos sensores, que utilizan la lógica de programación para automatizar el funcionamiento y el comportamiento de un proceso o sistema sin intervención humana continua, a fin de lograr el rendimiento que se busca, como la estabilidad.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/7234e847-451d-499a-9c7b-0050a4e758d6,utilizar tipos de contenido,"Utilizar los tipos y subtipos MIME como identificador estándar para indicar el tipo de datos que contiene un archivo, como el tipo de enlace, objeto, script y elementos de estilo y el tipo de soporte.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639,desarrollar un conjunto de pruebas de TIC,Crear una serie de casos de prueba para comprobar el comportamiento del software cotejándolo con las especificaciones. Estos casos analíticos se utilizarán durante los ensayos posteriores.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/727eb829-28da-4d6a-8552-ba5b5d280c41,instalar equipos de imágenes,Instalar y conectar los equipos de proyección e imagen.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/72812eb6-5a0f-48e8-815d-3d2a16b8e963,operar una consola de mezclas de audio,Operar un sistema de mezcla de audio durante los ensayos o en los espectáculos en directo.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7341904f-5913-470c-8c53-bc832df248ec,mantener equipos robóticos,"Diagnosticar y detectar averías en los componentes y sistemas robóticos y eliminar, sustituir o reparar estos componentes cuando sea necesario. Ejecutar tareas de mantenimiento preventivo de los equipos, como almacenar componentes robóticos en espacios limpios, libres de polvo y humedad.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,manejar sistema de gestión de bases de datos relacionales,"Extraer, almacenar y verificar información utilizando sistemas de gestión de bases de datos según el modelo de base de datos relacional, que organiza los datos en tablas de filas y columnas, como Oracle Database, Microsoft SQL Server y MySQL.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,elaborar estrategias de marketing digital,"Desarrollar estrategias de marketing digital tanto con fines de ocio como de negocios, crear sitios web y tratar con tecnología móvil y redes sociales.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7373abdb-ee5a-4949-b4ae-dee60ab37914,emplear un equipo de comunicación,"Configurar, probar y operar diferentes tipos de equipos de comunicación, como equipos de transmisión, equipos de redes digitales o equipos de telecomunicaciones.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,tecnología de gemelo digital,"Modelo diseñado para generar una representación virtual de un objeto o sistema actualizado a partir de datos en tiempo real. El proceso de representación virtual combina la simulación de datos y tecnología, utilizando sensores para producir datos del objeto físico, como la temperatura o la energía, a fin de construir su gemelo digital. En este proceso intervienen el aprendizaje automatizado, la simulación y el razonamiento.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/73c7d0d9-092f-4f6e-800a-5759f45a6fc6,utilizar sistemas de diseño asistido por ordenador en 2D para calzado,"Ser capaz de leer e interpretar especificaciones de diseño para trasladar modelos virtuales en 3D, dibujos hechos por ordenador y bocetos hechos a mano al entorno de 2D del software de diseño asistido por ordenador. Nivelar carcasas digitalizadas y trabajar con ellas. Utilizar escáneres y tabletas. Producir, ajustar y modificar diseños en 2D de todos los patrones, incluidas las especificaciones técnicas, para varios tipos de construcción de calzado con sistemas de diseño asistido por ordenador en 2D. Realizar la clasificación y la nidificación. Elaborar las fichas técnicas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,detectar y corregir errores de las tecnologías de la información y de las comunicaciones,"Identificar problemas con servidores, ordenadores de sobremesa, impresoras, redes y acceso remoto, y llevar a cabo acciones que resuelvan los problemas.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,algoritmización de tareas,Las técnicas para convertir las descripciones no estructuradas de un proceso en secuencias paso a paso de acciones de un número finito de pasos.,knowledge,cross-sector
http://data.europa.eu/esco/skill/749ae61c-fe7b-461b-8bc3-349f46617ee7,localizar el microchip de un animal,"Inspeccionar al animal con cuidado, utilizando el procedimiento que corresponda para el tipo de detector empleado, a fin de localizar la posible presencia de un microchip. Si se detecta un microchip, consultar los datos en la base de datos o en la documentación correspondiente. En el caso de que el chip no esté incluido en una base de datos, utilizar el sistema de rastreo retrospectivo para identificar quién lo ha implantado.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0,planificar campañas de comercialización en redes sociales,"Planificar y llevar a cabo una campaña de comercialización en medios sociales.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88,técnicas para campañas de publicidad en línea,"Técnicas para planificar y llevar a cabo una campaña de comercialización en plataformas de publicidad en línea.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/751941a0-5645-4f8b-b97e-b252909d5edb,elaborar flujos de trabajo informáticos,"Crear modelos repetibles de actividad de TIC dentro de una organización que refuerce las transformaciones sistemáticas de los productos, los procesos de información y los servicios a través de su producción.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,herramientas para automatizar las pruebas de TIC,"El software especializado para ejecutar o controlar pruebas y comparar los resultados previstos de las pruebas con los resultados reales de las pruebas, como Selenium, QTP y LoadRunner",knowledge,sector-specific
http://data.europa.eu/esco/skill/755a5df2-863e-44c1-b4a2-83eb33bac492,elaborar un plan de comunicación en línea para la presentación de una marca,Diseñar el contenido y presentación de la marca en una plataforma interactiva en línea.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/75d2ac62-700a-41d1-b920-5cd7aaa78553,manejar sistemas de control,"Configurar y manejar equipos eléctricos, electrónicos y de control. Mantener, supervisar y controlar las operaciones de un sistema de control para controlar y evitar los riesgos más importantes.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,utilizar lenguajes de consulta,Recuperar información de una base de datos o sistema de información utilizando lenguajes informáticos diseñados para la recuperación de datos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,crear planos CAD,"Crear planos de lo que se ha construido efectivamente utilizando un sistema CAD.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/76842746-cacb-4e6d-adc6-0656d75c9c51,utilizar programas de diseño asistido por ordenador para los tacones,"Digitalizar y explorar las hormas. Trabajos con archivos en distintos sistemas CAD. Fabricar modelos en 3D de los tacones y crear diseños 2D asistidos por ordenador. Clasificar y obtener series de tallas. Preparar las especificaciones técnicas para la fabricación. Elaborar diseños de ingeniería y dibujos técnicos 2D y 3D asistidos por ordenador de los moldes para tacones vulcanizados e inyectados. Exportar los archivos de los modelos virtuales a impresoras 3D, sistemas CNC o CAM.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/768fe91b-ccde-4649-94f3-07be5d8b6be1,leer la información en las pantallas de 3D,"Leer información en pantallas de 3D y comprender la información que proporcionan sobre las posiciones, distancias y otros parámetros.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,NoSQL,"Base de datos no relacional de Not Only SQL [no solo SQL], utilizada para crear, actualizar y gestionar grandes cantidades de datos no estructurados almacenados en la nube.",knowledge,sector-specific
http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,mantener un repositorio central para el proyecto,"Almacenar los ficheros y documentos del proyecto en un repositorio central al que puedan acceder el gestor del proyecto y todos los equipos del proyecto. Utilizar las herramientas en línea disponibles y software específico.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08,indicar software para la gestión de almacenes,"Indicar software y aplicaciones pertinentes utilizados para los sistemas de gestión de almacenes, sus características y el valor añadido para las operaciones de gestión de almacenes.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/77592603-505b-4096-97dd-d0def6bd7601,dinámica de fluidos computacional,"Los principios de la mecánica de fluidos manipulados por ordenador, que determina el comportamiento de los fluidos en movimiento. ",knowledge,cross-sector
http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,plataformas de ayuda de las TIC,Plataformas para la puesta en marcha de sistemas de ayuda a los sistemas operativos.,knowledge,sector-specific
http://data.europa.eu/esco/skill/77bf865e-6360-424f-9d77-ce03918c7dcf,diseñar placas de circuitos impresos,"Diseñar placas de circuitos impresos utilizadas en productos electrónicos como teléfonos móviles y ordenadores, asegurarse de incluir en el diseño de circuitos integrados y microchips.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,legislación sobre seguridad de las TIC,"El conjunto de normas legislativas que protegen la tecnología de la información, las redes de TIC y los sistemas informáticos, así como las consecuencias jurídicas resultantes de su uso indebido. Entre las medidas reguladas figuran cortafuegos, detección de intrusiones, software antivirus y cifrado.",knowledge,sector-specific
http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,labores de inteligencia sobre amenazas,"Llevar a cabo labores de inteligencia sobre amenazas informáticas recopilando, analizando e interpretando datos acerca de posibles ciberamenazas. Aprovechar diversas fuentes de información, como la inteligencia de fuentes abiertas (OSINT), las redes sociales o servicios de la web oscura.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,proporcionar la documentación de las pruebas del software,Describir los procedimientos de las pruebas de software al equipo técnico y el análisis de los resultados de las pruebas a los usuarios y clientes con el fin de informarles sobre el estado y la eficiencia de los programas informáticos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/78b26c92-da70-4c72-9f10-7a8c8b9db02e,utilizar internet para aumentar las ventas,"Promover productos y servicios mediante el uso de sistemas de internet como el comercio electrónico, el comercio móvil y las redes sociales a fin de aumentar las ventas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/78d90f00-5226-44fc-95c2-0d8dac6b081b,educación tecnológica,"Rama educativa cuyo objetivo es proporcionar a los estudiantes los conocimientos pertinentes sobre la tecnología y sus usos y aplicaciones.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/7957b5f9-1f33-4ff8-84e9-e258b17882c2,probar sistemas microelectrónicos,"Probar sistemas microelectrónicos con los equipos adecuados. Recopilar y analizar datos. Supervisar y evaluar el rendimiento del sistema y, en caso necesario, tomar medidas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,efectuar pruebas unitarias de software,Probar unidades individuales de código fuente para determinar si son adecuadas o no para su uso mediante la creación de fragmentos cortos de código.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,desarrollar un prototipo de software,Crear una primera versión incompleta o preliminar de una aplicación informática para simular algunos aspectos específicos del producto final.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,sistemas de redes eléctricas inteligentes ,"Las redes electricas inteligentes son redes de electricidad digitales. El sistema incluye el control electrónico digital de la producción, el suministro y el consumo de electricidad, la gestión de la información de los componentes y el ahorro de energía.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,utilizar aparatos de comunicación,"Manejar dispositivos de comunicación para interactuar con los clientes, compañeros y otras personas.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a,reunir datos de TIC,Recopilar datos mediante el diseño y aplicación de métodos de búsqueda y muestreo.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/7a6b4549-cd3e-46c7-8a40-9096520dff84,modificar diseños textiles,Editar bocetos y diseños textiles digitales hasta que cumplan los requisitos de los clientes.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,utilizar software de fabricación asistida por ordenador,"Utilizar programas de fabricación asistida por ordenador (FAO) para controlar la maquinaria y las herramientas mecánicas en la creación, modificación, análisis u optimización como parte de los procesos de fabricación de piezas de trabajo.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,componentes de robótica,"Los componentes que pueden encontrarse en sistemas robóticos, como microprocesadores, dispositivos electrónicos, sensores, placas de circuitos impresos, codificadores, servomotores, controladores, sistemas neumáticos o hidráulicos.",knowledge,cross-sector
http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,controlar máquinas automáticas,"Comprobar continuamente la configuración y ejecución de la máquina automática o hacer rondas de control regulares. Si procede, registrar e interpretar datos sobre las condiciones de funcionamiento de las instalaciones y equipos con el fin de detectar anomalías.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,convertir un borrador en un boceto virtual,Utilizar programas informáticos para convertir la representación gráfica aproximada de un diseño bocetos geométricos bidimensionales que puedan seguir desarrollándose para obtener el concepto final.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,analizar sistema TIC,"Analizar el funcionamiento y el desempeño de sistemas de información con el fin de definir sus objetivos, su estructura y sus servicios, así como de establecer procedimientos y operaciones para cumplir los requisitos de los usuarios finales.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,visión computerizada,"La definición y el funcionamiento de la visión computerizada. Herramientas de visión computerizada que permiten a los ordenadores extraer información a partir de imágenes digitales como fotografías o vídeos. Ámbitos de aplicación para solucionar problemas del mundo real, como la seguridad, la conducción autónoma, la fabricación e inspección robotizadas, la clasificación de imágenes digitales, el tratamiento de imágenes médicas, el diagnóstico médico y otros.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,GameSalad,La interfaz de software de arrastrar y soltar que consiste en herramientas de diseño especializadas que usuarios con conocimientos limitados de programación utilizan para la iteración rápida de juegos de ordenador obtenidos por los usuarios.,knowledge,sector-specific
http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,informática,"El estudio científico y práctico que aborda los fundamentos de la información y la computación, en concreto, los algoritmos, las estructuras de datos, la programación y la arquitectura de datos. Se ocupa de la viabilidad, estructura y mecanización de los procedimientos metódicos mediante los que se gestiona la adquisición y el tratamiento de la información, así como el acceso a esta.",knowledge,cross-sector
http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,John The Ripper (herramienta para pruebas de penetración),John the Ripper es una herramienta de recuperación de contraseñas que evalúa las deficiencias de seguridad de los sistemas para ver si hay riesgo de que se produzcan accesos no autorizados a la información del sistema. Las características principales de esta herramienta son el código de comprobación de la seguridad de la contraseña y el código de comprobación aleatoria de la contraseña.,knowledge,sector-specific
http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,gestionar centralita privada,"Gestionar la centralita privada (PBX, por sus siglas en inglés), un sistema de telecomunicaciones dentro de una organización que traslada las llamadas entre los usuarios en las líneas locales. Al mismo tiempo, el sistema permite compartir líneas telefónicas externas a todos los usuarios.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,utilizar un sistema de gestión de almacenes,"Utilizar programas informáticos para almacenar materiales en un almacén y para llevar a cabo operaciones como el envío, la recepción y la recogida.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,regulación de los servicios basados en la cadena de bloques,"Normas jurídicas clave en torno a la cadena de bloques, tanto las existentes como las emergentes. En Europa, la normativa en torno al euro digital y los criptoactivos, así como el espacio controlado de pruebas paneuropeo para la cadena de bloques, se consideran las más esenciales.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,utilizar software de composición,Utilizar programas informáticos especializados para organizar la composición de los textos e imágenes que vayan a imprimirse.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,utilizar sistemas informáticos con fines comerciales,Transmitir y comunicar datos y tomar decisiones comerciales utilizando sistemas informáticos internos y externos cuando proceda.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,manejar máquinas automáticas de inspección óptica,"Inspeccionar la calidad de los circuitos impresos (PCB) ensamblados o de los dispositivos de montaje en superficie (SMD) con la máquina de inspección óptica automatizada. Durante cada prueba, se captura decenas de imágenes con una cámara especial y se comparan con las juntas previamente montadas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,utilizar programación automática,"Utilizar herramientas informáticas especializadas para generar código informático a partir de especificaciones como diagramas, información estructurada u otros medios de descripción de funciones.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,elaborar itinerarios de transporte,Desarrollar un escenario de viaje total utilizando equipos y programas informáticos especializados. Diseñar viajes por varios puertos optimizando el uso del espacio de carga y la capacidad del buque durante todo el viaje.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,desarrollar máquinas de juego virtual,Crear un marco informático virtual que elimine los detalles de tareas comunes relacionadas con los juegos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,mantenimiento predictivo,"El uso de análisis de datos y cálculos matemáticos para gestionar el estado de las máquinas y los procesos de fabricación y realizar un seguimiento de estos elementos.
	",knowledge,occupation-specific
http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,operar los sistemas informáticos de a bordo,Operar los sistemas informáticos de a bordo en camiones y vehículos pesados; comunicar con el sistema informático de gestión de almacén.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"diseñar la interfaz digital de juegos de azar, apuestas y lotería","Crea la vista digital de juegos de azar, apuestas y lotería para hacerlos atractivos para el público.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,mantenerse al día de las tendencias en el sector informático,"Conocer la evolución y las tendencias actuales en el material, programas y periféricos informáticos.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,ejecutar auditorías de TIC,"Organizar y ejecutar auditorías para evaluar los sistemas de TIC, la conformidad de los componentes de los sistemas, los sistemas de tratamiento de la información y la seguridad de la información. Identificar y recopilar posibles problemas críticos y recomendar soluciones basadas en las normas y soluciones requeridas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,diseñar bases de datos en la nube,"Aplicar principios de diseño para unas bases de datos adaptables, flexibles, automatizadas y escasamente acopladas que utilicen la infraestructura de la nube. Fijarse como objetivo eliminar todos los puntos de fallo a través de un diseño de bases de datos distribuidas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,animar formas orgánicas en 3D,"Animar modelos digitales en 3D de elementos orgánicos, como emociones o movimientos faciales de personajes y colocarlos en un entorno digital 3D.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,prestar atención a la calidad de los sistemas informáticos,"Garantizar unas operaciones correctas que cumplan plenamente con necesidades y resultados específicos en términos de desarrollo, integración, seguridad y gestión global de sistemas de TIC.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,evaluación de los riesgos y las amenazas,La documentación de seguridad y cualquier comunicación e información relacionadas con la seguridad.,knowledge,cross-sector
http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,normativa en materia de telecomunicaciones,"Código de normas para proteger a los consumidores de telecomunicaciones, de modo que se garantice que los servicios de comunicación cumplan requisitos elevados, como un acceso equivalente y asequible, la conectividad, la transparencia de los contratos o la seguridad contra los programas maliciosos. La normativa se aplica a los servicios tradicionales y a los basados en la web.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,diseño gráfico,Técnicas para crear una representación visual de ideas y mensajes.,knowledge,cross-sector
http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,tecnologías del aprendizaje,"Las tecnologías y los canales, incluidos los digitales, para mejorar el aprendizaje.",knowledge,sector-specific
http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,montar robots,"Montar máquinas, dispositivos y componentes robóticos siguiendo planos de ingeniería. Programar e instalar los componentes necesarios de los sistemas robóticos, como controladores, cintas transportadoras e instrumentos de extremo de brazo.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,gestionar juegos de azar en línea,"Establecer, coordinar y gestionar actividades de juegos de azar en línea. Supervisar la acción en el sitio web de juegos de azar en línea y garantizar que los procedimientos de atención al cliente funcionan según lo previsto. Coordinar al personal técnico para mantener los programas informáticos de juegos de azar y planificar operaciones para obtener beneficios.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,ciberseguridad,"Los métodos y las mejores prácticas de protección de sistemas TIC, redes, ordenadores, dispositivos, servicios, procesos y personas contra accesos o modificaciones no autorizados o contra la denegación de servicio de los activos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,gestionar el programa de comunicación de datos de vuelo,"Gestionar los intercambios de datos digitales entre controladores de tráfico aéreo y pilotos para permitir unas operaciones de aviación eficientes tales como el encaminamiento basado en la trayectoria y los descensos de perfil optimizados. Apoyar a los servicios de mando, control e información para la seguridad del vuelo proporcionando conectividad de datos. Proporcionar generación, transmisión y encaminamiento de mensajes de tierra automatizados.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,confección electrónica de prendas a medida,El modelo de negocio que utiliza software y aplicaciones técnicas a fin de recopilar la información de los clientes para la fabricación de productos a medida.,knowledge,sector-specific
http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,utilizar programas informáticos de tratamiento de texto,"Utilizar aplicaciones informáticas para componer, editar, formatear e imprimir cualquier tipo de material escrito.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,gestionar incidentes de ciberseguridad,"Detectar, identificar, analizar y responder a incidentes de ciberseguridad en los sistemas o redes de una organización. Implica adoptar planes de respuesta a incidentes, como sistemas de detección de intrusiones, análisis de registros y documentación detallada sobre posibles incidentes.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,instalar componentes de automatización,Instalar los componentes de automatización de acuerdo con las especificaciones del diagrama de circuito.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,"El programa informático IBM InfoSphere Information Server es una plataforma, desarrollada por la empresa de software IBM para la integración, en una estructura de datos coherente y transparente, de información procedente de varias aplicaciones creadas y mantenidas por organizaciones.",knowledge,sector-specific
http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,sistemas de cajero automático,"Las diferentes tecnologías, software, hardware y operaciones que se utilizan o que pueden encontrarse en los cajeros automáticos.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,evaluar los servicios de información mediante parámetros,"Utilizar bibliométricas, webométricas y métricas web, para evaluar servicios de información.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,software de ingeniería asistida por ordenador,"El software para realizar tareas de análisis de ingeniería asistida por ordenador, por ejemplo, el análisis por el método de elementos finitos y la dinámica de fluidos computacional.",knowledge,cross-sector
http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simular problemas de transporte,Aplicar datos relacionados con el transporte en programas y modelos informáticos para simular problemas de transporte como atascos a fin de encontrar soluciones innovadoras.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,utilizar herramientas para realizar copias de seguridad y recuperar datos,"Utilizar herramientas que permitan a los usuarios copiar y archivar programas informáticos, configuraciones y datos, y recuperarlos en caso de pérdida.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,definir una hoja de ruta para la cadena de bloques en las aplicaciones,"Definir y seguir una hoja de ruta para la introducción de la cadena de bloques en una aplicación concreta. Determinar las acciones y funciones clave necesarias, así como los hitos y entregables esenciales que deben alcanzarse.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,modelización orientada a los servicios,"Los principios y los fundamentos de la modelización orientada a los servicios para las empresas y los sistemas de software que permiten el diseño y la especificación de sistemas empresariales orientados a los servicios en una serie de estilos arquitectónicos, como la arquitectura de empresa y la arquitectura de aplicación.",knowledge,sector-specific
http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,innovar en TIC,"Crear y describir nuevas ideas originales en materia de investigación e innovación en el ámbito de las tecnologías de la información y la comunicación, comparar las tecnologías y tendencias emergentes y planificar el desarrollo de nuevas ideas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,eliminar virus o programas informáticos malintencionados de un ordenador,Llevar a cabo acciones para eliminar virus informáticos y otro tipo de programas malintencionados de un ordenador.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilizar aprendizaje automático,"Utilizar técnicas y algoritmos capaces de extraer maestros a partir de datos, aprender de ellos y hacer predicciones que se utilizarán para optimizar programas, adaptar aplicaciones, reconocer patrones, filtrar, en motores de búsqueda y visión informática.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,"El programa informático Visual C++ es un conjunto de herramientas de desarrollo de software para escribir programas, como compiladores, depuradores, editores de código, resúmenes de códigos, reunidos en una interfaz de usuario unificada. Lo desarrolla la empresa de software Microsoft.",knowledge,sector-specific
