rama_ciiu,empleo,periodo,ano,mes,salario_promedio
2,19004.431504438002,2024-03,2024,3,616395.0
3,121337.713546514,2024-03,2024,3,526245.0
5,45484.265850279,2024-03,2024,3,1774125.0
6,25548.482208864,2024-03,2024,3,3318245.0
7,109696.998811013,2024-03,2024,3,1087118.0
8,54727.499875350004,2024-03,2024,3,985906.0
9,20786.4457437,2024-03,2024,3,3306932.0
10,538945.554968202,2024-03,2024,3,1594910.0
11,51742.120491798996,2024-03,2024,3,2134398.0
12,441.08437338,2024-03,2024,3,1106563.0
13,74663.103675926,2024-03,2024,3,1219236.0
14,396311.014680676,2024-03,2024,3,1301404.0
15,210459.146917431,2024-03,2024,3,727385.0
16,96954.12521453999,2024-03,2024,3,590013.0
17,24494.24936527,2024-03,2024,3,4687714.0
18,32691.123810334,2024-03,2024,3,1447084.0
19,2976.2639037500003,2024-03,2024,3,2226712.0
20,81447.105854988,2024-03,2024,3,2172537.0
21,36136.212166143996,2024-03,2024,3,3122227.0
22,109454.5761333,2024-03,2024,3,3621616.0
23,72349.656944583,2024-03,2024,3,1809111.0
24,8736.34325659,2024-03,2024,3,3333856.0
25,160206.046703766,2024-03,2024,3,1493565.0
26,13492.69180266,2024-03,2024,3,1834652.0
27,30891.186345186,2024-03,2024,3,2907980.0
28,16678.75058898,2024-03,2024,3,2600455.0
29,27478.667896297,2024-03,2024,3,1778379.0
30,14708.666975586,2024-03,2024,3,1470471.0
31,191451.836568205,2024-03,2024,3,1427087.0
32,114744.645385847,2024-03,2024,3,925821.0
33,98022.845163712,2024-03,2024,3,1888637.0
35,96493.146991578,2024-03,2024,3,4746067.0
36,61557.553443773,2024-03,2024,3,3102378.0
37,317.70980559,2024-03,2024,3,2284798.0
38,165577.32173858,2024-03,2024,3,862481.0
39,87.962923147,2024-03,2024,3,5100000.0
41,1034782.620656885,2024-03,2024,3,1226483.0
42,237691.111621087,2024-03,2024,3,1867001.0
43,264179.384670417,2024-03,2024,3,1280243.0
45,574363.42980804,2024-03,2024,3,1388247.0
46,500925.498963564,2024-03,2024,3,2459086.0
47,3002716.253693614,2024-03,2024,3,1267910.0
49,1199857.791442384,2024-03,2024,3,1356736.0
50,16518.835670718,2024-03,2024,3,2580818.0
51,23857.47788299,2024-03,2024,3,4899195.0
52,248051.91208352,2024-03,2024,3,1157158.0
53,150009.600646165,2024-03,2024,3,1304739.0
55,161335.20121351,2024-03,2024,3,1635139.0
56,1408619.887564938,2024-03,2024,3,977331.0
58,20495.512891214,2024-03,2024,3,6279482.0
59,17942.432312383,2024-03,2024,3,4257522.0
60,25735.891092327,2024-03,2024,3,2346401.0
61,113999.945771697,2024-03,2024,3,4284189.0
62,131377.705693612,2024-03,2024,3,5607501.0
63,21329.676624424,2024-03,2024,3,1646777.0
64,239241.434184275,2024-03,2024,3,3095205.0
65,126140.150782767,2024-03,2024,3,3589649.0
66,25206.889319795002,2024-03,2024,3,5230508.0
68,284867.249685105,2024-03,2024,3,1673519.0
69,256779.680126228,2024-03,2024,3,3717201.0
70,93411.167481097,2024-03,2024,3,4950006.0
71,162369.176834845,2024-03,2024,3,4217190.0
72,13752.872609073,2024-03,2024,3,2837781.0
73,129922.672310497,2024-03,2024,3,2880351.0
74,108552.969701077,2024-03,2024,3,2897793.0
75,23585.955395094,2024-03,2024,3,1223103.0
77,35074.563787699,2024-03,2024,3,1891094.0
78,44819.138988266,2024-03,2024,3,2121627.0
79,42453.412783447,2024-03,2024,3,2475754.0
80,134013.773766055,2024-03,2024,3,1914645.0
81,509049.600163796,2024-03,2024,3,712634.0
82,272264.418027131,2024-03,2024,3,1698510.0
84,757797.977550255,2024-03,2024,3,3880946.0
85,1011962.965190897,2024-03,2024,3,3008581.0
86,844754.909530308,2024-03,2024,3,3196406.0
87,33870.156393242,2024-03,2024,3,1581500.0
88,163206.668276665,2024-03,2024,3,1046126.0
90,57199.855559379,2024-03,2024,3,1479407.0
91,12054.432410197,2024-03,2024,3,1465038.0
92,82940.457460369,2024-03,2024,3,993384.0
93,93723.501044017,2024-03,2024,3,1901060.0
94,174804.552192284,2024-03,2024,3,2794302.0
95,192960.517017248,2024-03,2024,3,808360.0
96,578451.271145484,2024-03,2024,3,1011889.0
97,690580.275247311,2024-03,2024,3,911897.0
99,4767.545431205001,2024-03,2024,3,3400518.0
0,884.4118664099999,2024-04,2024,4,3100000.0
1,2952565.257724011,2024-04,2024,4,886184.0
2,28538.51725249,2024-04,2024,4,598103.0
3,174764.627793658,2024-04,2024,4,622356.0
5,75313.155188202,2024-04,2024,4,2072016.0
6,19531.010097218,2024-04,2024,4,4531428.0
7,114176.56661399,2024-04,2024,4,803442.0
8,84561.31196374,2024-04,2024,4,672271.0
9,20714.14135817,2024-04,2024,4,6267196.0
10,540406.186247574,2024-04,2024,4,1511973.0
11,66839.689130567,2024-04,2024,4,2661082.0
13,66583.183076745,2024-04,2024,4,1787606.0
14,403332.240472903,2024-04,2024,4,1101615.0
15,227981.923023088,2024-04,2024,4,853012.0
16,61502.384178411,2024-04,2024,4,624753.0
17,40648.98154696,2024-04,2024,4,2496283.0
18,44563.463796759,2024-04,2024,4,1303930.0
19,7869.13736825,2024-04,2024,4,3205192.0
20,78603.584762504,2024-04,2024,4,2062172.0
21,49855.69473684,2024-04,2024,4,2993793.0
22,135222.02061339,2024-04,2024,4,1832257.0
23,69240.6015385,2024-04,2024,4,1681149.0
24,27881.43067027,2024-04,2024,4,1748808.0
25,179838.275541475,2024-04,2024,4,1484521.0
26,9818.41118294,2024-04,2024,4,2695908.0
27,37050.723576258,2024-04,2024,4,2687786.0
28,35168.496949046996,2024-04,2024,4,1717548.0
29,25495.452228169997,2024-04,2024,4,1555995.0
30,4093.19334321,2024-04,2024,4,2095257.0
31,182809.066840015,2024-04,2024,4,1263872.0
32,91596.387096277,2024-04,2024,4,1025468.0
33,65612.200057099,2024-04,2024,4,2045638.0
35,63904.24268682,2024-04,2024,4,3000372.0
36,72558.864678843,2024-04,2024,4,1756067.0
37,986.77940688,2024-04,2024,4,1331371.0
38,144740.44127583,2024-04,2024,4,854350.0
39,11397.51474799,2024-04,2024,4,2284831.0
41,1020601.154204806,2024-04,2024,4,1360024.0
42,221912.200694138,2024-04,2024,4,2019658.0
43,338791.778597279,2024-04,2024,4,1414661.0
45,517483.173678104,2024-04,2024,4,1673361.0
46,452777.44558990997,2024-04,2024,4,2051609.0
47,3021454.1844268753,2024-04,2024,4,1356350.0
49,1172108.924612404,2024-04,2024,4,1347543.0
50,13386.584553829,2024-04,2024,4,1434203.0
51,35350.611129914,2024-04,2024,4,2498326.0
52,275333.472560169,2024-04,2024,4,1918758.0
53,163962.837453516,2024-04,2024,4,1271095.0
55,170205.358883552,2024-04,2024,4,1530089.0
56,1613354.934996125,2024-04,2024,4,1042541.0
58,37979.715989233,2024-04,2024,4,4877206.0
59,25188.15936674,2024-04,2024,4,2862110.0
60,35969.949698108,2024-04,2024,4,11528657.0
61,156073.071656308,2024-04,2024,4,2162623.0
62,152376.718761819,2024-04,2024,4,4027968.0
63,4878.673412911,2024-04,2024,4,1280171.0
64,310452.666827683,2024-04,2024,4,4826334.0
65,147939.169624858,2024-04,2024,4,4100715.0
66,12263.433990376001,2024-04,2024,4,2339181.0
68,235357.157811365,2024-04,2024,4,2049346.0
69,248173.923065982,2024-04,2024,4,2969291.0
70,98574.023596664,2024-04,2024,4,3505654.0
71,132861.475087184,2024-04,2024,4,3233638.0
72,4421.2537155459995,2024-04,2024,4,2842756.0
73,129231.481412957,2024-04,2024,4,3304555.0
74,144613.394533832,2024-04,2024,4,2798234.0
75,35728.651930864,2024-04,2024,4,2070671.0
77,46212.694737601,2024-04,2024,4,1698519.0
78,43128.342646321,2024-04,2024,4,3738773.0
79,33494.751378985,2024-04,2024,4,1771873.0
80,98031.846249018,2024-04,2024,4,1835843.0
81,505125.575478544,2024-04,2024,4,707673.0
82,288917.261442199,2024-04,2024,4,2059838.0
84,802824.5311847606,2024-04,2024,4,4209162.0
85,1066571.052503119,2024-04,2024,4,3184088.0
86,784001.345596634,2024-04,2024,4,2738141.0
87,20628.07107917,2024-04,2024,4,1213234.0
88,174758.800161801,2024-04,2024,4,1237223.0
90,45640.366913659,2024-04,2024,4,1432044.0
91,15597.48657395,2024-04,2024,4,2436789.0
92,82827.393278645,2024-04,2024,4,1012811.0
93,81995.023840258,2024-04,2024,4,1340638.0
94,142383.406775434,2024-04,2024,4,2566046.0
95,227972.863135478,2024-04,2024,4,849371.0
96,601350.549221671,2024-04,2024,4,1050380.0
97,642687.994690609,2024-04,2024,4,935449.0
99,15033.456277629999,2024-04,2024,4,9367121.0
0,1461.66577865,2024-05,2024,5,
1,3258220.594476588,2024-05,2024,5,891867.0
2,86472.997900558,2024-05,2024,5,2819047.0
3,90637.779016867,2024-05,2024,5,795546.0
5,26955.16324829,2024-05,2024,5,2906751.0
6,57818.03721097,2024-05,2024,5,6586073.0
7,100454.214051633,2024-05,2024,5,1255892.0
8,30562.822372745002,2024-05,2024,5,938152.0
9,15130.23811584,2024-05,2024,5,2936512.0
10,526306.199714237,2024-05,2024,5,1876621.0
11,79353.494848466,2024-05,2024,5,1411884.0
12,1266.58982153,2024-05,2024,5,5149375.0
13,58247.785865098005,2024-05,2024,5,1381293.0
14,443656.549397573,2024-05,2024,5,1290573.0
15,154816.82469774,2024-05,2024,5,610686.0
16,40824.287791505,2024-05,2024,5,545031.0
17,36206.132506004,2024-05,2024,5,2682177.0
18,35529.374728095,2024-05,2024,5,1483939.0
19,7098.05026949,2024-05,2024,5,1532785.0
20,128371.255033406,2024-05,2024,5,2081245.0
21,69718.987305642,2024-05,2024,5,3491174.0
22,117736.826307838,2024-05,2024,5,1757339.0
23,102441.595782791,2024-05,2024,5,1475672.0
24,30590.324285534,2024-05,2024,5,1685021.0
25,142731.220976982,2024-05,2024,5,2538330.0
26,12063.99290058,2024-05,2024,5,2154952.0
27,17849.459351931,2024-05,2024,5,2151980.0
28,28979.3580185,2024-05,2024,5,2975708.0
29,24189.421347700998,2024-05,2024,5,3147948.0
30,14835.004295576,2024-05,2024,5,2581466.0
31,216957.656328518,2024-05,2024,5,2905561.0
32,128050.420662827,2024-05,2024,5,938180.0
33,83093.824112957,2024-05,2024,5,1839783.0
35,108672.671262031,2024-05,2024,5,3110452.0
36,31186.628032864,2024-05,2024,5,1653750.0
38,136950.615205692,2024-05,2024,5,1393154.0
39,548.45001737,2024-05,2024,5,1300000.0
41,1083484.378516666,2024-05,2024,5,1359964.0
42,222543.25593786399,2024-05,2024,5,2556220.0
43,286333.12910449,2024-05,2024,5,1300091.0
45,573606.392467203,2024-05,2024,5,1691534.0
46,483348.119172413,2024-05,2024,5,2429329.0
47,2936274.923742285,2024-05,2024,5,1350813.0
49,1222656.6165032529,2024-05,2024,5,1303753.0
50,15843.145430032,2024-05,2024,5,1180274.0
51,30720.827362224,2024-05,2024,5,5647381.0
52,219325.048170043,2024-05,2024,5,1372001.0
53,185614.634866704,2024-05,2024,5,1512513.0
55,159940.71289803198,2024-05,2024,5,1913647.0
56,1516239.295091263,2024-05,2024,5,1210483.0
58,26164.558150629,2024-05,2024,5,4928454.0
59,38345.358530606,2024-05,2024,5,4215622.0
60,23389.854805109,2024-05,2024,5,3029322.0
61,110377.067150896,2024-05,2024,5,2389098.0
62,176472.161954738,2024-05,2024,5,4953016.0
63,15045.06024227,2024-05,2024,5,2056497.0
64,290048.890922863,2024-05,2024,5,2683931.0
65,95608.584569846,2024-05,2024,5,3408255.0
66,27274.906582182,2024-05,2024,5,6394804.0
68,294997.606561243,2024-05,2024,5,2141168.0
69,209879.569990783,2024-05,2024,5,2816040.0
70,101364.031166027,2024-05,2024,5,3162848.0
71,143475.948336609,2024-05,2024,5,3385224.0
72,11629.124673428,2024-05,2024,5,2636693.0
73,123343.95977185,2024-05,2024,5,4144188.0
74,108869.7177304,2024-05,2024,5,3428343.0
75,29072.095349200998,2024-05,2024,5,1357357.0
77,29700.062654411002,2024-05,2024,5,2044006.0
78,44973.973958088,2024-05,2024,5,2491596.0
79,53117.426651239,2024-05,2024,5,2128708.0
80,130433.84347741,2024-05,2024,5,1933290.0
81,489394.811751477,2024-05,2024,5,733747.0
82,261888.559635219,2024-05,2024,5,1770278.0
84,747853.597664203,2024-05,2024,5,4140865.0
85,1009967.292944195,2024-05,2024,5,3280741.0
86,849217.3437365,2024-05,2024,5,2742914.0
87,36231.377013213,2024-05,2024,5,1302985.0
88,177856.686359269,2024-05,2024,5,1142354.0
90,53542.584730051,2024-05,2024,5,1781448.0
91,18182.460225806,2024-05,2024,5,1845721.0
92,108570.258318623,2024-05,2024,5,1354926.0
93,126730.65242179,2024-05,2024,5,2081243.0
94,147629.57473961,2024-05,2024,5,2410653.0
95,243150.162819346,2024-05,2024,5,827230.0
96,572989.167735181,2024-05,2024,5,1108139.0
97,718748.839528955,2024-05,2024,5,983014.0
99,2636.887920081,2024-05,2024,5,6167797.0
1,3055198.668306072,2024-06,2024,6,996401.0
2,49804.272229821,2024-06,2024,6,848308.0
3,167392.10050333999,2024-06,2024,6,626182.0
5,122785.556628363,2024-06,2024,6,2697966.0
6,24111.47914231,2024-06,2024,6,9273360.0
7,183753.603700829,2024-06,2024,6,1364950.0
8,17749.896034942998,2024-06,2024,6,1163482.0
9,11982.895111963,2024-06,2024,6,6960764.0
10,608688.871961268,2024-06,2024,6,1406884.0
11,52044.902822135,2024-06,2024,6,1528808.0
12,636.65238711,2024-06,2024,6,1393905.0
13,59216.484759093,2024-06,2024,6,1267589.0
14,396978.884123963,2024-06,2024,6,1064416.0
15,179940.624310428,2024-06,2024,6,785793.0
16,57983.519303956,2024-06,2024,6,1093703.0
17,46571.88113245,2024-06,2024,6,3479508.0
18,37804.046292814004,2024-06,2024,6,1662487.0
19,16384.155696089998,2024-06,2024,6,1619093.0
20,125120.560513486,2024-06,2024,6,2207856.0
21,40324.80283043,2024-06,2024,6,7131744.0
22,73729.486603692,2024-06,2024,6,1989425.0
23,142531.801669254,2024-06,2024,6,1832635.0
24,24872.79264672,2024-06,2024,6,2275819.0
25,206182.451663852,2024-06,2024,6,1638150.0
26,3734.9232773410004,2024-06,2024,6,1855103.0
27,43250.716834451,2024-06,2024,6,2038545.0
28,17266.214939839,2024-06,2024,6,1550699.0
29,27586.80208964,2024-06,2024,6,1872822.0
30,8688.68144438,2024-06,2024,6,1628621.0
31,123358.192052015,2024-06,2024,6,1421926.0
32,86152.21621804,2024-06,2024,6,2397515.0
33,90045.246712721,2024-06,2024,6,1921034.0
35,79710.620643777,2024-06,2024,6,3026002.0
36,54115.501498606,2024-06,2024,6,2358132.0
38,150438.492552029,2024-06,2024,6,753364.0
39,178.36749197,2024-06,2024,6,1800000.0
41,974028.417501493,2024-06,2024,6,1301035.0
42,242385.73859516,2024-06,2024,6,2151256.0
43,280732.914348129,2024-06,2024,6,1446255.0
45,567166.660952183,2024-06,2024,6,1369373.0
46,446819.585508252,2024-06,2024,6,2383055.0
47,3011718.350482135,2024-06,2024,6,1299339.0
49,1248432.991826443,2024-06,2024,6,1411615.0
50,26877.818124333,2024-06,2024,6,2183923.0
51,37398.451920895,2024-06,2024,6,6060636.0
52,226663.044144059,2024-06,2024,6,1540484.0
53,182481.410391936,2024-06,2024,6,1446559.0
55,155775.891077349,2024-06,2024,6,1713478.0
56,1530675.219327775,2024-06,2024,6,1141740.0
58,17615.859672741,2024-06,2024,6,3539825.0
59,38007.80477841,2024-06,2024,6,2708908.0
60,19123.012582016,2024-06,2024,6,2480535.0
61,161116.111114656,2024-06,2024,6,1619391.0
62,233030.169282216,2024-06,2024,6,5016898.0
63,22067.01520047,2024-06,2024,6,2903993.0
64,270657.836720639,2024-06,2024,6,3552172.0
65,143612.228616057,2024-06,2024,6,3378029.0
66,34646.91970145,2024-06,2024,6,5193163.0
68,345943.71049407,2024-06,2024,6,2251346.0
69,239035.751881496,2024-06,2024,6,4703224.0
70,72164.304470974,2024-06,2024,6,7824260.0
71,137496.987049947,2024-06,2024,6,3660882.0
72,10500.099952544,2024-06,2024,6,7562079.0
73,120737.194518637,2024-06,2024,6,2294698.0
74,69044.31118568,2024-06,2024,6,2440710.0
75,30818.054399792,2024-06,2024,6,1611727.0
77,36144.963210284,2024-06,2024,6,1741599.0
78,36775.109312651,2024-06,2024,6,2081520.0
79,32380.402604808998,2024-06,2024,6,2096066.0
80,133158.346092554,2024-06,2024,6,1708688.0
81,479062.824644108,2024-06,2024,6,680945.0
82,313390.809305571,2024-06,2024,6,2242911.0
84,723729.481814391,2024-06,2024,6,3597124.0
85,895862.114413342,2024-06,2024,6,3222260.0
86,854091.146835632,2024-06,2024,6,3089475.0
87,25685.142838158,2024-06,2024,6,1193383.0
88,181529.272815253,2024-06,2024,6,1191079.0
90,81931.178537448,2024-06,2024,6,1359259.0
91,13776.829372369999,2024-06,2024,6,1595094.0
92,100527.792618891,2024-06,2024,6,1096173.0
93,86266.684206984,2024-06,2024,6,1799361.0
94,135518.860669594,2024-06,2024,6,1949741.0
95,217887.086123318,2024-06,2024,6,897458.0
96,586968.681537586,2024-06,2024,6,1058196.0
97,691845.558947684,2024-06,2024,6,992814.0
98,1154.915087897,2024-06,2024,6,1616216.0
99,11178.568578406,2024-06,2024,6,16407510.0
1,3265309.333399155,2024-07,2024,7,867223.0
2,31546.148043407,2024-07,2024,7,807588.0
3,81725.106393971,2024-07,2024,7,617503.0
5,29245.61910505,2024-07,2024,7,2295376.0
6,17002.537732257,2024-07,2024,7,18769577.0
7,65510.93422796,2024-07,2024,7,970058.0
8,22611.548046235,2024-07,2024,7,1370665.0
9,15280.413615665,2024-07,2024,7,3670126.0
10,631174.541278339,2024-07,2024,7,1539885.0
11,49888.988090581,2024-07,2024,7,1822026.0
12,5150.6169838999995,2024-07,2024,7,1406873.0
13,102286.743034083,2024-07,2024,7,1378815.0
14,436916.449722169,2024-07,2024,7,1165588.0
15,166804.567979016,2024-07,2024,7,855788.0
16,59536.373961547,2024-07,2024,7,707815.0
17,18366.688542954,2024-07,2024,7,2017569.0
18,30279.665170786,2024-07,2024,7,1800528.0
19,12178.77515123,2024-07,2024,7,2337823.0
20,105670.464240446,2024-07,2024,7,2357767.0
21,52051.329676891,2024-07,2024,7,2791159.0
22,86332.286324394,2024-07,2024,7,2196943.0
23,92378.837641388,2024-07,2024,7,1937451.0
24,13737.637585870001,2024-07,2024,7,1875904.0
25,219088.997394529,2024-07,2024,7,1685412.0
26,11794.263573479999,2024-07,2024,7,4273884.0
27,23759.400035635,2024-07,2024,7,1885140.0
28,40464.727550649,2024-07,2024,7,3883319.0
29,19792.516559797998,2024-07,2024,7,2270282.0
30,20522.9599517,2024-07,2024,7,1796975.0
31,174403.33713959,2024-07,2024,7,1490356.0
32,94244.434033816,2024-07,2024,7,1148242.0
33,94143.353370221,2024-07,2024,7,1957269.0
35,77086.635244117,2024-07,2024,7,2755914.0
36,58636.781861912,2024-07,2024,7,1846284.0
37,733.88476343,2024-07,2024,7,1963261.0
38,204408.448592093,2024-07,2024,7,2268579.0
39,57.602933472,2024-07,2024,7,2200000.0
41,1036055.407351324,2024-07,2024,7,1265855.0
42,220794.840717635,2024-07,2024,7,2284908.0
43,334703.21388342,2024-07,2024,7,1598920.0
45,541751.813321756,2024-07,2024,7,1381189.0
46,566168.816107848,2024-07,2024,7,2515592.0
47,2861475.19164518,2024-07,2024,7,1235618.0
49,1173086.420152478,2024-07,2024,7,1415727.0
50,21524.317209693,2024-07,2024,7,1507475.0
51,28828.983126845,2024-07,2024,7,8187083.0
52,290127.71646885,2024-07,2024,7,1295930.0
53,202987.237335073,2024-07,2024,7,1180037.0
55,132994.778815514,2024-07,2024,7,1283698.0
56,1497217.820539048,2024-07,2024,7,1081282.0
58,33958.3541979,2024-07,2024,7,5922045.0
59,31530.52871025,2024-07,2024,7,3614771.0
60,9432.290258513,2024-07,2024,7,2698314.0
61,165494.114663187,2024-07,2024,7,2139925.0
62,155952.585727545,2024-07,2024,7,8309971.0
63,40215.76885832,2024-07,2024,7,9016829.0
64,286494.792100064,2024-07,2024,7,3206279.0
65,125144.49223526599,2024-07,2024,7,3768865.0
66,27137.526025940002,2024-07,2024,7,3709312.0
68,342136.209647955,2024-07,2024,7,1993841.0
69,273528.786227765,2024-07,2024,7,3775425.0
70,121490.316713308,2024-07,2024,7,4107197.0
71,164280.991506089,2024-07,2024,7,3273312.0
72,11230.462849581,2024-07,2024,7,7044654.0
73,132176.783260695,2024-07,2024,7,2572346.0
74,81138.52390967301,2024-07,2024,7,1941967.0
75,22318.178330053,2024-07,2024,7,2048656.0
77,44569.126154539,2024-07,2024,7,1478669.0
78,38986.92482114,2024-07,2024,7,3402675.0
79,29946.520322918997,2024-07,2024,7,2967925.0
80,123569.07680955,2024-07,2024,7,1611273.0
81,513117.974511246,2024-07,2024,7,762881.0
82,265153.25345986,2024-07,2024,7,1974531.0
84,772447.501859059,2024-07,2024,7,4061567.0
85,1003560.345027828,2024-07,2024,7,3145206.0
86,909829.299562314,2024-07,2024,7,3334761.0
87,42610.70953211,2024-07,2024,7,1360235.0
88,149303.284746618,2024-07,2024,7,1092165.0
90,33595.249987327,2024-07,2024,7,1170316.0
91,14021.52344438,2024-07,2024,7,2422811.0
92,80257.928901249,2024-07,2024,7,1376464.0
93,115371.152824647,2024-07,2024,7,1804669.0
94,189540.41355087,2024-07,2024,7,2690562.0
95,215990.950952994,2024-07,2024,7,961106.0
96,577733.53553122,2024-07,2024,7,1031366.0
97,711323.934499427,2024-07,2024,7,1046872.0
98,152.08827843,2024-07,2024,7,150000.0
99,10401.90964183,2024-07,2024,7,4978659.0
0,2603.58887229,2024-08,2024,8,3123873.0
1,3156062.075016858,2024-08,2024,8,983865.0
2,54931.004239428,2024-08,2024,8,801764.0
3,178922.168613794,2024-08,2024,8,838590.0
5,85035.899658213,2024-08,2024,8,1763838.0
6,38320.533185593,2024-08,2024,8,9359820.0
7,77594.854593239,2024-08,2024,8,1474978.0
8,20964.967984522,2024-08,2024,8,1326035.0
9,12456.615420103,2024-08,2024,8,9272960.0
10,583599.134761811,2024-08,2024,8,1724769.0
11,59141.841865334,2024-08,2024,8,4087679.0
12,3676.6208036,2024-08,2024,8,711922.0
13,47061.515845983,2024-08,2024,8,1528699.0
14,402969.871277757,2024-08,2024,8,1260776.0
15,196722.489654639,2024-08,2024,8,934903.0
16,49586.705654124,2024-08,2024,8,910345.0
17,29165.275956269,2024-08,2024,8,1662088.0
18,56092.578353778,2024-08,2024,8,1296838.0
19,4149.6120269699995,2024-08,2024,8,3854693.0
20,85152.809036595,2024-08,2024,8,2813097.0
21,56192.764701488,2024-08,2024,8,3692291.0
22,98733.007401624,2024-08,2024,8,1874050.0
23,87615.387113055,2024-08,2024,8,3103041.0
24,17295.89571675,2024-08,2024,8,1898258.0
25,202847.379631564,2024-08,2024,8,1663817.0
26,7364.103060296,2024-08,2024,8,1665304.0
27,32746.003632491,2024-08,2024,8,4120273.0
28,9385.316327027,2024-08,2024,8,1428116.0
29,18538.90770312,2024-08,2024,8,1405284.0
30,8504.991975438,2024-08,2024,8,1612090.0
31,155939.22070695,2024-08,2024,8,1485966.0
32,95407.794435083,2024-08,2024,8,1837428.0
33,93509.449054935,2024-08,2024,8,1575554.0
35,91264.927288945,2024-08,2024,8,2715508.0
36,75667.221279305,2024-08,2024,8,2618310.0
37,602.85767599,2024-08,2024,8,1800000.0
38,153806.153412298,2024-08,2024,8,782962.0
39,2518.0610052,2024-08,2024,8,1300000.0
41,978350.926846474,2024-08,2024,8,1362177.0
42,266933.784518304,2024-08,2024,8,2447410.0
43,286403.180401044,2024-08,2024,8,1867342.0
45,547971.627433319,2024-08,2024,8,1369746.0
46,524960.270771429,2024-08,2024,8,2365924.0
47,3016727.087997457,2024-08,2024,8,1224952.0
49,1227279.421187547,2024-08,2024,8,1374897.0
50,26727.749414822,2024-08,2024,8,2368089.0
51,45045.942682741,2024-08,2024,8,6310650.0
52,220435.639625657,2024-08,2024,8,1564496.0
53,145072.541881115,2024-08,2024,8,1108995.0
55,163605.777026334,2024-08,2024,8,1807909.0
56,1635871.471175934,2024-08,2024,8,1290901.0
58,51496.068726467,2024-08,2024,8,4087039.0
59,20921.79497821,2024-08,2024,8,2442437.0
60,26776.370455695,2024-08,2024,8,4137416.0
61,144045.92230992,2024-08,2024,8,2506208.0
62,157964.32611405,2024-08,2024,8,5127134.0
63,18116.46347581,2024-08,2024,8,1784764.0
64,234583.980664473,2024-08,2024,8,3365399.0
65,101374.028808732,2024-08,2024,8,2693523.0
66,40243.50683981,2024-08,2024,8,4440236.0
68,316492.88949507,2024-08,2024,8,2119816.0
69,290612.847045098,2024-08,2024,8,2923241.0
70,97237.26906525,2024-08,2024,8,3773268.0
71,151677.551748272,2024-08,2024,8,4596232.0
72,23176.68140007,2024-08,2024,8,3794766.0
73,122009.938981826,2024-08,2024,8,3406872.0
74,102373.810057525,2024-08,2024,8,2547265.0
75,32575.100061358,2024-08,2024,8,2240649.0
77,28851.05163821,2024-08,2024,8,1434252.0
78,37187.070174722,2024-08,2024,8,2833438.0
79,37854.055017562,2024-08,2024,8,1756678.0
80,118064.502369343,2024-08,2024,8,1702156.0
81,511303.421961927,2024-08,2024,8,735298.0
82,282511.362702419,2024-08,2024,8,1854404.0
84,753090.090852681,2024-08,2024,8,3850344.0
85,1041156.656244274,2024-08,2024,8,3154902.0
86,846683.242721819,2024-08,2024,8,3000883.0
87,38147.184251044,2024-08,2024,8,1368423.0
88,200649.745561779,2024-08,2024,8,1184978.0
90,51743.069096488,2024-08,2024,8,2710194.0
91,10404.71584093,2024-08,2024,8,3628499.0
92,73041.012533145,2024-08,2024,8,1035973.0
93,130152.223059315,2024-08,2024,8,3615666.0
94,183346.468770935,2024-08,2024,8,2581011.0
95,221718.982351985,2024-08,2024,8,786068.0
96,694105.274314436,2024-08,2024,8,1086557.0
97,778201.776548725,2024-08,2024,8,1051660.0
99,10447.54189882,2024-08,2024,8,3338443.0
0,154.2331151,2024-09,2024,9,2000000.0
1,3104060.757569044,2024-09,2024,9,904841.0
2,33593.805332008,2024-09,2024,9,1196305.0
3,111334.995497765,2024-09,2024,9,780837.0
5,32834.774529569,2024-09,2024,9,4451590.0
6,26090.74077792,2024-09,2024,9,7003937.0
7,286198.499629467,2024-09,2024,9,1090686.0
8,14707.554893994,2024-09,2024,9,1397542.0
9,14588.961876076,2024-09,2024,9,3907214.0
10,575859.298626303,2024-09,2024,9,1793442.0
11,98921.231742887,2024-09,2024,9,2240004.0
12,5793.766652262,2024-09,2024,9,415220.0
13,71861.679944907,2024-09,2024,9,1338927.0
14,370143.291562747,2024-09,2024,9,1348011.0
15,185250.242948415,2024-09,2024,9,746809.0
16,34417.016064462,2024-09,2024,9,881448.0
17,42902.55265414,2024-09,2024,9,1877287.0
18,48549.135745702995,2024-09,2024,9,1846406.0
19,2006.4628186199998,2024-09,2024,9,1707972.0
20,96431.974881056,2024-09,2024,9,2769182.0
21,51995.362515886,2024-09,2024,9,3199101.0
22,123842.899638878,2024-09,2024,9,1977905.0
23,105809.705593402,2024-09,2024,9,2090645.0
24,11739.308345409,2024-09,2024,9,1691628.0
25,155210.606612593,2024-09,2024,9,1746054.0
26,8640.808452031,2024-09,2024,9,1630110.0
27,41480.28514469,2024-09,2024,9,1912122.0
28,20074.61848987,2024-09,2024,9,2706509.0
29,35047.17464472,2024-09,2024,9,2410871.0
30,11439.989040030001,2024-09,2024,9,1597138.0
31,146405.761765244,2024-09,2024,9,1242255.0
32,121107.561608149,2024-09,2024,9,1875588.0
33,64162.57209716,2024-09,2024,9,2083939.0
35,113466.573100592,2024-09,2024,9,2550811.0
36,50955.496523324,2024-09,2024,9,2268242.0
