periodo,ano,mes,DPTO,pea,desempleados,tasa
2023-06,2023,6,76,2012021.738348984,103099.150524505,5.12
2023-06,2023,6,81,39996.04560138201,9126.763482917997,22.82
2023-06,2023,6,85,75488.71902466,3099.62998631,4.11
2023-06,2023,6,86,18656.12071435,5041.984018529,27.03
2023-06,2023,6,88,22599.644503665,3396.673338716,15.03
2023-06,2023,6,91,15127.409014662,360.714277795,2.38
2023-06,2023,6,94,9499.168106622,342.11417817999995,3.6
2023-06,2023,6,95,17890.272098922,311.692750089,1.74
2023-06,2023,6,97,5318.25607741,297.70945117199994,5.6
2023-06,2023,6,99,7750.7116448510005,914.3476300220001,11.8
2023-07,2023,7,5,3120903.9829632407,129943.110093474,4.16
2023-07,2023,7,8,1124715.015635238,48130.97006217,4.28
2023-07,2023,7,11,4092939.85458789,290256.74969031,7.09
2023-07,2023,7,13,833646.2106748361,43526.251813619994,5.22
2023-07,2023,7,15,466451.45676937304,21768.433306889994,4.67
2023-07,2023,7,17,426471.305342376,28792.565385324,6.75
2023-07,2023,7,18,169122.086312009,10867.393644594,6.43
2023-07,2023,7,19,570658.5557429809,21349.105698058996,3.74
2023-07,2023,7,20,473005.82614744396,26137.426130510004,5.53
2023-07,2023,7,23,669413.006915626,63756.88937574001,9.52
2023-07,2023,7,25,1603357.455518723,124701.98022076601,7.78
2023-07,2023,7,27,129641.60180114702,13933.302888260001,10.75
2023-07,2023,7,41,473421.114770263,25860.221684180004,5.46
2023-07,2023,7,44,319328.398957771,48806.673547820006,15.28
2023-07,2023,7,47,579123.04796111,25677.122135309994,4.43
2023-07,2023,7,50,515338.11087709,49723.18488809,9.65
2023-07,2023,7,52,721170.586559564,20241.635282379997,2.81
2023-07,2023,7,54,669510.0313410601,55264.92623688,8.25
2023-07,2023,7,63,239579.26277533898,34634.821209644,14.46
2023-07,2023,7,66,459774.621777687,35748.123575970996,7.78
2023-07,2023,7,68,1076734.9313306601,85854.84050051002,7.97
2023-07,2023,7,70,356553.60301986,25654.815744998,7.2
2023-07,2023,7,73,523863.75584634003,53306.60452179999,10.18
2023-07,2023,7,76,2007535.2061171369,142958.323127058,7.12
2023-07,2023,7,81,42998.15365126099,9134.604700846,21.24
2023-07,2023,7,85,81202.04222915,6333.99380375,7.8
2023-07,2023,7,86,17324.565371149,3853.498193946,22.24
2023-07,2023,7,88,22021.759294752002,3227.954633221,14.66
2023-07,2023,7,91,14862.007912926001,686.5901337180001,4.62
2023-07,2023,7,94,9851.927850485,1161.034508228,11.78
2023-07,2023,7,95,20467.986303892998,787.3224816339999,3.85
2023-07,2023,7,97,5165.036929385999,122.17290845500001,2.37
2023-07,2023,7,99,8139.581118492,340.71908994699993,4.19
2023-08,2023,8,5,3059421.3018549727,130693.10159733199,4.27
2023-08,2023,8,8,1212583.812296543,54169.34768905,4.47
2023-08,2023,8,11,4078783.4634109205,284658.88730978,6.98
2023-08,2023,8,13,878492.50908867,48197.06976997,5.49
2023-08,2023,8,15,484188.13834023604,27298.604825425,5.64
2023-08,2023,8,17,422980.74947632,26235.094218322996,6.2
2023-08,2023,8,18,151987.065280463,9355.326907662002,6.16
2023-08,2023,8,19,591732.4218617759,22466.788582163004,3.8
2023-08,2023,8,20,451785.60332022,24246.210598140002,5.37
2023-08,2023,8,23,751437.363746402,89578.53457907698,11.92
2023-08,2023,8,25,1550435.593770217,115949.221251408,7.48
2023-08,2023,8,27,145418.312635951,10682.464401802,7.35
2023-08,2023,8,41,467653.250044621,23020.168032262,4.92
2023-08,2023,8,44,286179.528495175,28931.113750416003,10.11
2023-08,2023,8,47,581832.2536695299,19206.217898509996,3.3
2023-08,2023,8,50,465973.58955502004,41336.34718473,8.87
2023-08,2023,8,52,708681.9562053699,27935.214299319996,3.94
2023-08,2023,8,54,695999.07644021,75059.62645372,10.78
2023-08,2023,8,63,248827.722422601,25128.251837460997,10.1
2023-08,2023,8,66,426506.007273827,27401.340940770002,6.42
2023-08,2023,8,68,1004936.87225176,103561.02471176,10.31
2023-08,2023,8,70,356505.33743917395,21857.352220256,6.13
2023-08,2023,8,73,537065.12932193,48085.38335816,8.95
2023-08,2023,8,76,1962617.934098407,134637.20433255896,6.86
2023-08,2023,8,81,40387.88154258,9076.67300771,22.47
2023-08,2023,8,85,74769.61568254,3978.3664658900007,5.32
2023-08,2023,8,86,17732.868196942,4790.376489449001,27.01
2023-08,2023,8,88,22651.888413043,3148.210234727,13.9
2023-08,2023,8,91,14899.165257359,54.383120149,0.37
2023-08,2023,8,94,10048.023584626,1073.88724628,10.69
2023-08,2023,8,95,19371.754156122,1072.7075216890003,5.54
2023-08,2023,8,97,5034.2169354364005,92.25768395200001,1.83
2023-08,2023,8,99,7942.779667074,974.833330007,12.27
2023-09,2023,9,5,3005445.448070099,160280.51084358,5.33
2023-09,2023,9,8,1219630.83255248,47094.895357040004,3.86
2023-09,2023,9,11,4137275.9218155504,316260.35079017,7.64
2023-09,2023,9,13,838553.209181793,40170.1882175,4.79
2023-09,2023,9,15,495307.98740317096,47960.928284543006,9.68
2023-09,2023,9,17,459174.886691777,30183.757158099997,6.57
2023-09,2023,9,18,165968.60376420303,7514.350718949,4.53
2023-09,2023,9,19,592721.250412968,24596.580302693998,4.15
2023-09,2023,9,20,521153.445381646,33860.633271900995,6.5
2023-09,2023,9,23,686024.261568947,68219.214148158,9.94
2023-09,2023,9,25,1571232.291550173,98880.795221003,6.29
2023-09,2023,9,27,170791.12389612803,11356.174004763001,6.65
2023-09,2023,9,41,502463.65827865805,25774.368179077002,5.13
2023-09,2023,9,44,284677.16870327503,25316.190672899997,8.89
2023-09,2023,9,47,577237.94703415,17797.094693770003,3.08
2023-09,2023,9,50,501148.76075649,41346.258018290006,8.25
2023-09,2023,9,52,727292.096190108,27896.895715804,3.84
2023-09,2023,9,54,637021.8378395999,48277.37401653,7.58
2023-09,2023,9,63,247470.78137208702,29311.985905812002,11.84
2023-09,2023,9,66,448837.12173436105,37428.42924436,8.34
2023-09,2023,9,68,1029417.334614213,65951.988231127,6.41
2023-09,2023,9,70,371868.46883212903,23178.899724126997,6.23
2023-09,2023,9,73,497255.10938636,40300.29628740999,8.1
2023-09,2023,9,76,1979377.876526243,140529.425467614,7.1
2023-09,2023,9,81,37426.332633597,5397.284153331,14.42
2023-09,2023,9,85,78913.16872025999,3953.86477113,5.01
2023-09,2023,9,86,19596.034262823,4759.581637847,24.29
2023-09,2023,9,88,23729.158781913,2581.337532623,10.88
2023-09,2023,9,91,14789.222590446,538.3894865950001,3.64
2023-09,2023,9,94,8988.346057032999,628.408955288,6.99
2023-09,2023,9,95,20159.734870235,617.770678418,3.06
2023-09,2023,9,97,4695.782024788499,30.206566494,0.64
2023-09,2023,9,99,7910.59890381,1192.8138774029999,15.08
2023-10,2023,10,5,3209866.5341690658,167831.11882542702,5.23
2023-10,2023,10,8,1218195.389807499,42353.64405483,3.48
2023-10,2023,10,11,4130599.09104395,275988.03402277,6.68
2023-10,2023,10,13,860419.4871854701,43764.715577669995,5.09
2023-10,2023,10,15,476350.53730584995,36752.464717226,7.72
2023-10,2023,10,17,431790.645568309,27203.480746728004,6.3
2023-10,2023,10,18,155472.76616071002,10402.310975549,6.69
2023-10,2023,10,19,589641.3136025709,26598.256041189004,4.51
2023-10,2023,10,20,517466.102996158,37012.223959942006,7.15
2023-10,2023,10,23,703866.0967127851,107623.706921194,15.29
2023-10,2023,10,25,1592295.9603449649,152983.871578542,9.61
2023-10,2023,10,27,155448.746249942,16736.51807004,10.77
2023-10,2023,10,41,455890.0159154091,27621.333055728002,6.06
2023-10,2023,10,44,317527.343386261,38561.809543081,12.14
2023-10,2023,10,47,532269.00281367,21092.10137792,3.96
2023-10,2023,10,50,482589.9901245601,43376.308183639994,8.99
2023-10,2023,10,52,667502.6124880121,25340.016239806,3.8
2023-10,2023,10,54,645124.98248958,54125.91217441,8.39
2023-10,2023,10,63,248270.60166446998,32048.939066527,12.91
2023-10,2023,10,66,437852.88599865197,28514.9348555,6.51
2023-10,2023,10,68,1009755.8124064641,78021.31393635001,7.73
2023-10,2023,10,70,344242.54366053396,26271.435902662997,7.63
2023-10,2023,10,73,523304.08330642997,38130.89448255,7.29
2023-10,2023,10,76,1982133.735115335,140255.74475684998,7.08
2023-10,2023,10,81,39292.747916893,7515.872021104001,19.13
2023-10,2023,10,85,76885.21690149,2766.18496487,3.6
2023-10,2023,10,86,17779.840216943,3884.824424792,21.85
2023-10,2023,10,88,22713.828677730995,3343.820548826,14.72
2023-10,2023,10,91,18745.128670658996,113.759280642,0.61
2023-10,2023,10,94,11313.257400576,748.9406865670001,6.62
2023-10,2023,10,95,20138.118144228,391.82033643,1.95
2023-10,2023,10,97,4961.9403695884,77.170672145,1.56
2023-10,2023,10,99,8077.6053477860005,461.07959840399997,5.71
2023-11,2023,11,5,2901814.906148072,157004.51422550998,5.41
2023-11,2023,11,8,1196276.533805867,63462.33279948201,5.3
2023-11,2023,11,11,4209754.40672164,280012.4645165,6.65
2023-11,2023,11,13,825378.60241148,77262.85613775,9.36
2023-11,2023,11,15,488904.603748269,21430.199170793,4.38
2023-11,2023,11,17,447726.685748553,33188.521301316,7.41
2023-11,2023,11,18,160748.693186296,8645.243049313,5.38
2023-11,2023,11,19,579255.528652759,16436.744400511998,2.84
2023-11,2023,11,20,500472.1336651199,28783.161856397997,5.75
2023-11,2023,11,23,632042.8726534101,56489.31862540099,8.94
2023-11,2023,11,25,1600594.069261143,75412.45865696,4.71
2023-11,2023,11,27,153220.00013310497,12294.868264752999,8.02
2023-11,2023,11,41,492990.834518926,36255.057953446994,7.35
2023-11,2023,11,44,343300.852231226,44415.028022404,12.94
2023-11,2023,11,47,584041.364218871,38616.99403837,6.61
2023-11,2023,11,50,492655.98433948297,36115.620300129995,7.33
2023-11,2023,11,52,707917.305510083,46892.457276714005,6.62
2023-11,2023,11,54,653551.6861980599,53594.57721951,8.2
2023-11,2023,11,63,244437.803487981,29189.705474809998,11.94
2023-11,2023,11,66,448610.584360059,35066.45302519,7.82
2023-11,2023,11,68,1143017.50550186,76694.10010134998,6.71
2023-11,2023,11,70,346168.048109849,31794.755985745,9.18
2023-11,2023,11,73,556145.4356762001,48447.42374026,8.71
2023-11,2023,11,76,1993604.949764743,135302.15677531098,6.79
2023-11,2023,11,81,39743.440798134005,6990.769870439999,17.59
2023-11,2023,11,85,81012.95999064001,4806.84553528,5.93
2023-11,2023,11,86,20638.584932825004,5647.022895599,27.36
2023-11,2023,11,88,23783.041713963,2830.022413033,11.9
2023-11,2023,11,91,15367.577906091003,375.17946498099997,2.44
2023-11,2023,11,94,10524.11243723,423.0279856169999,4.02
2023-11,2023,11,95,20923.781827032,419.87517515,2.01
2023-11,2023,11,97,5108.8449077959995,107.66473677100001,2.11
2023-11,2023,11,99,7895.219798486998,250.591333719,3.17
2023-12,2023,12,5,2935586.859876061,139661.92159537898,4.76
2023-12,2023,12,8,1152152.822768504,35914.894082571,3.12
2023-12,2023,12,11,3782808.07867272,289486.67214209994,7.65
2023-12,2023,12,13,893493.49602158,81068.04755182,9.07
2023-12,2023,12,15,453092.214209167,39377.074899643994,8.69
2023-12,2023,12,17,413444.114633576,23737.62083167,5.74
2023-12,2023,12,18,169065.825609892,11085.521616232001,6.56
2023-12,2023,12,19,574705.092967601,23531.540127654,4.09
2023-12,2023,12,20,498430.40598770103,33194.078148261,6.66
2023-12,2023,12,23,606357.189812433,51888.404636863,8.56
2023-12,2023,12,25,1631775.107954346,139177.050063585,8.53
2023-12,2023,12,27,182247.16916766702,12379.796348642,6.79
2023-12,2023,12,41,471701.3309024171,51612.693057113,10.94
2023-12,2023,12,44,320643.421451134,18519.344662254993,5.78
2023-12,2023,12,47,558797.53165484,28411.476736574998,5.08
2023-12,2023,12,50,479238.14670026,27551.723421130002,5.75
2023-12,2023,12,52,653172.291740477,31903.835362155998,4.88
2023-12,2023,12,54,628157.43204683,47756.3958228,7.6
2023-12,2023,12,63,251696.164770665,22918.195849432002,9.11
2023-12,2023,12,66,454051.03487266996,39019.55083097,8.59
2023-12,2023,12,68,1029360.405841104,75308.52117234799,7.32
2023-12,2023,12,70,321384.30194740195,11131.188394434,3.46
2023-12,2023,12,73,543065.06987676,49044.94863480999,9.03
2023-12,2023,12,76,1928592.346358019,163630.44699278998,8.48
2023-12,2023,12,81,39109.996221170004,6521.2609447899995,16.67
2023-12,2023,12,85,75177.91264680002,6303.05063391,8.38
2023-12,2023,12,86,22244.168724707,6659.699708980001,29.94
2023-12,2023,12,88,23310.799858473,2395.692773463,10.28
2023-12,2023,12,91,15611.584704395002,459.18689099299996,2.94
2023-12,2023,12,94,9140.412693806,430.330588894,4.71
2023-12,2023,12,95,18997.63859763,501.88268344900007,2.64
2023-12,2023,12,97,4423.322647887399,27.126982605,0.61
2023-12,2023,12,99,7513.433283445,1089.395802967,14.5
2024-01,2024,1,5,2864329.500488187,185913.85669995198,6.49
2024-01,2024,1,8,1108583.4673466138,71569.40936000999,6.46
2024-01,2024,1,11,3734678.16190977,393354.64421199996,10.53
2024-01,2024,1,13,949125.335490646,107474.139231728,11.32
2024-01,2024,1,15,449180.819212677,41727.472916868996,9.29
2024-01,2024,1,17,432421.08998507704,36155.498873509,8.36
2024-01,2024,1,18,156126.662168582,13806.214901675,8.84
2024-01,2024,1,19,602775.8468765632,27576.137514349997,4.57
2024-01,2024,1,20,451684.83865101705,29518.996519809,6.54
2024-01,2024,1,23,670089.5226686061,71085.65643841002,10.61
2024-01,2024,1,25,1536618.984975272,175479.020760984,11.42
2024-01,2024,1,27,115902.445589915,14169.675944725,12.23
2024-01,2024,1,41,474999.92340045096,43872.468931936,9.24
2024-01,2024,1,44,323767.070742629,34635.175472161005,10.7
2024-01,2024,1,47,533066.090209725,41550.895282599995,7.79
2024-01,2024,1,50,497499.12528701,54225.01102786,10.9
2024-01,2024,1,52,591734.028783896,51722.822886605,8.74
2024-01,2024,1,54,588630.61155863,65778.33704666,11.17
2024-01,2024,1,63,239869.37565749,35355.574605281,14.74
2024-01,2024,1,66,453170.603917712,50683.447182869,11.18
2024-01,2024,1,68,1049200.030089207,144736.21559208,13.79
2024-01,2024,1,70,326853.76278128,28524.904959686,8.73
2024-01,2024,1,73,554849.8630580499,51286.39029085,9.24
2024-01,2024,1,76,1933032.1541298018,207931.87452252302,10.76
2024-01,2024,1,81,37856.178742532,6842.785516399999,18.08
2024-01,2024,1,85,75377.28883211,7992.69044135,10.6
2024-01,2024,1,86,19344.224786032,5587.628603755,28.89
2024-01,2024,1,88,24058.126167946997,3296.121143616,13.7
2024-01,2024,1,91,15309.971322193,317.07043770999996,2.07
2024-01,2024,1,94,9767.325762583001,988.691150269,10.12
2024-01,2024,1,95,17641.693025758002,2246.120623431,12.73
2024-01,2024,1,97,4266.187555852201,231.315070044,5.42
2024-01,2024,1,99,8192.106642648,1684.8545920459999,20.57
2024-02,2024,2,5,2937040.789074797,198364.11466494,6.75
2024-02,2024,2,8,1159350.646027827,82107.41466875,7.08
2024-02,2024,2,11,4071491.76161349,327186.46538218996,8.04
2024-02,2024,2,13,879925.49828066,104460.07360818,11.87
2024-02,2024,2,15,453230.744282994,29932.918327158,6.6
2024-02,2024,2,17,429052.250206152,34853.084158024,8.12
2024-02,2024,2,18,165691.689091677,18001.092264561,10.86
2024-02,2024,2,19,573637.937314803,36047.800637830005,6.28
2024-02,2024,2,20,471087.70870198193,41563.216408702,8.82
2024-02,2024,2,23,679012.473512219,82190.983167068,12.1
2024-02,2024,2,25,1608479.395496876,158143.33673399195,9.83
2024-02,2024,2,27,140870.221712937,14584.626142632002,10.35
2024-02,2024,2,41,497733.851939901,58066.21257331899,11.67
2024-02,2024,2,44,322319.409859535,37401.40161619,11.6
2024-02,2024,2,47,575375.673501338,41470.62296381899,7.21
2024-02,2024,2,50,494861.198542249,38356.276073290006,7.75
2024-02,2024,2,52,653296.848897878,34068.204614556,5.21
2024-02,2024,2,54,667942.42461023,72959.63013367,10.92
2024-02,2024,2,63,252047.081274306,33310.67459599199,13.22
2024-02,2024,2,66,443019.807624502,44613.030660813994,10.07
2024-02,2024,2,68,1000292.6076559019,85621.98962223201,8.56
2024-02,2024,2,70,334178.97783918097,23543.539021482,7.05
2024-02,2024,2,73,550822.56076198,59473.785290960004,10.8
2024-02,2024,2,76,1966703.2412296021,176328.382126977,8.97
2024-02,2024,2,81,39131.74281462,9206.10903239,23.53
2024-02,2024,2,85,78457.48990808,6543.25291712,8.34
2024-02,2024,2,86,21232.163536653,6569.849173902,30.94
2024-02,2024,2,88,23977.622429664003,2896.734050077,12.08
2024-02,2024,2,91,14223.162516792001,619.48820185,4.36
2024-02,2024,2,94,9905.075442731999,552.549752137,5.58
2024-02,2024,2,95,18930.956820866,1181.344504666,6.24
2024-02,2024,2,97,4531.673535189,489.623079542,10.8
2024-02,2024,2,99,7236.766976946002,960.3974262939998,13.27
2024-03,2024,3,5,2794161.053758732,191778.91025978,6.86
2024-03,2024,3,8,1141003.604068157,60792.73958788,5.33
2024-03,2024,3,11,3720414.8823475,291750.97208228,7.84
2024-03,2024,3,13,891002.2801490801,104685.80314941,11.75
2024-03,2024,3,15,547530.402057135,47135.88386649199,8.61
2024-03,2024,3,17,408933.540200187,28798.366397367994,7.04
2024-03,2024,3,18,169598.126801061,16171.91571095,9.54
2024-03,2024,3,19,580753.740152854,29476.903896036998,5.08
2024-03,2024,3,20,477395.53440402204,20918.783521970003,4.38
2024-03,2024,3,23,681425.207484016,73575.742385483,10.8
2024-03,2024,3,25,1475491.755304714,143087.604470396,9.7
2024-03,2024,3,27,131129.938715996,23795.755151953,18.15
2024-03,2024,3,41,553034.307731482,63349.572390512,11.45
2024-03,2024,3,44,324334.367131397,27643.359746209997,8.52
2024-03,2024,3,47,526803.909407825,27944.6245576,5.3
2024-03,2024,3,50,487227.1990328,37720.338150200005,7.74
2024-03,2024,3,52,679442.838571094,28400.136445679,4.18
2024-03,2024,3,54,601786.8229404299,50177.758507959996,8.34
2024-03,2024,3,63,238776.55370485998,30027.380895702998,12.58
2024-03,2024,3,66,424428.441482814,35970.578083093,8.48
2024-03,2024,3,68,1036699.96215962,91491.48159835,8.83
2024-03,2024,3,70,333870.206602494,19744.020203925003,5.91
2024-03,2024,3,73,539937.38386475,81261.73516297,15.05
2024-03,2024,3,76,1864612.447166334,177372.43085572,9.51
2024-03,2024,3,81,35876.886763587,5230.275149085,14.58
2024-03,2024,3,85,79125.77694179001,9300.11290165,11.75
2024-03,2024,3,86,21435.001829617995,6730.531915906,31.4
2024-03,2024,3,88,23600.299852111,3332.399862394,14.12
2024-03,2024,3,91,16386.972212273,574.272769424,3.5
2024-03,2024,3,94,8978.509116015,315.178571165,3.51
2024-03,2024,3,95,19619.302317348003,2153.284040756,10.98
2024-03,2024,3,97,4766.538860957,190.70946930399998,4.0
2024-03,2024,3,99,7491.167518625999,1009.9653089569999,13.48
2024-04,2024,4,5,3035163.155180847,124459.42768296,4.1
2024-04,2024,4,8,1163534.2057440141,61810.59166378,5.31
2024-04,2024,4,11,4089045.6240403103,269428.99535222,6.59
2024-04,2024,4,13,853334.84195275,93974.42357808,11.01
2024-04,2024,4,15,539335.792741155,31602.15552834,5.86
2024-04,2024,4,17,407268.439595283,29224.107567431,7.18
2024-04,2024,4,18,161814.066272152,13589.389878634,8.4
2024-04,2024,4,19,608576.1225191599,23743.597066617996,3.9
2024-04,2024,4,20,463553.95409519505,27476.32472964,5.93
2024-04,2024,4,23,659826.6067761851,69582.262516162,10.55
2024-04,2024,4,25,1548676.4461455978,139265.77190844898,8.99
2024-04,2024,4,27,156506.144269289,11247.683812891002,7.19
2024-04,2024,4,41,509272.58441021,45349.924238308005,8.9
2024-04,2024,4,44,303287.642623351,36757.691178241,12.12
2024-04,2024,4,47,536411.7231485101,37657.77490589,7.02
2024-04,2024,4,50,474121.240101894,47494.638993429995,10.02
2024-04,2024,4,52,676092.5649874441,50077.610897909995,7.41
2024-04,2024,4,54,636384.56139103,69401.52602238,10.91
2024-04,2024,4,63,251590.74439349497,23283.357299541003,9.25
2024-04,2024,4,66,439636.309341661,27067.574063516,6.16
2024-04,2024,4,68,1067137.882368094,91239.25805364,8.55
2024-04,2024,4,70,317557.576727522,18762.658030392,5.91
2024-04,2024,4,73,540584.03770123,61025.04759139998,11.29
2024-04,2024,4,76,1914627.3134888997,183756.59796941,9.6
2024-04,2024,4,81,38063.523381282,9762.378940484,25.65
2024-04,2024,4,85,85947.25058015,4640.46355697,5.4
2024-04,2024,4,86,20949.200138749,6239.134698067001,29.78
2024-04,2024,4,88,22912.672068999,3729.448528989,16.28
2024-04,2024,4,91,15774.630207043,419.565264241,2.66
2024-04,2024,4,94,9715.817065647,636.3150257080001,6.55
2024-04,2024,4,95,19738.501960876998,925.945440495,4.69
2024-04,2024,4,97,4958.039018740899,426.9817983982,8.61
2024-04,2024,4,99,7508.548814078999,716.832013438,9.55
2024-05,2024,5,5,3078716.819631765,176973.0544481,5.75
2024-05,2024,5,8,1191033.678682637,60270.71277539,5.06
2024-05,2024,5,11,4157278.0811379002,305880.1181503,7.36
2024-05,2024,5,13,856721.3018140399,58047.32076180001,6.78
2024-05,2024,5,15,530048.129117267,16697.112626171,3.15
2024-05,2024,5,17,410753.251282386,25419.095431051,6.19
2024-05,2024,5,18,169596.144155243,12555.694006739,7.4
2024-05,2024,5,19,574079.5039226019,23777.363688520003,4.14
2024-05,2024,5,20,472251.6431922901,25708.943685420003,5.44
2024-05,2024,5,23,664942.4084831981,69836.10262611599,10.5
2024-05,2024,5,25,1498777.0013721262,141723.39284587998,9.46
2024-05,2024,5,27,153465.280083192,9138.886616374,5.96
2024-05,2024,5,41,517847.35558795196,49078.16578968799,9.48
2024-05,2024,5,44,301389.174437574,36832.966378827994,12.22
2024-05,2024,5,47,534136.967930532,30916.3998142,5.79
2024-05,2024,5,50,514224.902393362,47420.25162831,9.22
2024-05,2024,5,52,744513.308354713,28342.01473159,3.81
2024-05,2024,5,54,655267.9276036699,51715.54495454001,7.89
2024-05,2024,5,63,241361.074366069,21098.635323388,8.74
2024-05,2024,5,66,438736.453849086,34922.062311909,7.96
2024-05,2024,5,68,1029837.4946891121,77030.04861440999,7.48
2024-05,2024,5,70,356456.94181497104,27079.797691528995,7.6
2024-05,2024,5,73,547893.80143573,47849.09161114,8.73
2024-05,2024,5,76,1938557.810127556,169538.21589073498,8.75
2024-05,2024,5,81,38505.54605938,8342.34681738,21.67
2024-05,2024,5,85,80676.35847539,3799.5851162800004,4.71
2024-05,2024,5,86,20465.236250125,5313.708378558,25.96
2024-05,2024,5,88,24022.386480986002,4453.312678529001,18.54
2024-05,2024,5,91,17328.734754095,896.132619841,5.17
2024-05,2024,5,94,9903.863756263,687.8411274100001,6.95
2024-05,2024,5,95,20974.327158827997,875.316932046,4.17
2024-05,2024,5,97,4713.974843975,242.154443007,5.14
2024-05,2024,5,99,8017.773143206,698.5493950030001,8.71
2024-06,2024,6,5,2992602.7936627762,169188.08855587998,5.65
2024-06,2024,6,8,1165022.46882539,54935.84993918,4.72
2024-06,2024,6,11,3970013.64341966,238288.16359732003,6.0
2024-06,2024,6,13,793160.1970008,78308.53749394,9.87
2024-06,2024,6,15,541144.197805352,29342.686195369,5.42
2024-06,2024,6,17,437361.868131905,27357.736036231,6.26
2024-06,2024,6,18,171566.042005177,12549.126162996003,7.31
2024-06,2024,6,19,601000.78266685,35257.466651924,5.87
2024-06,2024,6,20,491573.174775415,19236.097969841,3.91
2024-06,2024,6,23,698780.479250208,63725.588875732,9.12
2024-06,2024,6,25,1498528.11925046,144843.57678683504,9.67
2024-06,2024,6,27,110535.26711801499,9982.232355712,9.03
2024-06,2024,6,41,495530.63712305704,45475.40885724199,9.18
2024-06,2024,6,44,374669.242323581,27239.319093656002,7.27
2024-06,2024,6,47,551937.535599912,30202.546346809995,5.47
2024-06,2024,6,50,457575.718775464,30191.762970411,6.6
2024-06,2024,6,52,697994.513915921,45005.736297047995,6.45
2024-06,2024,6,54,621701.99881144,49422.925131300006,7.95
2024-06,2024,6,63,234279.130203887,20256.082165969998,8.65
2024-06,2024,6,66,471016.72524183197,41110.571751548,8.73
2024-06,2024,6,68,1029057.018136184,85317.64925282999,8.29
2024-06,2024,6,70,335406.521801441,14091.584493276001,4.2
2024-06,2024,6,73,545917.8060721101,59088.966671789996,10.82
2024-06,2024,6,76,2014257.39353656,157278.379565926,7.81
2024-06,2024,6,81,38721.111443429996,7188.558027046999,18.56
2024-06,2024,6,85,81794.54283465,4642.887300629999,5.68
2024-06,2024,6,86,19863.890717058002,4310.974723856,21.7
2024-06,2024,6,88,23541.921351261997,3966.179537518,16.85
2024-06,2024,6,91,16152.525660774998,410.81101119999994,2.54
2024-06,2024,6,94,10210.102796805,820.512676175,8.04
2024-06,2024,6,95,19210.911108414002,1320.426404336,6.87
2024-06,2024,6,97,5095.384142293001,173.54664053300002,3.41
2024-06,2024,6,99,7270.449330708,690.672381433,9.5
2024-07,2024,7,5,3054536.622449276,130619.90972858002,4.28
2024-07,2024,7,8,1200421.298444033,64650.31338000999,5.39
2024-07,2024,7,11,4046763.98963906,238770.91345847002,5.9
2024-07,2024,7,13,800810.7864292001,50274.31900996,6.28
2024-07,2024,7,15,504433.61503075995,31383.050242217,6.22
2024-07,2024,7,17,396667.21459507,25270.571456208003,6.37
2024-07,2024,7,18,175878.73577067,15120.688236657998,8.6
2024-07,2024,7,19,592882.007590482,33763.45915602901,5.69
2024-07,2024,7,20,452866.25881117303,28700.995571570995,6.34
2024-07,2024,7,23,681271.339674837,62396.652993503994,9.16
2024-07,2024,7,25,1619491.5969085498,156888.15139750903,9.69
2024-07,2024,7,27,121068.617038344,11058.992400734,9.13
2024-07,2024,7,41,494603.634816501,31325.741730148005,6.33
2024-07,2024,7,44,372587.010723714,24692.759714541,6.63
2024-07,2024,7,47,601985.8786520611,30903.49139617,5.13
2024-07,2024,7,50,485476.65867569007,32617.169201000004,6.72
2024-07,2024,7,52,674605.756826337,35010.364900534994,5.19
2024-07,2024,7,54,647308.6598528901,46533.7530228,7.19
2024-07,2024,7,63,247130.120922854,27629.469614857,11.18
2024-07,2024,7,66,446842.62134688103,32883.071948815996,7.36
2024-07,2024,7,68,1067134.59492533,81455.97863452,7.63
2024-07,2024,7,70,315728.29494448,16063.614271518998,5.09
2024-07,2024,7,73,574884.8685485,66947.78492357,11.65
2024-07,2024,7,76,1993840.805633395,189554.49513649003,9.51
2024-07,2024,7,81,40519.67102044,10437.97043644,25.76
2024-07,2024,7,85,74388.26239953,4457.95222038,5.99
2024-07,2024,7,86,21308.457454926,4500.887194218,21.12
2024-07,2024,7,88,23786.036931398998,3840.978283813,16.15
2024-07,2024,7,91,16563.214550945,1228.406032668,7.42
2024-07,2024,7,94,8958.928135774,480.86442183,5.37
2024-07,2024,7,95,19748.387431786,936.911438461,4.74
2024-07,2024,7,97,5165.526562285,290.16331743800004,5.62
2024-07,2024,7,99,6913.272386855,609.6326373119999,8.82
2024-08,2024,8,5,3076457.384322999,150639.38285159002,4.9
2024-08,2024,8,8,1181185.9163536811,61352.57924541,5.19
2024-08,2024,8,11,4113797.11501481,289120.13794006,7.03
2024-08,2024,8,13,850748.4996414899,72916.09883514,8.57
2024-08,2024,8,15,550010.177215641,50005.30754861801,9.09
2024-08,2024,8,17,430417.298680055,30942.604839911004,7.19
2024-08,2024,8,18,162306.678137965,17077.149503779998,10.52
2024-08,2024,8,19,605975.7418165819,47896.65813643,7.9
2024-08,2024,8,20,525133.172913968,31240.460231450998,5.95
2024-08,2024,8,23,737380.3575407059,46172.698278096,6.26
2024-08,2024,8,25,1638246.460995754,129202.12904643001,7.89
2024-08,2024,8,27,162979.266029978,6778.890259771999,4.16
