uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/7d70ed20-1c29-4ce3-bda5-9ba6c957a2d2,tipos de convertidores de energía undimotriz,"Los diversos tipos de dispositivos existentes para explotar la energía undimotriz, como boyas de absorción puntual, atenuadores superficiales, convertidores de energía de las olas oscilantes, dispositivos de rebosamiento o convertidores por presión diferencial sumergidos.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/7e420d23-3733-482b-8513-4611f8a70059,retirar encofrado,"Retirar encofrado cuando el hormigón haya fraguado completamente. Recuperar materiales en la medida de lo posible, limpiarlos y adoptar las medidas adecuadas para su posterior reutilización.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7f321b88-3d16-4e30-8163-5494ca8ce978,hacer que otras personas adopten conductas positivas para el medio ambiente,"Divulgar y promover conductas positivas para el medio ambiente en las redes sociales y en el trabajo.
  ",skill/competence,transversal
http://data.europa.eu/esco/skill/7f4d1dee-bc5a-495a-926b-17b383b8d8fd,normas de construcción ecológica,"Directrices sobre cómo diseñar y construir edificios sostenibles. Siguen el criterio de paliar las repercusiones ambientales de los edificios, al tiempo que se promueven prácticas ecológicas entre los ocupantes.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286,educar sobre turismo sostenible,"Desarrollar programas y recursos educativos para individuos o grupos guiados con el fin de facilitar información sobre el turismo sostenible y sobre los efectos de la interacción del ser humano en el medio ambiente, la cultura local y el patrimonio natural. Educar a los turistas sobre cómo tener un impacto positivo y concienciar sobre cuestiones ambientales.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/7ff9cce1-6518-48db-8f59-2beb81508fb2,facilitar información sobre turbinas eólicas,"Informar a las organizaciones y particulares que busquen métodos de energías alternativas sobre el coste, los beneficios y los aspectos negativos de la instalación y uso de turbinas eólicas, tanto residenciales como comunes, y qué debe tenerse en cuenta al considerar la aplicación de la tecnología de aerogeneradores.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8029637c-00eb-4764-ae88-387611176c4b,analizar las necesidades logísticas,Analizar las necesidades logísticas de todos los departamentos a nivel organizativo.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb,agrosilvicultura,"La aplicación de sistemas y tecnologías de ordenación del territorio que integran árboles y otras plantas leñosas perennes junto con la explotación tradicional de tierras agrícolas, con el fin de preservar la producción agrícola y proteger, al mismo tiempo, el medio natural.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/811f3583-3956-477e-b4c8-e8c53eb44cc3,tecnología primitiva,"Tecnología creada a partir de elementos naturales o producidos a partir de ellos que contribuye a la supervivencia en espacios naturales, como las destrezas manuales, las herramientas de supervivencia y las armas.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/81af8698-9873-4b3d-b6d2-8eb275bf170b,amenazas para el medio ambiente,"Las amenazas para el medio ambiente relacionadas con peligros biológicos, químicos, nucleares, radiológicos y físicos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/82423b5c-486f-42e7-b00e-7358757a8de5,tomar muestras de contaminantes,Medir las concentraciones de contaminantes dentro de las muestras. Calcular la contaminación atmosférica o el flujo de gas en los procesos industriales. Identificar posibles riesgos para la seguridad o la salud como la radiación.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/8248a071-5307-4a64-a62d-643a35ec31e2,tipos de paneles fotovoltaicos,"Tipos diferentes de células y paneles fotovoltaicos, con diferentes clasificaciones de eficiencia en diferentes tipos de meteorología, costes, durabilidad y vida útil, así como posibilidades de montaje.",knowledge,cross-sector
http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c,sistemas de iluminación artificial,"Tipos de iluminación artificial y su consumo de energía. La iluminación fluorescente de alta frecuencia, la iluminación LED, la luz natural y los sistemas de control programado permiten un uso eficiente de la energía.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/82b14cde-76e7-4d4b-b564-c45c014f3ce4,normativa sobre la recogida de residuos,"Las normas y los acuerdos jurídicos que regulan la realización de las actividades de eliminación de residuos.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/82ea1455-ff29-43c8-8074-685fa2653144,llevar el registro de operaciones de recogida de residuos,"Mantener registros de las rutas de recogida de residuos, la programación y los tipos y el volumen de residuos recogidos.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,fabricación lean  ,"La fabricación  ajustada es una metodología que se centra en reducir al mínimo los residuos dentro de un sistema de fabricación al tiempo que se maximiza la productividad.

	",knowledge,cross-sector
http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035,impartir formación en materia de desarrollo y gestión del turismo sostenible,"Impartir formación y creación de capacidad para trabajadores del sector turístico a fin de informarles de las mejores prácticas en cuanto al desarrollo y la gestión de destinos y paquetes turísticos, al tiempo que se procura tener un impacto mínimo en el medio ambiente y las comunidades locales y se preservan de forma estricta las zonas y las especies de flora y fauna protegidas.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,eficiencia energética,"Campo de información sobre la reducción del consumo de energía. Abarca el cálculo del consumo de energía, el suministro de certificados y medidas de apoyo, el ahorro de energía mediante la reducción de la demanda, el fomento del uso eficiente de los combustibles fósiles y el fomento del uso de energías renovables.",knowledge,sector-specific
http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1,mantener sistemas de energía solar concentrada,"Realizar labores de mantenimiento regular además de reparar sistemas que utilicen materiales reflectantes como lentes y espejos, y sistemas de seguimiento para concentrar la luz solar en un haz que alimente a una central eléctrica a través de su generación de calor.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea,gestionar proyectos de pesca,Consultar con contratistas de los sectores tanto público como privado en proyectos de pesca como esfuerzos de restauración. Ir más allá de los planes propuestos y aportar conocimientos especializados. Preparar solicitudes de subvenciones para programas de pesca. Proporcionar asistencia técnica a los proyectos de pesca cívica. Estudiar el impacto de los cambios ambientales en las aguas. Resolver las reclamaciones de los ciudadanos. Preparar prescripciones para detectar problemas pesqueros y recomendar soluciones.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/85f73cdf-fb6f-434d-8fff-fcd723834a90,realizar tareas de recuperación ambiental,Llevar a cabo actividades que garanticen la eliminación de fuentes de polución y contaminación del medio ambiente de conformidad con la normativa de reparación medioambiental.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/8604cb5f-9e1f-427c-ba23-3c4a6853fe95,diseñar redes de recogida asociadas a parques eólicos,"Diseñar sistemas que interconecten turbinas eólicas individuales con un parque eólico y recojan y transfieran la energía a una subestación, lo que permitirá la transmisión de la energía eléctrica generada, garantizando que el sistema conecte las turbinas entre sí y la subestación de manera segura y eficiente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8614b988-b907-473e-a701-47b525959dc8,asesorar sobre la eficiencia energética de sistemas de calefacción,Proporcionar información y asesoramiento a clientes sobre cómo preservar un sistema de calefacción eficiente en términos energéticos en casa o en el trabajo y posibles alternativas.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,elaborar programas de reciclado,Desarrollar y coordinar programas de reciclado; recoger y tratar materiales reciclables para reducir los residuos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,respetar procedimientos de salud y seguridad en la construcción,"Aplicar los procedimientos pertinentes de salud y seguridad en la construcción con el fin de prevenir accidentes, contaminación y otros riesgos.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63,bonos verdes,"Los instrumentos financieros negociados en mercados financieros cuyo objetivo es recaudar capital para proyectos con beneficios ambientales específicos.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda,realizar actividades de gestión energética en instalaciones,Contribuir a desarrollar estrategias eficaces de gestión de la energía y asegurarse de que sean sostenibles para los edificios. Revisar los edificios y las instalaciones para identificar dónde se pueden introducir mejoras en términos de eficiencia energética.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/88de7361-2054-4402-8e1a-a6feb61d8ba9,realizar estudios medioambientales aeroportuarios,"Preparar y llevar a cabo estudios medioambientales, modelos de calidad del aire y estudios de ordenación del territorio.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/89a94a26-29d4-4cd7-9e9d-faebc300c1b1,efectuar controles de erosión,Gestionar procesos y proyectos de control de la erosión. Planificar acciones de control de la erosión para controlar o prevenir la erosión y evitar la contaminación del agua o la pérdida de suelo.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6,identificar nuevas oportunidades de reciclaje,"Investigar ideas y descubrir oportunidades para mejorar la recogida, el procesado y el reciclaje de materiales de desecho.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,sensibilizar sobre el medioambiente,"Promover la sostenibilidad y concienciar sobre las repercusiones medioambientales de las actividades industriales y del ser humano tomando como base las huellas de carbono de procesos empresariales y otras prácticas.
    ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8b46636e-e201-4086-a8d5-049b65eaf40e,asesorar sobre el uso de terrenos,"Recomendar las mejores formas de usar el terreno y los recursos. Asesorar sobre ubicaciones de carreteras, escuelas, parques, etc.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,realizar procedimientos de tratamiento de agua,"Realizar operaciones como el filtrado, la esterilización y la decloración para purificar el agua para el consumo y la producción de alimentos mediante distintos procedimientos y tecnologías como la microfiltración, la ósmosis inversa, la ozonización, la filtración de carbono o la luz ultravioleta (UV).",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,geología,"Tierra sólida, tipos de roca, estructuras y procesos mediante los cuales se alteran.",knowledge,cross-sector
http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7,aeroponía,"El cultivo de plantas sin utilizar ningún medio agregado, como el suelo. Las raíces de las plantas están directamente expuestas al aire o la neblina circundantes y se riegan con soluciones nutritivas.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/8c609e7c-5002-41a7-b629-0b98f132afb0,normativa sobre el vertido de materias primas al mar,"La normativa medioambiental aplicable al vertido de materias primas al mar, en particular al uso de la desinfección química y la decloración para producir un efluente limpio y seguro adecuado para su vertido al mar.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/8c7707b3-cd9b-405a-b2e5-9df24172d4f9,supervisar terrenos,"Supervisar los terrenos durante eventos especiales para asegurar la protección del sistema, informar sobre el estado de los terrenos y la pérdida de agua o plantas debido a averías del sistema.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,aplicar estrategias de agricultura de precisión,"Aplicar tecnologías y equipos modernos con sistemas de posicionamiento de alta precisión, geocartografía y/o sistemas de dirección automatizados de actividades agrícolas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8ddd7e74-d187-48a1-9009-ff06b268f6cc,gestionar rocas estériles,Gestionar los materiales de desecho recogidos durante las operaciones de desarrollo.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33,realizar labores de conservación forestal,"Esforzarse por conservar y restaurar las estructuras forestales, la biodiversidad y las funciones ecológicas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733,transmitir información sobre el impacto ambiental de la minería,"Preparar charlas, conferencias, consultas con las partes interesadas y audiencias públicas sobre temas medioambientales relacionados con la minería.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8e01e994-0e09-4fbb-a76b-7f615678cc7d,mantener plantas de biogás,"Realizar el mantenimiento y las reparaciones de rutina en los equipos que tratan los cultivos energéticos y los residuos procedentes de las explotaciones, denominados digestores anaerobios. Asegurar que los equipos funcionen correctamente en la transformación de biomasa en biogás que se utiliza para la generación de calor y electricidad.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/8f585def-6ade-41b3-b897-3d71fba4151d,energía alternativa,"Fuentes de energía que no tienen su origen en los combustibles fósiles y que generan pocas emisiones de gases de efecto invernadero.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/8f98653a-4aee-4619-91c7-0cdc2f8e225a,gestionar planes de aprovechamiento de subproductos orgánicos,"Aplicar planes para la utilización de subproductos orgánicos. Asegurar que los planes para la utilización de subproductos orgánicos se ajusten a la legislación pertinente,  los códigos de prácticas y a las políticas de cultivo. Asegurar que se disponga de sistemas para proteger a los seres humanos y a los animales de los peligros que entraña el trabajo con subproductos orgánicos, como gases en suspensión. Controlar la utilización de subproductos orgánicos y tomar las medidas oportunas en caso de que se identifiquen problemas.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/901297b8-9f66-431b-a6ab-bc2235acf056,recuperar electrodomésticos averiados,"Recoger o recibir productos que ya no sean funcionales y que no puedan repararse en hogares, organizaciones o instalaciones de recogida, de modo que puedan ser clasificados para su eliminación o reciclaje.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,estructura de los vehículos híbridos,"Nomenclatura, clasificación y estructura de los vehículos híbridos, incluidas consideraciones de eficiencia. Ventajas y desventajas de las soluciones en serie, paralelas y de división de la potencia.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,promover un diseño de interiores sostenible,Desarrollar un diseño de interiores respetuoso con el medio ambiente y promover el uso de materiales rentables y renovables.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/92e4064a-a93c-4e22-a63b-8da91757b90c,detectar dificultades en la cadena de suministros,Identificar los cuellos de botella en la cadena de suministro.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,coordinar procedimientos de gestión de residuos,"Coordinar las operaciones de una instalación u organización que se ocupa de la gestión de residuos, como la recogida, clasificación, reciclaje y eliminación de residuos, a fin de garantizar una eficiencia óptima de las operaciones, mejorar los métodos para la reducción de residuos y garantizar el cumplimiento de la legislación.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/942edf03-a450-4261-b65c-9b447fdddc51,montar generadores,Instalar y operar generadores como fuentes de alimentación con arreglo a las normas y especificaciones.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,utilizar materiales inocuos para el medioambiente,Trabajar con materiales ecológicos como sistemas de materiales de acabado a base de agua o adhesivos sin formaldehído.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,examinar equipos industriales,"Inspeccionar los equipos utilizados durante las actividades industriales, como los equipos de fabricación o construcción, para garantizar que cumplan con la legislación en materia de salud, seguridad y medioambiente.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,bonos de impacto social,"Un conjunto de instrumentos financieros cuyo objetivo es recaudar capital para proyectos con resultados sociales positivos y que ofrecen una rentabilidad sobre la inversión una vez logrados unos objetivos de política social específicos. Los bonos de impacto social suelen utilizarse para financiar proyectos en ámbitos como las infraestructuras asequibles, el acceso a servicios esenciales, los programas de empleo, la seguridad alimentaria y los sistemas alimentarios sostenibles.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,recursos alimentarios naturales,"La ubicación, las cualidades y los preparados de productos naturales seguros, comestibles y potables, tales como frutas, plantas, carne y agua fresca o reciclada.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8,normas de gestión ambiental,"Requisitos que se imponen a una organización para que aplique el sistema de gestión ambiental a fin de mejorar su comportamiento medioambiental, como la norma ISO 14001.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,realizar encuestas medioambientales,Realizar encuestas con el fin de recopilar información para el análisis y la gestión de los riesgos medioambientales dentro de una organización o en un contexto más amplio.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,analizar estrategias de gestión de la cadena de suministro,"Examinar los detalles de planificación de producción de una organización, sus unidades de producción previstas, la calidad, la cantidad, el coste, el tiempo disponible y los requisitos de mano de obra. Proporcionar sugerencias para mejorar los productos, la calidad del servicio y reducir los costes.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,determinar necesidades energéticas,"Identificar el tipo y la cantidad de suministro de energía necesario en un edificio o instalación, a fin de ofrecer a los consumidores unos servicios energéticos más beneficiosos, sostenibles y rentables.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c,producir productos sostenibles,"Fabricar bienes de manera sostenible a lo largo de todo el ciclo de vida del producto, lo que implica promover la responsabilidad social, conservar los recursos y minimizar las repercusiones ambientales negativas.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,logística ecológica,Los enfoques y las actividades destinados a minimizar el impacto ecológico de las actividades logísticas.,knowledge,cross-sector
http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,encontrar una fuente adecuada para las bombas de calor,"Identificar las fuentes de calor y energía disponibles al elegir entre varios tipos de fuentes de calor existentes, teniendo en cuenta la influencia que ejerce la temperatura de la fuente en la eficiencia energética.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,instalar sistemas de energía solar concentrada,"Instalar sistemas que utilicen materiales reflectantes, como lentes y espejos, y sistemas de seguimiento para concentrar la luz solar en un haz, que alimenta una planta de energía eléctrica a través de su generación de calor.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,operar equipos de calentamiento de agua,"Operar equipos de calentamiento de agua, como equipos eléctricos, intercambiadores térmicos, bombas de calor y calentadores solares.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/9920e559-e66c-44a8-b853-bf5c66f123fe,supervisar sistemas de biofiltro,"Supervisar los sistemas de biofiltro empleados para controlar la contaminación atmosférica y del agua.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,desarrollo de una cuenca fluvial,"El estudio de las características pertinentes de una cuenca hidrográfica que tiene como objetivo la distribución sostenible de sus recursos y el proceso de creación y puesta en marcha de planes, programas y proyectos para apoyar y mejorar las funciones de las cuencas hidrográficas que afectan a las comunidades vegetales, animales y humanas que habitan en una cuenca determinada.",knowledge,sector-specific
http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,construir cubierta vegetal,"Establecer vegetación en los tejados, teniendo en cuenta el agua y el drenaje, los filtros y el suelo. Plantar hierbas adecuadas, y posiblemente arbustos y árboles. Establecer la cubierta vegetal con respecto a las normas de salud y seguridad.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,sistemas de recirculación,"Las características y el funcionamiento de sistemas complejos de circulación, aireación y biofiltro.",knowledge,sector-specific
http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,diseñar sistemas de ventanas y acristalamiento,"Diseñar sistemas de ventanas y acristalamiento para un confort y un rendimiento energético óptimos. Evaluar y diseñar sistemas de protección solar óptimos y su estrategia de control.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,generación de energía con miniturbinas eólicas ,"Miniturbinas eólicas para la producción de energía in situ (en tejados, etc.) y su contribución al rendimiento energético.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,diseñar microclimas en edificios,"Analizar y evaluar las condiciones climáticas y locales sobre el terreno para la aplicación de estrategias pasivas óptimas (microclima y macroclima). Combinar varias estrategias de diseño, entre ellas las principales estrategias de diseño pasivo, y evaluar su funcionamiento como concepto energético para todo un edificio.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,sistema de refrigeración solar por absorción,"La refrigeración solar por absorción es un sistema de refrigeración activado por calor basado en un proceso de absorción. Contribuye al rendimiento energético.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,mantener sistemas de energía solar,"Probar el rendimiento de los paneles solares, leer los medidores para verificar los indicadores de electricidad, identificar y solucionar averías y limpiar los paneles si es necesario.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,coordinar el envío de materiales reciclables,Coordinar y supervisar los envíos de materiales reciclables. Comunicarse con las empresas de procesamiento y los agentes marítimos.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,proteger la fitosanidad,Controlar y apoyar la fitosanidad en su conjunto. Practicar técnicas de jardinería sostenibles y la gestión integrada de plagas en jardines tanto exteriores como interiores.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,sanidad vegetal,"Tipos y características de plagas en plantas y cultivos. Distintos tipos de métodos de control de plagas, actividades que utilizan métodos convencionales o biológicos teniendo en cuenta el tipo de plantas o cultivos, las condiciones ambientales y climáticas y la normativa en materia de salud y seguridad. Almacenamiento y manipulación de los productos.",knowledge,cross-sector
http://data.europa.eu/esco/skill/9da6f4ba-24a0-485f-bf66-3f632387dcd9,supervisar sistemas de circulación para la acuicultura,"Supervisar sistemas de circulación y aireación mediante análisis de la composición química del agua.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,emplear técnicas de estudio del hábitat,"Aplicar estrategias de muestreo y emplear una serie de técnicas de estudio del hábitat, tales como Sistemas de Información Geográfica (SIG), Sistemas de Posicionamiento Global (GPS), fotografía aérea, registros y mapas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/9ecd4016-b9de-480d-8ec3-9881644f0eda,utilizar instrumentos de medición del sonido,Operar instrumentos como transductores y medidores de nivel de sonido para medir los niveles de ruido en un entorno a fin de evitar la contaminación acústica.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/9f719da2-5ba8-46b8-b20b-3d5f59208f49,sistemas de montaje de paneles solares,"Diferentes maneras de instalar paneles solares, tales como el montaje en postes —en el que los paneles se fijan a una superficie sostenida por postes—, el montaje sobre balastros —en el que se utilizan pesos para sujetar los paneles—, y el montaje con sistema de seguimiento solar —en el que los paneles se montan en una superficie móvil para seguir la trayectoria del sol por el cielo para obtener una óptima insolación.",knowledge,sector-specific
http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,gestionar la calidad del aire,"Supervisar, auditar y gestionar la calidad del aire, incluidas las medidas correctivas.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/a118a699-7258-48d1-bc45-45fc04f792c8,riesgos de los ingredientes,"Los ingredientes y los riesgos potenciales que pueden dañar a los seres humanos, la flora y la fauna. Funciones en fórmulas de ingredientes.",knowledge,sector-specific
http://data.europa.eu/esco/skill/a2723f98-0fb2-469b-8c79-7ad2d0f73660,gestionar desechos de plantas mineras,"Asegurarse de que los desechos de las plantas mineras se eliminen de manera segura, eficiente y respetuosa con el medio ambiente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,gestionar hábitats,Crear y gestionar hábitats naturales.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,llevar a cabo un estudio de viabilidad sobre la producción combinada de calor y electricidad,"Analizar y evaluar la viabilidad de la producción combinada de calor y electricidad. Llevar a cabo un estudio normalizado para determinar las necesidades técnicas, la reglamentación y los costes. Estimar la demanda de energía eléctrica y calefacción y la capacidad de almacenamiento de calor necesarias para determinar la viabilidad de una producción combinada de calor y electricidad a través de curvas de carga y de curvas de duraciones de cargas y llevar a cabo una investigación para respaldar el proceso de adopción de decisiones.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda,asesorar sobre sistemas de gestión de riesgos ambientales,Evaluar los requisitos y asesorar sobre sistemas de gestión de riesgos ambientales. Asegurarsee de que el cliente cumpla su función de prevenir o limitar el impacto medioambiental negativo mediante el uso de tecnología. Asegúrese de que se obtengan las licencias y los permisos necesarios.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/a420a3ed-32a1-4ab8-b590-cba5a89bc8f8,analizar alternativas para los desplazamientos,"Analizar las posibles mejoras en la eficiencia del viaje a través de la reducción del tiempo de viaje, modificando itinerarios y describiendo alternativas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/a5f836cc-7e6d-4f3d-a7ee-0146ebb84260,desarrollar programas de mejora de suelos y plantas,Desarrollar y asesorar sobre la implementación de programas de salud del suelo y nutrición de las plantas.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/a7573f65-d00c-417f-b952-441ebaeed675,diseñar planes de protección de cultivos,Supervisar los cultivos en busca de problemas relacionados con la protección. Diseñar estrategias de control integradas. Evaluar las consecuencias de la aplicación de pesticidas. Mantenerse al día de los avances en biotecnología para contribuir a reducir el uso de productos químicos. Gestionar la resistencia a los pesticidas.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/a8429098-ddac-481b-91e7-688d021c092e,ecología,El estudio de cómo interactúan los organismos y su relación con el entorno ambiental.,knowledge,cross-sector
http://data.europa.eu/esco/skill/a8f1c3cf-bd8b-4c85-80d3-c69955f6bd00,técnicas de poda,Las técnicas de retirada selectiva de partes de árboles y plantas para fomentar un mayor crecimiento y una mejor regeneración.,knowledge,sector-specific
http://data.europa.eu/esco/skill/a929f335-e5b9-4f8f-a052-0a8b166d595c,métodos de generación de energía geotérmica,"Diferentes formas de extraer la energía térmica almacenada en la tierra para producir electricidad extrayendo vapor para activar turbinas, extrayendo agua caliente y convirtiéndola en vapor, o utilizando un sistema binario que transforma un líquido secundario en vapor.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/a94dbd21-611b-4540-9ce0-66db8e8f6ed8,gestión costera,"Proceso de alcanzar y mantener un equilibrio entre los fenómenos naturales y las actividades humanas en las zonas costeras.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/a9c1a772-8ef6-4dd7-93a4-c6bbf3293688,Código de conducta para la pesca responsable,El Código de Conducta para la Pesca Responsable y las directrices establecidas para los pescadores profesionales que la Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO) ha adoptado.,knowledge,cross-sector
http://data.europa.eu/esco/skill/aaa84f7f-4006-4d9b-81e0-e8eeacdde025,llevar a cabo un estudio de viabilidad sobre la energía de biogás,"Analizar y evaluar la viabilidad de generar biogás a partir de materiales de desecho. Llevar a cabo un estudio normalizado para determinar el coste total de la titularidad y las ventajas y desventajas de utilizar este tipo de energía y realizar una investigación para respaldar el proceso de adopción de decisiones.
	",skill/competence,sector-specific
