dpto,rama_ciiu,empleo,periodo,ano,mes
19,45,4538.32949759,2024-05,2024,5
19,46,5109.8200365,2024-05,2024,5
19,47,56241.931406477,2024-05,2024,5
19,49,23370.588594704,2024-05,2024,5
19,52,5515.924539689,2024-05,2024,5
19,53,466.63706332,2024-05,2024,5
19,55,1557.39233799,2024-05,2024,5
19,56,45428.55296905,2024-05,2024,5
19,58,165.17300013,2024-05,2024,5
19,61,1981.93926865,2024-05,2024,5
19,62,1838.96903137,2024-05,2024,5
19,63,175.39169653,2024-05,2024,5
19,64,4034.93841639,2024-05,2024,5
19,65,666.96347198,2024-05,2024,5
19,68,2404.525834605,2024-05,2024,5
19,69,1841.751610239,2024-05,2024,5
19,70,237.605285847,2024-05,2024,5
19,71,2441.225655651,2024-05,2024,5
19,72,1665.41346061,2024-05,2024,5
19,73,1377.464766013,2024-05,2024,5
19,74,968.25286877,2024-05,2024,5
19,75,170.11211088,2024-05,2024,5
19,77,515.37106726,2024-05,2024,5
19,79,297.33485929,2024-05,2024,5
19,80,1788.7018674,2024-05,2024,5
19,81,20762.646310586002,2024-05,2024,5
19,82,987.613800221,2024-05,2024,5
19,84,19824.303940033,2024-05,2024,5
19,85,26793.230772266,2024-05,2024,5
19,86,10478.366529466,2024-05,2024,5
19,87,243.98433364,2024-05,2024,5
19,88,3612.394769472,2024-05,2024,5
19,90,243.595031292,2024-05,2024,5
19,92,1648.7086786969999,2024-05,2024,5
19,93,1980.8909416360002,2024-05,2024,5
19,94,1582.98736859,2024-05,2024,5
19,95,3814.35016064,2024-05,2024,5
19,96,11742.756911973,2024-05,2024,5
19,97,18980.213930505,2024-05,2024,5
20,0,1461.66577865,2024-05,2024,5
20,1,98663.71715869,2024-05,2024,5
20,2,1825.5577809,2024-05,2024,5
20,3,965.60703878,2024-05,2024,5
20,5,4530.42321061,2024-05,2024,5
20,6,1664.18542377,2024-05,2024,5
20,10,3453.3386763,2024-05,2024,5
20,11,388.63056967,2024-05,2024,5
20,14,3535.21534744,2024-05,2024,5
20,15,3680.750516,2024-05,2024,5
20,16,1256.9021434,2024-05,2024,5
20,20,2504.2885285,2024-05,2024,5
20,22,203.14783953,2024-05,2024,5
20,23,3673.0097969999997,2024-05,2024,5
20,25,4324.3395906,2024-05,2024,5
20,28,446.95399296,2024-05,2024,5
20,29,382.96548853,2024-05,2024,5
20,30,382.96548853,2024-05,2024,5
20,31,3764.26949913,2024-05,2024,5
20,32,567.79815378,2024-05,2024,5
20,33,1563.09779,2024-05,2024,5
20,35,5805.2059369,2024-05,2024,5
20,36,1242.42747962,2024-05,2024,5
20,38,3752.65799186,2024-05,2024,5
20,41,23111.75351502,2024-05,2024,5
20,42,2195.591161268,2024-05,2024,5
20,43,17127.61428713,2024-05,2024,5
20,45,12998.47632358,2024-05,2024,5
20,46,13152.43400965,2024-05,2024,5
20,47,61778.17192323,2024-05,2024,5
20,49,36721.96782131,2024-05,2024,5
20,52,3966.23909426,2024-05,2024,5
20,53,7284.53024052,2024-05,2024,5
20,55,4068.92638981,2024-05,2024,5
20,56,42394.89091964,2024-05,2024,5
20,59,322.61377707,2024-05,2024,5
20,60,336.61860322,2024-05,2024,5
20,61,610.4984524500001,2024-05,2024,5
20,62,625.05703515,2024-05,2024,5
20,64,3426.54280028,2024-05,2024,5
20,65,1078.1213429,2024-05,2024,5
20,68,1668.95893823,2024-05,2024,5
20,69,4902.01199986,2024-05,2024,5
20,70,646.04802414,2024-05,2024,5
20,71,474.37170619,2024-05,2024,5
20,73,545.28505,2024-05,2024,5
20,74,185.73695243,2024-05,2024,5
20,75,536.75839954,2024-05,2024,5
20,77,664.68960579,2024-05,2024,5
20,79,92.13324041,2024-05,2024,5
20,80,3349.50552684,2024-05,2024,5
20,81,10085.88605893,2024-05,2024,5
20,84,15782.09803877,2024-05,2024,5
20,85,19710.70903792,2024-05,2024,5
20,86,27740.64127918,2024-05,2024,5
20,88,6523.56638897,2024-05,2024,5
20,90,282.16919123,2024-05,2024,5
20,92,2029.9405789700002,2024-05,2024,5
20,93,1504.71482511,2024-05,2024,5
20,94,1487.54665725,2024-05,2024,5
20,95,8918.28492473,2024-05,2024,5
20,96,17278.75474719,2024-05,2024,5
20,97,16274.936386942,2024-05,2024,5
23,1,160948.41231579,2024-05,2024,5
23,5,3472.142724,2024-05,2024,5
23,8,4245.68591628,2024-05,2024,5
23,10,29078.92972466,2024-05,2024,5
23,11,6159.59649724,2024-05,2024,5
23,13,3796.2088269,2024-05,2024,5
23,14,14651.898201993,2024-05,2024,5
23,15,2010.80792962,2024-05,2024,5
23,16,17346.31851533,2024-05,2024,5
23,18,438.45193337,2024-05,2024,5
23,20,230.3670341,2024-05,2024,5
23,21,234.16352309,2024-05,2024,5
23,23,6009.5200056799995,2024-05,2024,5
23,25,5628.34085607,2024-05,2024,5
23,31,7370.52811313,2024-05,2024,5
23,32,8656.82745985,2024-05,2024,5
23,33,715.41682885,2024-05,2024,5
23,35,8101.58048624,2024-05,2024,5
23,36,323.57119985,2024-05,2024,5
23,38,2582.28921984,2024-05,2024,5
23,41,29853.578962203,2024-05,2024,5
23,42,4341.015942370001,2024-05,2024,5
23,43,5190.62993198,2024-05,2024,5
23,45,20734.499434843,2024-05,2024,5
23,46,11934.416275399999,2024-05,2024,5
23,47,116461.827947592,2024-05,2024,5
23,49,38450.419322537,2024-05,2024,5
23,52,345.33249652,2024-05,2024,5
23,53,4864.93287938,2024-05,2024,5
23,55,1309.81007806,2024-05,2024,5
23,56,36260.677342193,2024-05,2024,5
23,61,812.10524725,2024-05,2024,5
23,64,5045.19540037,2024-05,2024,5
23,65,551.2498923999999,2024-05,2024,5
23,68,2025.87359666,2024-05,2024,5
23,69,5554.02431956,2024-05,2024,5
23,70,231.8882902,2024-05,2024,5
23,71,4262.022914560001,2024-05,2024,5
23,73,4756.078352210001,2024-05,2024,5
23,74,517.32914126,2024-05,2024,5
23,75,280.72047405,2024-05,2024,5
23,77,604.46619387,2024-05,2024,5
23,78,899.89589388,2024-05,2024,5
23,80,2300.40763334,2024-05,2024,5
23,81,22057.49078179,2024-05,2024,5
23,82,5692.672670108001,2024-05,2024,5
23,84,9984.154208655,2024-05,2024,5
23,85,24022.62905062,2024-05,2024,5
23,86,37994.551257337,2024-05,2024,5
23,87,574.64038527,2024-05,2024,5
23,88,10036.741943243,2024-05,2024,5
23,92,7441.85156427,2024-05,2024,5
23,93,1089.30874654,2024-05,2024,5
23,94,4052.08236046,2024-05,2024,5
23,95,8051.523210923,2024-05,2024,5
23,96,25645.73310202,2024-05,2024,5
23,97,32363.945392978,2024-05,2024,5
25,1,321824.845835437,2024-05,2024,5
25,3,4503.3726351000005,2024-05,2024,5
25,10,30881.9830727,2024-05,2024,5
25,11,22592.1107547,2024-05,2024,5
25,13,1235.9421265,2024-05,2024,5
25,14,15495.323307243,2024-05,2024,5
25,15,2749.9772744,2024-05,2024,5
25,20,23451.268854500002,2024-05,2024,5
25,21,8111.1020954,2024-05,2024,5
25,22,22210.1579281,2024-05,2024,5
25,23,1189.2205777430001,2024-05,2024,5
25,24,6467.2509414,2024-05,2024,5
25,25,3619.21667273,2024-05,2024,5
25,26,5100.3024084,2024-05,2024,5
25,27,1269.5911816,2024-05,2024,5
25,28,6807.5701995,2024-05,2024,5
25,31,6680.9656005,2024-05,2024,5
25,33,7068.2545866,2024-05,2024,5
25,35,3085.6823722,2024-05,2024,5
25,38,10757.3979227,2024-05,2024,5
25,41,119318.27366217,2024-05,2024,5
25,42,8611.1590537,2024-05,2024,5
25,43,21970.8731026,2024-05,2024,5
25,45,35086.2126964,2024-05,2024,5
25,46,28085.4475688,2024-05,2024,5
25,47,160253.850811796,2024-05,2024,5
25,49,79845.45601753,2024-05,2024,5
25,52,21456.5442521,2024-05,2024,5
25,53,3490.9052063,2024-05,2024,5
25,55,20401.023870150002,2024-05,2024,5
25,56,82701.77303508,2024-05,2024,5
25,61,8624.3102564,2024-05,2024,5
25,62,7905.204042900001,2024-05,2024,5
25,63,1399.5604828,2024-05,2024,5
25,64,12577.26229363,2024-05,2024,5
25,65,9523.2095806,2024-05,2024,5
25,66,3830.0744585,2024-05,2024,5
25,68,42379.2548994,2024-05,2024,5
25,69,11397.4309406,2024-05,2024,5
25,71,10191.3719418,2024-05,2024,5
25,73,11271.1800193,2024-05,2024,5
25,77,2569.6762975,2024-05,2024,5
25,78,3447.1189948,2024-05,2024,5
25,80,1578.8178112,2024-05,2024,5
25,81,26773.858243310002,2024-05,2024,5
25,82,9517.1376774,2024-05,2024,5
25,84,47994.109545960004,2024-05,2024,5
25,85,60064.04568091,2024-05,2024,5
25,86,64594.630763,2024-05,2024,5
25,87,1611.862420543,2024-05,2024,5
25,88,16255.7862751,2024-05,2024,5
25,90,1713.2261156,2024-05,2024,5
25,93,13217.1948838,2024-05,2024,5
25,94,6450.3526429,2024-05,2024,5
25,95,27658.80625867,2024-05,2024,5
25,96,17860.0589308,2024-05,2024,5
25,97,52494.945402614,2024-05,2024,5
27,1,16136.195540434,2024-05,2024,5
27,2,9519.82427091,2024-05,2024,5
27,3,1578.100748685,2024-05,2024,5
27,7,43345.665950733,2024-05,2024,5
27,8,35.324757548,2024-05,2024,5
27,10,400.346256174,2024-05,2024,5
27,13,49.357498985,2024-05,2024,5
27,14,125.05591833100002,2024-05,2024,5
27,15,57.861272841,2024-05,2024,5
27,25,438.07304631799997,2024-05,2024,5
27,31,439.633002862,2024-05,2024,5
27,32,90.282812211,2024-05,2024,5
27,33,140.300353436,2024-05,2024,5
27,35,190.64076922099997,2024-05,2024,5
27,36,353.925942001,2024-05,2024,5
27,41,9407.274260877,2024-05,2024,5
27,42,114.84037023900001,2024-05,2024,5
27,43,1486.749311426,2024-05,2024,5
27,45,2661.727760264,2024-05,2024,5
27,46,385.92387041999996,2024-05,2024,5
27,47,13257.831172901,2024-05,2024,5
27,49,3721.16289667,2024-05,2024,5
27,50,80.011862844,2024-05,2024,5
27,52,292.532830232,2024-05,2024,5
27,53,83.994451909,2024-05,2024,5
27,55,178.004446766,2024-05,2024,5
27,56,7891.80281954,2024-05,2024,5
27,60,28.316835489,2024-05,2024,5
27,61,577.584839004,2024-05,2024,5
27,62,103.45851279800002,2024-05,2024,5
27,64,237.405577952,2024-05,2024,5
27,65,64.768838717,2024-05,2024,5
27,68,205.47856978,2024-05,2024,5
27,69,624.535187093,2024-05,2024,5
27,71,49.67339172,2024-05,2024,5
27,72,79.282893199,2024-05,2024,5
27,74,44.178748376,2024-05,2024,5
27,75,35.367334498,2024-05,2024,5
27,77,40.737721943,2024-05,2024,5
27,79,136.749918188,2024-05,2024,5
27,80,182.104034671,2024-05,2024,5
27,81,1788.973793437,2024-05,2024,5
27,82,45.591774221,2024-05,2024,5
27,84,8006.192776427,2024-05,2024,5
27,85,7070.617404492,2024-05,2024,5
27,86,2908.258313681,2024-05,2024,5
27,88,951.836389304,2024-05,2024,5
27,90,45.616480077,2024-05,2024,5
27,92,1199.164240585,2024-05,2024,5
27,93,63.075300161,2024-05,2024,5
27,94,1820.674128015,2024-05,2024,5
27,95,423.140496101,2024-05,2024,5
27,96,5067.247707315,2024-05,2024,5
27,97,2753.884512368,2024-05,2024,5
41,1,160795.942190571,2024-05,2024,5
41,3,2190.34962111,2024-05,2024,5
41,6,1089.57199163,2024-05,2024,5
41,7,150.36867026,2024-05,2024,5
41,9,1366.06722053,2024-05,2024,5
41,10,9211.35380227,2024-05,2024,5
41,14,5204.237560166,2024-05,2024,5
41,15,420.63822861,2024-05,2024,5
41,16,635.12603241,2024-05,2024,5
41,17,176.40737437,2024-05,2024,5
41,18,2164.0746721900005,2024-05,2024,5
41,20,2706.9828917900004,2024-05,2024,5
41,23,7734.08769258,2024-05,2024,5
41,24,302.68893464,2024-05,2024,5
41,25,1715.24323127,2024-05,2024,5
41,28,407.57542255,2024-05,2024,5
41,29,149.69754593,2024-05,2024,5
41,31,3226.31281717,2024-05,2024,5
41,32,470.90830626,2024-05,2024,5
41,33,648.55409376,2024-05,2024,5
41,35,1971.09453861,2024-05,2024,5
41,36,1374.95159197,2024-05,2024,5
41,38,1315.51824207,2024-05,2024,5
41,41,28461.95546864,2024-05,2024,5
41,42,3083.2086312700003,2024-05,2024,5
41,43,2352.78207948,2024-05,2024,5
41,45,10982.07537906,2024-05,2024,5
41,46,11684.51837736,2024-05,2024,5
41,47,56805.789873587,2024-05,2024,5
41,49,18247.85932274,2024-05,2024,5
41,51,295.52665416,2024-05,2024,5
41,52,2628.11827744,2024-05,2024,5
41,53,2721.82638322,2024-05,2024,5
41,55,1190.43468111,2024-05,2024,5
41,56,34437.319100385,2024-05,2024,5
41,59,482.83718243,2024-05,2024,5
41,60,544.4506675499999,2024-05,2024,5
41,61,682.835416062,2024-05,2024,5
41,62,1641.6080395499998,2024-05,2024,5
41,63,133.60688274,2024-05,2024,5
41,64,2400.36545719,2024-05,2024,5
41,65,919.7023756799999,2024-05,2024,5
41,68,5563.9502259500005,2024-05,2024,5
41,69,3302.76492671,2024-05,2024,5
41,71,1848.3510405700001,2024-05,2024,5
41,73,1480.65179704,2024-05,2024,5
41,74,2059.8384982400003,2024-05,2024,5
41,75,882.10782283,2024-05,2024,5
41,77,544.0915708699999,2024-05,2024,5
41,78,165.10305526,2024-05,2024,5
41,80,2352.11198596,2024-05,2024,5
41,81,18215.489543603002,2024-05,2024,5
41,82,2990.44798894,2024-05,2024,5
41,84,12893.84998237,2024-05,2024,5
41,85,16847.51107635,2024-05,2024,5
41,86,12830.835291641,2024-05,2024,5
41,87,419.70670736,2024-05,2024,5
41,88,4319.57830766,2024-05,2024,5
41,90,268.18969378,2024-05,2024,5
41,92,1056.44619737,2024-05,2024,5
41,93,744.84666026,2024-05,2024,5
41,94,306.63800554,2024-05,2024,5
41,95,1681.3634754999998,2024-05,2024,5
41,96,13705.74362204,2024-05,2024,5
41,97,6599.95349919,2024-05,2024,5
44,1,23134.877528108,2024-05,2024,5
44,2,3495.7449588,2024-05,2024,5
44,3,156.34265955400002,2024-05,2024,5
44,5,2122.5246558199997,2024-05,2024,5
44,8,2241.62756608,2024-05,2024,5
44,10,4203.659443818,2024-05,2024,5
44,11,3127.112451448,2024-05,2024,5
44,13,3564.8627494360003,2024-05,2024,5
44,14,870.227244158,2024-05,2024,5
44,15,38662.734034422,2024-05,2024,5
44,23,93.437841615,2024-05,2024,5
44,25,527.994162473,2024-05,2024,5
44,29,66.680096261,2024-05,2024,5
44,31,1698.32312678,2024-05,2024,5
44,32,401.83409603999996,2024-05,2024,5
44,33,61.308618399,2024-05,2024,5
44,35,354.236872513,2024-05,2024,5
44,36,202.500537239,2024-05,2024,5
44,38,2650.548467335,2024-05,2024,5
44,41,15363.277478898,2024-05,2024,5
44,42,2976.330463587,2024-05,2024,5
44,43,2338.929692939,2024-05,2024,5
44,45,6772.543262438,2024-05,2024,5
44,46,5157.75145057,2024-05,2024,5
44,47,37180.314603819,2024-05,2024,5
44,49,25894.477454272,2024-05,2024,5
44,52,9937.382731721,2024-05,2024,5
44,53,141.523961729,2024-05,2024,5
44,55,4606.896224632,2024-05,2024,5
44,56,20240.654090994,2024-05,2024,5
44,58,515.01956638,2024-05,2024,5
44,61,1261.630923395,2024-05,2024,5
44,62,819.00160006,2024-05,2024,5
44,64,5862.870146131,2024-05,2024,5
44,65,215.695258841,2024-05,2024,5
44,69,168.150942708,2024-05,2024,5
44,70,70.190499615,2024-05,2024,5
44,71,1039.954015653,2024-05,2024,5
44,74,164.110287051,2024-05,2024,5
44,77,153.16499837,2024-05,2024,5
44,80,3458.503174804,2024-05,2024,5
44,81,1762.967128383,2024-05,2024,5
44,82,574.518228031,2024-05,2024,5
44,84,4006.78228572,2024-05,2024,5
44,85,17131.495027834,2024-05,2024,5
44,86,8732.973115095,2024-05,2024,5
44,88,7302.568122036,2024-05,2024,5
44,90,140.243592939,2024-05,2024,5
44,92,1568.230608781,2024-05,2024,5
44,94,795.9491512110001,2024-05,2024,5
44,95,1601.785249834,2024-05,2024,5
44,96,7423.180746187,2024-05,2024,5
44,97,19243.273784003,2024-05,2024,5
44,99,92.721613186,2024-05,2024,5
47,1,91565.06456499,2024-05,2024,5
47,2,489.62378897,2024-05,2024,5
47,3,34242.00176225,2024-05,2024,5
47,5,977.5558931200001,2024-05,2024,5
47,6,196.01450529,2024-05,2024,5
47,8,246.96276584,2024-05,2024,5
47,10,11050.99768024,2024-05,2024,5
47,13,2008.36980674,2024-05,2024,5
47,14,3344.7644356,2024-05,2024,5
47,16,813.4937733,2024-05,2024,5
47,23,1828.86323449,2024-05,2024,5
47,25,5448.5779245700005,2024-05,2024,5
47,26,163.03210958,2024-05,2024,5
47,31,2477.10671486,2024-05,2024,5
47,32,788.3583057,2024-05,2024,5
47,33,199.34175826,2024-05,2024,5
47,35,2787.16459055,2024-05,2024,5
47,36,1617.90451977,2024-05,2024,5
47,38,2722.77181721,2024-05,2024,5
47,41,36415.25478091,2024-05,2024,5
47,42,3968.28857921,2024-05,2024,5
47,43,5208.39124529,2024-05,2024,5
47,45,8541.22655792,2024-05,2024,5
47,46,4309.90822234,2024-05,2024,5
47,47,94033.054755602,2024-05,2024,5
47,49,47336.96153984,2024-05,2024,5
47,50,2437.79898048,2024-05,2024,5
47,52,10266.71906493,2024-05,2024,5
47,53,2674.46030209,2024-05,2024,5
47,55,5091.38716231,2024-05,2024,5
47,56,34659.45971805,2024-05,2024,5
47,58,335.12032342,2024-05,2024,5
47,59,210.36729133,2024-05,2024,5
47,60,346.41541126,2024-05,2024,5
47,61,1594.91095441,2024-05,2024,5
47,62,1365.62049565,2024-05,2024,5
47,64,8243.19181658,2024-05,2024,5
47,65,164.00394617,2024-05,2024,5
47,66,343.14407497,2024-05,2024,5
47,68,2599.17984148,2024-05,2024,5
47,69,1629.42384804,2024-05,2024,5
47,70,630.3303275400001,2024-05,2024,5
47,71,4135.86355436,2024-05,2024,5
47,72,498.31132889,2024-05,2024,5
47,73,225.00405075,2024-05,2024,5
47,74,1916.3934491700002,2024-05,2024,5
47,75,268.1144368,2024-05,2024,5
47,77,1273.9640951000001,2024-05,2024,5
47,78,194.40089708,2024-05,2024,5
47,79,1584.50722004,2024-05,2024,5
47,80,3945.29592005,2024-05,2024,5
47,81,16806.63086952,2024-05,2024,5
47,82,4247.77470908,2024-05,2024,5
47,84,11645.63222199,2024-05,2024,5
47,85,21203.19391939,2024-05,2024,5
47,86,14201.96690755,2024-05,2024,5
47,87,1429.23058565,2024-05,2024,5
47,88,10327.91375116,2024-05,2024,5
47,90,197.42972164,2024-05,2024,5
47,91,153.62854164,2024-05,2024,5
47,92,2831.16540188,2024-05,2024,5
47,93,1246.36914626,2024-05,2024,5
47,94,3422.03912987,2024-05,2024,5
47,95,9122.8275829,2024-05,2024,5
47,96,10159.65137872,2024-05,2024,5
47,97,12181.75386026,2024-05,2024,5
50,1,81369.71495541,2024-05,2024,5
50,3,2803.82261694,2024-05,2024,5
50,6,2922.12586249,2024-05,2024,5
50,8,792.63013941,2024-05,2024,5
50,9,4908.80947765,2024-05,2024,5
50,10,7825.671872512,2024-05,2024,5
50,11,2700.18123693,2024-05,2024,5
50,13,1253.20630489,2024-05,2024,5
50,14,5106.94747238,2024-05,2024,5
50,15,1439.36578374,2024-05,2024,5
50,16,1447.63129019,2024-05,2024,5
50,19,6177.4363272499995,2024-05,2024,5
50,20,1594.3918122999999,2024-05,2024,5
50,22,374.17455696,2024-05,2024,5
50,25,6369.5094836299995,2024-05,2024,5
50,28,1388.8855173,2024-05,2024,5
50,31,1234.94655773,2024-05,2024,5
50,32,243.98053237,2024-05,2024,5
50,33,3142.3653042299998,2024-05,2024,5
50,35,288.21163908,2024-05,2024,5
50,36,1157.23516575,2024-05,2024,5
50,38,7359.38263451,2024-05,2024,5
50,41,22738.91240737,2024-05,2024,5
50,42,15335.34794372,2024-05,2024,5
50,43,9869.81205903,2024-05,2024,5
50,45,22901.05403281,2024-05,2024,5
50,46,10310.04222066,2024-05,2024,5
50,47,69149.9137476,2024-05,2024,5
50,49,24535.24391068,2024-05,2024,5
50,52,7337.2222447,2024-05,2024,5
50,53,4327.55615786,2024-05,2024,5
50,55,2372.02237603,2024-05,2024,5
50,56,44825.46881993,2024-05,2024,5
50,58,1388.8855173,2024-05,2024,5
50,59,322.11908694,2024-05,2024,5
50,60,730.4970753299999,2024-05,2024,5
50,61,1948.5756466799999,2024-05,2024,5
50,62,1270.84455817,2024-05,2024,5
50,64,5189.6649663,2024-05,2024,5
50,65,1835.07931276,2024-05,2024,5
50,68,6180.44507514,2024-05,2024,5
50,69,4925.6609606,2024-05,2024,5
50,70,551.24911985,2024-05,2024,5
50,71,3441.7278127,2024-05,2024,5
50,72,352.49611505,2024-05,2024,5
50,73,546.6603070799999,2024-05,2024,5
50,74,2706.03798761,2024-05,2024,5
50,77,1872.2823158200001,2024-05,2024,5
50,78,215.78663585,2024-05,2024,5
50,80,3258.51047812,2024-05,2024,5
50,81,16506.81645808,2024-05,2024,5
50,82,715.27081026,2024-05,2024,5
50,84,16887.444053260002,2024-05,2024,5
50,85,23800.02925639,2024-05,2024,5
50,86,20373.58420211,2024-05,2024,5
50,88,3304.682419207,2024-05,2024,5
50,90,547.50652959,2024-05,2024,5
50,93,1065.30786045,2024-05,2024,5
50,94,7667.61152408,2024-05,2024,5
50,95,6630.17202998,2024-05,2024,5
50,96,17876.04882957,2024-05,2024,5
50,97,17209.67933631,2024-05,2024,5
50,99,285.83159624,2024-05,2024,5
52,1,441378.222828163,2024-05,2024,5
52,2,59444.506567050004,2024-05,2024,5
52,3,4637.738450976,2024-05,2024,5
52,10,12310.49776936,2024-05,2024,5
52,11,915.4720107400001,2024-05,2024,5
52,13,1019.4764358020001,2024-05,2024,5
52,14,1975.192434829,2024-05,2024,5
52,15,4923.70582108,2024-05,2024,5
52,16,3452.020971057,2024-05,2024,5
52,18,167.89745071,2024-05,2024,5
52,20,248.88887647,2024-05,2024,5
52,21,173.24523027,2024-05,2024,5
52,22,99.340115591,2024-05,2024,5
52,23,3380.74640241,2024-05,2024,5
52,25,1904.28875183,2024-05,2024,5
52,30,970.19288769,2024-05,2024,5
52,31,1683.86385675,2024-05,2024,5
52,32,6011.7051214699995,2024-05,2024,5
52,33,451.24089979999997,2024-05,2024,5
52,35,1719.11260639,2024-05,2024,5
52,36,540.72594058,2024-05,2024,5
52,38,4738.230103178,2024-05,2024,5
52,41,23892.70981311,2024-05,2024,5
52,42,2258.20575595,2024-05,2024,5
52,43,7998.078723229,2024-05,2024,5
52,45,7546.328305869,2024-05,2024,5
52,46,14355.779528957,2024-05,2024,5
52,47,108004.517377718,2024-05,2024,5
52,49,29858.761724256,2024-05,2024,5
52,52,5178.895186771,2024-05,2024,5
52,53,805.5351836699999,2024-05,2024,5
52,55,1392.707234639,2024-05,2024,5
52,56,44447.905636148,2024-05,2024,5
52,58,509.51386858,2024-05,2024,5
52,59,151.97997968,2024-05,2024,5
52,60,268.54430887,2024-05,2024,5
52,61,4855.16193742,2024-05,2024,5
52,62,680.03713395,2024-05,2024,5
52,63,183.11527706,2024-05,2024,5
52,64,3233.480021197,2024-05,2024,5
52,65,1004.047906022,2024-05,2024,5
52,68,4157.701276863,2024-05,2024,5
52,69,2641.632599761,2024-05,2024,5
52,70,1669.834425604,2024-05,2024,5
52,71,2320.28761298,2024-05,2024,5
52,72,153.89338056,2024-05,2024,5
52,73,2490.008352611,2024-05,2024,5
52,74,2853.7895125699997,2024-05,2024,5
52,75,1410.066682917,2024-05,2024,5
52,77,120.9905294,2024-05,2024,5
52,80,1063.417429106,2024-05,2024,5
52,81,13774.17656433,2024-05,2024,5
52,82,362.49723333,2024-05,2024,5
52,84,14505.164135795,2024-05,2024,5
52,85,32760.852688894,2024-05,2024,5
52,86,19282.191343133,2024-05,2024,5
52,88,8398.919919993,2024-05,2024,5
52,90,1802.0371140949999,2024-05,2024,5
52,92,2904.84467317,2024-05,2024,5
52,93,674.472633427,2024-05,2024,5
52,94,2321.1616900599997,2024-05,2024,5
52,95,6474.279046898,2024-05,2024,5
52,96,32083.617188833,2024-05,2024,5
52,97,17112.87205114,2024-05,2024,5
54,1,120240.54432906,2024-05,2024,5
54,5,2583.42840414,2024-05,2024,5
54,6,578.79264895,2024-05,2024,5
54,8,469.35141679,2024-05,2024,5
54,10,8574.40309754,2024-05,2024,5
54,11,1453.0100168899999,2024-05,2024,5
54,13,953.1680453,2024-05,2024,5
54,14,15929.54330576,2024-05,2024,5
54,15,12421.21436755,2024-05,2024,5
54,16,394.19367179,2024-05,2024,5
54,18,478.28984691,2024-05,2024,5
54,20,2329.3326679799998,2024-05,2024,5
54,21,614.94408888,2024-05,2024,5
54,22,371.35427822,2024-05,2024,5
54,23,1706.95468518,2024-05,2024,5
54,25,5512.90431602,2024-05,2024,5
54,28,305.22630491,2024-05,2024,5
54,31,7588.32528877,2024-05,2024,5
54,32,2158.36113734,2024-05,2024,5
54,33,1590.38778233,2024-05,2024,5
54,35,2332.39711054,2024-05,2024,5
54,36,3271.5339020499996,2024-05,2024,5
54,38,4218.7179514,2024-05,2024,5
54,41,33732.57033941,2024-05,2024,5
54,42,5143.49883973,2024-05,2024,5
54,43,3728.71493184,2024-05,2024,5
54,45,24278.47737021,2024-05,2024,5
54,46,19914.02892564,2024-05,2024,5
54,47,105087.79338563,2024-05,2024,5
54,49,30001.48726499,2024-05,2024,5
54,52,8897.63508989,2024-05,2024,5
54,53,11390.40598524,2024-05,2024,5
54,55,1622.43439474,2024-05,2024,5
54,56,42673.88898076,2024-05,2024,5
54,58,777.04931836,2024-05,2024,5
54,60,279.10827962,2024-05,2024,5
54,61,1608.01726618,2024-05,2024,5
54,62,2171.07715748,2024-05,2024,5
54,64,6586.57257158,2024-05,2024,5
54,65,321.35045252,2024-05,2024,5
54,66,1229.88817776,2024-05,2024,5
54,68,5921.89064124,2024-05,2024,5
54,69,1420.60133588,2024-05,2024,5
54,70,2801.92457474,2024-05,2024,5
54,71,9715.91438136,2024-05,2024,5
54,73,4756.25713698,2024-05,2024,5
54,74,845.40568778,2024-05,2024,5
54,75,410.91905517,2024-05,2024,5
54,79,716.99050943,2024-05,2024,5
54,80,3301.3801845899998,2024-05,2024,5
54,81,26301.63980219,2024-05,2024,5
54,82,834.3557093100001,2024-05,2024,5
54,84,22538.69368433,2024-05,2024,5
54,85,29583.21494358,2024-05,2024,5
54,86,27619.49989307,2024-05,2024,5
54,88,2670.65898647,2024-05,2024,5
54,90,604.55456058,2024-05,2024,5
54,92,2881.52981533,2024-05,2024,5
54,93,4304.61079943,2024-05,2024,5
54,94,4801.274882289999,2024-05,2024,5
54,95,9574.40803281,2024-05,2024,5
54,96,19305.57220485,2024-05,2024,5
54,97,12056.64048697,2024-05,2024,5
63,1,33568.628093053,2024-05,2024,5
63,8,1031.0745827800001,2024-05,2024,5
63,10,4993.182978779,2024-05,2024,5
63,11,1122.68664511,2024-05,2024,5
63,13,119.0924259,2024-05,2024,5
63,14,3757.230067859,2024-05,2024,5
63,15,176.24095,2024-05,2024,5
63,16,544.35093769,2024-05,2024,5
63,18,374.84860001000004,2024-05,2024,5
63,20,613.6838304099999,2024-05,2024,5
63,21,806.2577875500001,2024-05,2024,5
63,22,375.70781522,2024-05,2024,5
63,25,1149.27684327,2024-05,2024,5
63,28,192.24654771,2024-05,2024,5
63,30,501.14859824,2024-05,2024,5
63,31,5098.679696688,2024-05,2024,5
63,32,498.97112079,2024-05,2024,5
63,33,448.12569809,2024-05,2024,5
63,35,825.673034393,2024-05,2024,5
63,36,347.40676339,2024-05,2024,5
63,38,126.23640006,2024-05,2024,5
63,41,8147.2321135600005,2024-05,2024,5
63,42,1154.02795792,2024-05,2024,5
